Symbol,Company Name,Per Share Ratios,Basic EPS (Rs.),Diluted EPS (Rs.),Cash EPS (Rs.),Book Value [ExclRevalReserve]/Share (Rs.),Book Value [InclRevalReserve]/Share (Rs.),Dividend / Share(Rs.),Revenue from Operations/Share (Rs.),PBDIT/Share (Rs.),PBIT/Share (Rs.),PBT/Share (Rs.),Net Profit/Share (Rs.),Profitability Ratios,PBDIT Margin (%),PBIT Margin (%),PBT Margin (%),Net Profit Margin (%),Return on Networth / Equity (%),Return on Capital Employed (%),Return on Assets (%),Total Debt/Equity (X),Asset Turnover Ratio (%),Liquidity Ratios,Current Ratio (X),Quick Ratio (X),Inventory Turnover Ratio (X),Dividend Payout Ratio (NP) (%),Dividend Payout Ratio (CP) (%),Earnings Retention Ratio (%),Cash Earnings Retention Ratio (%),Valuation Ratios,Enterprise Value (Cr.),EV/Net Operating Revenue (X),EV/EBITDA (X),MarketCap/Net Operating Revenue (X),Retention Ratios (%),Price/BV (X),Price/Net Operating Revenue,Earnings Yield
ATUL,Atul Ltd.,,212.78,212.78,253.67,"1,253.41","1,253.41",20.0,"1,186.20",320.82,280.22,279.55,213.07,,27.04,23.62,23.56,17.96,16.99,21.66,13.75,0.0,76.56,,3.13,2.45,6.88,0,0.0,0,0.0,,"20,642.86",5.88,21.73,5.97,0,5.65,5.97,0.03
AUBANK,AU Small Finance Bank Ltd.,,38.19,37.86,40.84,200.99,200.99,0.0,158.55,37.5,,"2,201,588.46","520,674.52","31,394,871.20",,"66,532,950.27","15,735,008.06","948,766,510.75",,4.37,23,23.64,-5.67,2.26,18.65,4.58,41.33,9.59,2.81,-0.54,3.21,5.0,,"79,724.83",16.11,6.1,7.73,100.0,0.03,
AURIONPRO,Aurionpro Solutions Ltd.,,-10.76,-10.76,-5.83,93.82,93.82,0.0,84.08,19.59,14.66,-8.6,-10.76,,23.29,17.43,-10.22,-12.79,-11.46,12.13,-5.88,0.35,45.99,,1.86,1.77,14.7,0,0.0,0,0.0,,370.3,1.93,8.29,1.63,0,1.46,1.63,-0.08
AURUM,Aurum Proptech Ltd.,,871.28,871.28,886.65,61.26,61.26,974.0,3.32,11.75,11.52,"1,142.46",886.42,,353.52,346.58,"34,381.91","26,676.55","1,446.86",18.76,"1,338.68",0.0,5.01,,11.07,11.07,0.0,108.81,108.78,-8.81,-8.78,,181.26,19.06,5.39,19.89,-8.81,1.08,19.89,13.41
AUSOMENT,Ausom Enterprise Ltd.,,11.29,11.29,11.3,81.61,81.61,0.5,340.09,18.83,18.82,14.89,11.29,,5.53,5.53,4.37,3.32,13.83,23.02,5.03,1.46,151.71,,1.29,1.21,29.78,4.42,4.42,95.58,95.58,,176.15,0.38,6.87,0.13,95.57,0.56,0.13,0.25
AUTOAXLES,Automotive Axles Ltd.,,15.04,15.04,38.87,366.63,366.63,4.5,599.24,48.24,24.42,19.96,15.04,,8.05,4.07,3.33,2.51,4.1,6.33,2.4,0.03,95.9,,1.75,1.2,4.51,5.31,2.05,94.69,97.95,,"1,526.43",1.69,20.94,1.75,94.68,2.86,1.75,0.01
AVADHSUGAR,Avadh Sugar & Energy Ltd.,,38.76,38.76,62.89,332.57,332.57,4.0,"1,354.01",132.72,108.59,50.64,38.76,,9.8,8.02,3.73,2.86,11.65,18.45,2.92,1.83,102.32,,1.04,0.12,2.01,10.32,6.36,89.68,93.64,,"1,577.88",0.58,5.94,0.14,89.67,0.56,0.14,0.21
AVANTIFEED,Avanti Feeds Ltd.,,22.41,22.41,23.98,110.33,110.33,6.25,237.99,31.27,29.7,29.67,22.41,,13.13,12.48,12.46,9.41,20.31,26.54,17.26,0.0,183.27,,5.69,4.41,10.33,0.44,0.41,99.56,99.59,,"5,604.30",1.73,13.16,1.74,99.55,3.76,1.74,0.05
AVTNPL,AVT Natural Products Ltd.,,2.79,2.79,3.78,21.17,21.17,0.7,30.89,4.97,3.98,3.78,2.79,,16.08,12.86,12.23,9.02,13.16,17.81,10.04,0.09,111.35,,3.79,1.97,3.12,23.31,17.18,76.69,82.82,,708.02,1.51,9.35,1.46,76.68,2.13,1.46,0.06
AXISBANK,Axis Bank Ltd.,,22.15,22.09,24.6,331.63,331.63,0.0,207.74,21.5,,"8,127,663.04","841,368.03","169,975,387.64",,"138,540,032.65","14,341,533.74","2,897,314,471.05",,2.7,44.92,10.35,-12.96,0.66,6.48,2.93,47.76,6.38,1.48,-0.82,1.84,3.45,,"1,012,067.14",15.9,2.1,3.36,100.0,0.03,
AXISCADES,Axiscades Technologies Ltd.,,-16.75,-16.75,-13.55,41.94,41.94,0.0,34.22,2.47,-0.71,-16.98,-16.74,,7.21,-2.08,-49.61,-48.9,-39.9,-1.15,-13.9,0.26,28.43,,0.39,0.39,0,0,0.0,0,0.0,,175.32,1.36,18.8,1.17,0,0.95,1.17,-0.42
AYMSYNTEX,AYM Syntex Ltd.,,2.82,2.81,11.35,71.48,71.48,0.0,189.35,18.82,10.29,3.47,2.82,,9.94,5.43,1.83,1.48,3.94,9.82,1.68,0.51,113.46,,1.14,0.63,5.99,0,0.0,0,0.0,,382.24,0.4,4.06,0.24,0,0.65,0.24,0.06
BAGFILMS,BAG Films and Media Ltd.,,-0.2,-0.2,0.01,13.28,13.28,0.0,1.52,0.21,0.01,-0.19,-0.2,,13.86,0.36,-12.28,-12.87,-1.47,0.04,-1.22,0.0,9.51,,0.86,0.45,1.55,0,0.0,0,0.0,,37.03,1.23,8.89,1.32,0,0.15,1.32,-0.1
BAJAJCON,Bajaj Consumer Care Ltd.,,15.15,15.15,15.55,52.97,52.97,10.0,61.99,18.84,18.45,18.36,15.15,,30.39,29.76,29.62,24.44,28.6,34.78,24.41,0.01,1.04,,5.39,5.07,4.46,52.79,51.45,47.21,48.55,,"3,830.83",4.19,13.78,4.19,47.2,4.91,4.19,0.06
BAJAJELEC,Bajaj Electricals Ltd.,,16.08,16.02,22.08,140.1,140.1,0.0,399.27,32.67,26.63,21.06,16.03,,8.18,6.66,5.27,4.01,11.44,17.51,4.32,0.16,1.04,,1.18,0.79,0.35,0,0.0,0,0.0,,"11,392.02",2.49,30.44,2.45,0,6.98,2.45,0.02
BAJAJHIND,Bajaj Hindusthan Sugar Ltd.,,-2.54,-2.54,-0.59,25.39,25.39,0.0,60.61,1.78,-0.18,-2.57,-2.54,,2.93,-0.29,-4.23,-4.19,-10,-0.23,-2.04,1.72,48.77,,1.24,0.76,2.63,0,0.0,0,0.0,,"5,411.76",0.81,27.67,0.1,0,0.24,0.1,-0.41
BAJAJHLDNG,Bajaj Holdings & Investment Ltd.,,17.8,17.8,20.69,"1,259.48","1,259.48",40.0,33.02,31.04,28.19,27.85,17.84,,93.99,85.37,84.33,54.04,1.41,2.18,1.36,0.0,0.03,,82.79,82.79,0,0,0.0,0,0.0,,"36,613.71",99.64,106.01,99.71,0,2.61,99.71,0.01
BALAMINES,Balaji Amines Ltd.,,71.51,71.51,78.72,276.97,276.97,4.0,378.93,104.52,97.31,95.67,71.51,,27.58,25.68,25.24,18.87,25.82,28.87,17.93,0.0,95.04,,2.43,1.95,12.8,0,0.0,0,0.0,,"5,694.15",4.64,16.81,4.65,0,6.36,4.65,0.04
BALAXI,Balaxi Pharmaceuticals Ltd.,,15.13,15.13,15.22,43.25,43.25,0.0,86.87,20.7,20.61,20.6,15.13,,23.82,23.72,23.7,17.42,34.99,47.64,21.95,0.08,126.04,,1.9,1.9,"5,791.41",0,0.0,0,0.0,,527.53,6.07,25.49,6.04,0,12.13,6.04,0.03
BALKRISHNA,Balkrishna Paper Mills Ltd.,,-24.07,-24.07,-18.17,-87.32,-87.32,0.0,117.75,-5.96,-11.86,-23.89,-24.07,,-5.06,-10.07,-20.29,-20.43,0,-20.3,-12.04,-1.89,58.94,,0.48,0.33,5.57,0,0.0,0,0.0,,166.04,1.31,-25.92,0.16,0,-0.22,0.16,-1.27
BALMLAWRIE,Balmer Lawrie & Co Ltd.,,6.81,6.81,9.48,76.47,76.47,6.0,89.01,12.14,9.47,9.16,6.81,,13.63,10.63,10.29,7.65,8.9,11.55,6.05,0.0,79.08,,2.25,1.95,9.5,110.13,79.14,-10.13,20.86,,"1,676.50",1.1,8.08,1.45,-10.13,1.69,1.45,0.05
BALPHARMA,Bal Pharma Ltd.,,6.41,6.41,11.03,53.51,53.51,1.0,168.2,19.57,14.68,6.61,6.14,,11.63,8.72,3.92,3.64,11.46,18.97,3.47,1.25,1.0,,1.32,0.91,2.12,0,0.0,0,0.0,,174.94,0.7,6.03,0.32,0,1.0,0.32,0.11
BALRAMCHIN,Balrampur Chini Mills Ltd.,,22.01,22.01,27.7,122.09,122.09,2.5,229.13,35.58,30.26,28.39,22.37,,15.53,13.2,12.38,9.76,18.32,22.14,10.29,0.44,105.47,,1.63,0.22,2.02,11.17,9.02,88.83,90.98,,"5,636.34",1.17,7.54,0.94,88.82,1.76,0.94,0.1
BANARBEADS,Banaras Beads Ltd.,,3.61,3.61,5.82,75.67,75.67,0.0,30.95,7.31,5.1,4.8,3.62,,23.6,16.48,15.5,11.68,4.78,6.74,4.26,0.09,36.49,,5.74,3.76,1.71,0,0.0,0,0.0,,27.16,1.33,5.62,1.6,0,0.65,1.6,0.07
BANARISUG,Bannariamman Sugars Ltd.,,73.48,73.48,125.89,"1,081.43","1,081.43",10.0,"1,244.99",175.12,122.71,91.34,73.48,,14.06,9.85,7.33,5.9,6.79,9.94,3.85,0.62,65.31,,1.49,0.31,1.57,13.6,7.94,86.4,92.06,,"2,808.96",1.8,12.79,1.26,86.39,1.45,1.26,0.05
BANCOINDIA,Banco Products (India) Ltd.,,11.19,11.19,13.99,85.94,86.02,2.0,91.39,17.46,14.67,14.58,11.19,,19.1,16.04,15.95,12.24,13.02,16.65,10.91,0.0,89.11,,4.31,2.8,4.2,0,0.0,0,0.0,,901.69,1.38,7.22,1.54,0,1.64,1.54,0.08
BANDHANBNK,Bandhan Bank Ltd.,,13.7,13.69,14.33,108.09,108.09,1.0,77.76,13.69,,"2,532,958.19","446,042.45","32,275,275.71",,"109,191,035.54","19,228,046.14","1,391,326,074.73",,6.1,43.38,17.6,0.76,1.91,12.66,6.57,51.02,10.89,1.83,0.08,2.44,4.31,,"144,256.24",11.52,3.13,4.36,100.0,0.04,
BANKINDIA,Bank Of India,,6.59,6.59,7.73,120.31,139.38,0.0,123.87,6.59,,"7,889,667.21","419,809.69","192,930,310.34",,"79,857,274.78","4,249,210.66","1,952,793,241.54",,1.53,36.68,5.32,-13.0,0.29,5.47,1.96,40.69,5.59,1.02,-0.72,1.49,3.62,,"621,119.04",15.3,0.56,0.55,100.0,0.1,
BANSWRAS,Banswara Syntex Ltd.,,8.14,8.14,35.29,208.79,208.79,1.5,459.58,53.8,26.65,9.55,8.14,,11.7,5.79,2.07,1.77,3.89,8.61,1.84,0.48,104.39,,1.76,0.88,4,0,0.0,0,0.0,,328.22,0.42,3.56,0.22,0,0.48,0.22,0.08
BASF,BASF India Ltd.,,127.7,127.7,167.83,412.6,412.6,10.0,"2,207.98",150,109.83,194.03,127.65,,6.79,4.97,8.78,5.78,30.93,24.4,10.74,0.0,185.81,,1.27,0.79,6.22,2.35,1.78,97.65,98.22,,"8,803.28",0.92,13.56,0.94,97.64,5.03,0.94,0.06
BASML,Bannari Amman Spinning Mills Ltd.,,-3.35,-3.35,11.13,188.29,188.29,0.0,545.65,45.95,28.12,-7.9,-6.7,,8.42,5.15,-1.44,-1.22,-3.55,9.1,-1.11,1.51,91.11,,0.79,0.39,4.74,0,0.0,0,0.0,,535.69,0.62,7.4,0.11,0,0.32,0.11,-0.11
BATAINDIA,Bata India Ltd.,,-7.02,-7.02,13.57,136.92,136.92,4.0,132.83,19.85,-0.74,-9.16,-7.02,,14.94,-0.55,-6.89,-5.28,-5.13,-0.36,-2.7,0.0,51.2,,2.61,1.75,2.81,-56.94,29.47,156.94,70.53,,"16,960.12",9.93,66.46,10.57,156.94,10.26,10.57,-0.01
BBL,Bharat Bijlee Ltd.,,46.09,46.09,63.24,"1,720.35","1,720.35",5.0,"1,293.53",112.05,94.9,64.86,46.09,,8.66,7.33,5.01,3.56,2.67,5.36,1.76,0.24,0.54,,1.68,1.14,2.47,0,0.0,0,0.0,,853.45,1.17,13.48,0.86,0,0.65,0.86,0.04
BBTC,Bombay Burmah Trading Corporation Ltd.,,0.4,0.4,1.65,32.87,32.87,1.2,29.75,12.57,11.32,0.54,0.4,,42.23,38.04,1.82,1.35,1.22,12.89,0.2,4.54,15.42,,1,0.88,2.37,298.61,72.77,-198.61,27.23,,"8,741.42",42.09,99.65,37.34,-198.61,33.79,37.34,0.0
BEARDSELL,Beardsell Ltd.,,-0.08,-0.08,1.64,14.2,14.2,0.1,43.01,3.42,1.69,0.16,-0.08,,7.95,3.93,0.37,-0.19,-0.58,8.64,-0.2,0.64,1.09,,1.17,0.95,6.04,-21.71,1.09,121.71,98.91,,49.39,0.41,5.14,0.22,121.71,0.65,0.22,-0.01
BEDMUTHA,Bedmutha Industries Ltd.,,60.68,60.68,71.75,24.32,24.32,0.0,120.28,91.14,80.07,60.97,60.68,,75.77,66.56,50.68,50.44,249.47,85.17,41.86,3.4,82.99,,1.37,1.13,9.76,0,0.0,0,0.0,,319.32,0.82,1.09,0.17,0,0.83,0.17,3.0
BEL,Bharat Electronics Ltd.,,8.48,8.48,9.98,44.36,44.36,4.0,57.72,13.57,12.07,12.04,8.48,,23.51,20.91,20.86,14.68,19.11,23.93,7.1,0.0,48.4,,1.41,1.11,2.84,49.54,42.08,50.46,57.92,,"25,473.66",1.81,7.7,2.17,50.45,2.82,2.17,0.07
BEPL,Bhansali Engineering Polymers Ltd.,,20.1,20.1,20.71,41.04,41.04,1.0,77.87,27.53,26.92,26.88,20.1,,35.35,34.56,34.51,25.8,48.96,63.61,42.92,0.0,166.33,,8.11,6.6,11.45,2.48,2.41,97.52,97.59,,"2,169.58",1.68,4.75,1.8,97.51,3.41,1.8,0.14
BERGEPAINT,Berger Paints India Ltd.,,7.01,7.01,8.93,33.77,33.77,2.8,61.99,11.87,9.95,9.46,7.01,,19.14,16.05,15.25,11.3,20.75,27.24,12.68,0.05,112.17,,1.69,0.87,4.02,4.28,3.36,95.72,96.64,,"74,087.34",12.3,64.27,12.33,95.71,22.65,12.33,0.01
BGRENERGY,BGR Energy Systems Ltd.,,-49.25,-49.25,-45.03,147.33,147.33,0.0,157.94,-25.02,-29.24,-65.86,-49.25,,-15.84,-18.51,-41.7,-31.18,-33.43,-15.55,-6.71,1.82,21.51,,1.04,1.03,24.19,0,0.0,0,0.0,,"1,919.92",1.68,-10.63,0.28,0,0.29,0.28,-1.13
BHAGERIA,Bhageria Industries Ltd.,,14.31,14.31,20.24,103.45,103.45,3.5,91.46,24.67,18.75,18.51,14.31,,26.97,20.49,20.24,15.64,13.83,16.65,10.96,0.06,70.06,,2.52,2.04,10.6,20.96,14.82,79.04,85.18,,692.76,1.74,6.43,1.72,79.03,1.52,1.72,0.09
BHANDARI,Bhandari Hosiery Exports Ltd.,,0.11,0.11,0.48,5.15,5.15,0.01,15.41,1.25,0.88,0.14,0.11,,8.08,5.69,0.93,0.73,2.21,10.89,0.8,1.44,108.92,,1.63,0.77,2.95,8.77,2.07,91.23,97.93,,139.01,0.62,7.61,0.15,91.22,0.44,0.15,0.05
BHARATFORG,Bharat Forge Ltd.,,6.7,6.7,14.56,127.75,127.75,2.0,78.42,18.64,10.78,8.91,6.7,,23.77,13.74,11.36,8.54,5.24,6.14,2.8,0.56,32.85,,1.78,1.48,4.17,0,0.0,0,0.0,,"30,795.65",8.43,35.48,7.6,0,4.67,7.6,0.01
BHARATGEAR,Bharat Gears Ltd.,,-8.27,-8.27,17.67,79.32,79.32,0.0,540.54,39.94,13.99,-10.37,-8.27,,7.38,2.58,-1.91,-1.53,-10.43,7.54,-2,1.21,131.12,,1.09,0.67,5.57,0,0.0,0,0.0,,151.72,0.3,4.08,0.14,0,0.93,0.14,-0.11
BHARATRAS,Bharat Rasayan Ltd.,,387.09,387.09,447.73,"1,713.18","1,713.18",1.5,"2,570.20",580.53,519.9,508.26,387.1,,22.58,20.22,19.77,15.06,22.59,29.92,18.1,0.08,1.32,,3.82,2.83,4.04,0.38,0.33,99.62,99.67,,"4,021.85",3.68,16.31,3.66,99.61,5.49,3.66,0.04
BHARATWIRE,Bharat Wire Ropes Ltd.,,-3.73,-3.73,0.78,69.54,69.54,0.0,39.98,5.27,1.8,-3.64,-2.68,,13.17,4.5,-9.11,-6.71,-3.85,1.72,-2.24,0.63,0.33,,1.83,1.13,2.06,0,0.0,0,0.0,,485.68,1.94,14.74,0.87,0,0.5,0.87,-0.08
BHARTIARTL,Bharti Airtel Ltd.,,-46.18,-46.18,-5.83,140.86,140.86,0.0,117.13,55.3,15.25,-33.62,-45.88,,47.21,13.01,-28.7,-39.17,-32.57,4.05,-9.07,1.22,23.15,,0.56,0.56,"80,407.38",-4.33,-34.09,104.33,134.09,,"377,472.36",5.87,12.43,4.42,104.33,3.67,4.42,-0.09
BHEL,Bharat Heavy Electricals Ltd.,,-7.8,-7.8,-6.44,76.06,76.06,0.0,49.71,-7.94,-9.3,-10.37,-7.8,,-15.97,-18.71,-20.86,-15.69,-10.25,-9.15,-4.87,0.18,31.07,,1.39,1.04,2.41,0,0.0,0,0.0,,"15,107.34",0.87,-5.46,0.98,0,0.64,0.98,-0.16
BIL,Bhartiya International Ltd.,,1.29,1.29,8.14,238.81,238.81,0.0,325.16,27.8,20.95,1.95,1.29,,8.54,6.44,0.59,0.39,0.54,6.6,0.2,1.28,52.47,,1.57,0.48,0.98,0,0.0,0,0.0,,554.55,1.4,16.35,0.53,0,0.72,0.53,0.01
BIOFILCHEM,Biofil Chemicals and Pharmaceuticals Ltd.,,0.76,0.76,1.02,9.91,9.91,0.0,21.97,1.47,1.22,1.18,0.76,,6.71,5.55,5.36,3.47,7.69,12.05,3.73,0.03,107.55,,1.4,1.14,8.23,0,0.0,0,0.0,,106.83,2.99,44.53,2.99,0,6.62,2.99,0.01
BIRLAMONEY,Aditya Birla Money Ltd.,,2.8,2.8,4.05,8.5,8.5,0.0,33.85,9.14,7.9,3.98,2.8,,27.01,23.32,11.75,8.28,32.96,9.65,1.78,7.87,21.57,,1.98,1.37,0.74,0,0.0,0,0.0,,203.25,1.07,3.95,1.22,0,4.84,1.22,0.07
BLBLIMITED,BLB Ltd.,,0.21,0.21,0.27,14.79,14.79,0.0,101.62,1.06,1.01,0.76,0.21,,1.04,0.99,0.75,0.21,1.44,6.81,1.39,0.03,662.11,,12.11,10.21,95.34,0,0.0,0,0.0,,31.22,0.06,5.56,0.06,0,0.43,0.06,0.03
BLISSGVS,Bliss GVS Pharma Ltd.,,6.54,6.4,7.88,73.26,73.26,0.5,45.13,10.58,9.25,8.84,6.54,,23.44,20.48,19.58,14.5,8.93,11.92,7.13,0.09,49.22,,4.63,4.06,5.56,7.64,6.34,92.36,93.66,,966.41,2.08,8.85,2.19,92.35,1.35,2.19,0.07
BLKASHYAP,BL Kashyap & Sons Ltd.,,0.11,0.11,0.51,23.43,23.43,0.0,33.22,4.14,3.74,1.65,0.11,,12.46,11.25,4.97,0.33,0.46,11.08,0.16,0.65,49.19,,1.22,0.81,2.39,0,0.0,0,0.0,,751.74,1,8.05,0.57,0,0.81,0.57,0.01
BLUECHIP,Blue Chip India Ltd.,,-0.05,-0.05,-0.05,0.25,0.25,0.0,0,-0.05,-0.05,-0.05,-0.05,,"-14,458.86","-14,484.04","-14,484.04","-14,484.04",-21.53,-21.53,-4.1,0.0,0.0,,0.02,0.02,0,0,0.0,0,0.0,,2.08,"1,009.08",-6.98,"1,019.68",0,1.52,"1,900.00",-0.14
BLUECOAST,Blue Coast Hotels Ltd.,,-11.2,-11.2,-11.11,-82.85,-82.85,0.0,0,-7.86,-7.94,-11.2,-11.2,,0,0,0,0,0,15.78,-98.6,0.0,0.0,,0.17,0.17,0,0,0.0,0,0.0,,47.29,0,-4.72,0,0,-0.07,0,-2.04
BLUEDART,Blue Dart Express Ltd.,,40.59,40.59,124.99,285.85,285.85,15.0,"1,380.35",163.84,79.39,55.16,40.53,,11.86,5.75,3.99,2.93,14.18,20.98,5.24,0.03,1.93,,1.09,1.08,0,0,0.0,0,0.0,,"12,961.21",3.95,33.29,4.04,0,19.5,4.04,0.01
BLUESTARCO,Blue Star Ltd.,,6.85,6.85,16.02,95.44,95.44,4.0,398.99,26.44,17.26,10.21,6.85,,6.62,4.32,2.55,1.71,7.17,12.64,1.89,0.63,1.13,,1.22,0.82,2.58,0,0.0,0,0.0,,"9,306.02",2.42,36.55,2.35,0,9.82,2.35,0.01
BODALCHEM,Bodal Chemicals Ltd.,,3.95,3.94,6.24,80.64,80.64,0.8,92.35,8.25,5.96,5.2,3.95,,8.92,6.45,5.63,4.27,4.89,6.37,2.84,0.33,66.45,,1.31,0.85,4.44,0,0.0,0,0.0,,"1,420.11",1.26,14.08,0.98,0,1.12,0.98,0.04
BOMDYEING,The Bombay Dyeing Co. Ltd.,,-22.71,-22.71,-21.08,-9.51,-9.51,0.2,57.78,2.8,1.17,-24.52,-22.71,,4.84,2.01,-42.44,-39.3,0,1.03,-10.11,-17.26,0.25,,1.29,0.41,0.24,-0.94,-1.01,100.94,101.01,,"4,605.62",3.86,79.7,1.21,100.94,-7.38,1.21,-0.32
BORORENEW,Borosil Renewables Ltd.,,7.56,7.56,10.13,47.24,47.24,0.0,38.62,15.59,12.35,11.74,6.89,,40.36,31.98,30.39,17.84,14.59,23,11.45,0.1,64.15,,5.28,4.83,13.26,0,0.0,0,0.0,,"3,255.14",6.48,16.06,6.38,0,5.21,6.38,0.03
BOSCHLTD,Bosch Ltd.,,164,164,279.29,"3,329.53","3,329.53",115.0,"3,294.24",564.88,449.15,192.24,163.56,,17.14,13.63,5.83,4.96,4.91,12.88,3.26,0.0,0.69,,1.95,1.66,1.93,64.18,37.58,35.82,62.42,,"39,086.83",4.02,23.46,4.27,35.81,4.23,4.27,0.01
BPL,BPL Ltd.,,-4.3,-4.3,-4.05,30.43,30.43,0.0,8.95,0.65,0.3,-0.11,-4.39,,7.24,3.39,-1.24,-49.05,-14.43,0.97,-6.04,0.08,0.12,,0.68,0.65,3.3,0,0.0,0,0.0,,122.33,2.8,38.6,2.54,0,0.75,2.54,-0.19
BRIGADE,Brigade Enterprises Ltd.,,6.99,6.96,10.96,131.68,131.68,1.2,72.26,24.44,20.33,8.42,6.85,,33.81,28.13,11.65,9.48,5.2,10,1.78,0.54,0.19,,1.09,0.29,0.01,0,0.0,0,0.0,,"7,122.99",4.67,13.82,3.82,0,2.09,3.82,0.02
BRITANNIA,Britannia Industries Ltd.,,73.12,73.09,79.98,137.8,137.8,157.5,513.86,109.76,102.83,98.77,73.06,,21.35,20.01,19.22,14.21,53.02,60.59,23.73,0.54,166.92,,1.21,0.91,12.49,161.34,147.37,-61.34,-47.37,,"89,087.38",7.2,33.69,7.06,-61.34,26.33,7.06,0.02
BRNL,Bharat Road Network Ltd.,,-3.68,-3.68,-3.67,136.43,136.43,0.0,2.28,-1.8,-1.81,-4.43,-3.68,,-79.31,-79.52,-194.83,-161.73,-2.69,-1.11,-2.05,0.22,1.26,,2.59,2.59,0,0,0.0,0,0.0,,482.6,25.27,-31.86,12.64,0,0.21,12.64,-0.13
BSL,BSL Ltd.,,1.32,1.32,13.14,76.06,76.06,0.0,312.3,29.32,17.5,1.2,1.32,,9.38,5.6,0.38,0.42,1.73,15.38,0.47,1.91,111.53,,1.22,0.54,2.77,0,0.0,0,0.0,,183.07,0.57,6.07,0.11,0,0.43,0.11,0.04
BSOFT,Birlasoft Ltd.,,6.96,6.81,9.5,50.24,50.24,3.5,59.16,13.25,10.73,10.36,6.98,,22.39,18.13,17.5,11.79,13.89,19.51,10.55,0.0,89.49,,3.64,3.64,0,28.63,21.03,71.37,78.97,,"6,279.55",3.83,17.09,4.27,71.36,5.03,4.27,0.03
BURNPUR,Burnpur Cement Ltd.,,-9.2,-9.2,-7.88,-26.44,-25.9,0.0,14.37,-1.15,-2.46,-8.99,-9.2,,-7.99,-17.14,-62.55,-64.01,0,12.11,-27.7,-1.87,0.42,,0.09,0.02,3.89,0,0.0,0,0.0,,441.51,3.57,-44.66,0.15,0,-0.08,0.15,-4.34
BUTTERFLY,Butterfly Gandhimathi Appliances Ltd.,,20.22,20.22,28.92,124.83,125.28,3.0,486.39,45.46,36.76,27.04,20.22,,9.34,7.55,5.55,4.15,16.2,27.63,7.39,0.05,177.9,,1.24,0.53,4.89,14.83,10.37,85.17,89.63,,967.67,1.11,11.91,1.14,85.16,4.45,1.14,0.04
CAMLINFINE,Camlin Fine Sciences Ltd.,,0.67,0.6,2.16,36.18,36.18,0.0,47.06,5.28,3.77,1.18,0.65,,11.22,8,2.5,1.38,1.79,7.49,0.77,0.81,0.61,,1.55,1.24,3.36,0,0.0,0,0.0,,"2,073.77",3.46,30.8,2.97,0,3.86,2.97,0.0
CANBK,Canara Bank,,16.91,16.91,20.51,307.28,357.59,0.0,420.47,15.53,,"7,849,158.54","289,931.96","187,038,596.22",,"66,474,445.28","2,455,430.88","1,584,028,003.84",,1.78,32.73,3.69,-18.38,0.22,5.05,2.08,43.52,6,1.32,-1.1,1.67,3.91,,"1,042,818.11",15.06,0.5,0.36,100.0,0.1,
CANFINHOME,Can Fin Homes Ltd.,,34.25,34.25,34.97,195.98,195.98,2.0,151.55,137.83,137.12,46.38,34.25,,90.94,90.47,30.6,22.59,17.47,22.36,2.06,7.39,9.14,,1.58,1.58,0,5.83,5.71,94.17,94.29,,"27,432.41",13.59,14.95,4.04,94.16,3.13,4.04,0.06
CANTABIL,Cantabil Retail India Ltd.,,5.92,5.92,29.86,75.97,75.97,1.0,154.12,46.63,22.69,7.51,5.92,,30.25,14.72,4.87,3.84,7.79,11.05,2.25,0.12,0.57,,1.57,0.25,0.4,33.79,6.69,66.21,93.31,,623.53,2.48,8.19,2.45,66.2,4.98,2.45,0.02
CAPACITE,Capacite Infraprojects Ltd.,,0.26,0.26,13.54,136.84,136.84,0.0,129.58,24.34,11.06,0.71,0.26,,18.78,8.53,0.54,0.2,0.19,5.6,0.07,0.26,39.19,,1.37,1.26,8.76,0,0.0,0,0.0,,"1,454.39",1.65,8.8,1.55,0,1.47,1.55,0.0
CAPTRUST,Capital Trust Ltd.,,-14.66,-14.66,-14.3,80.27,80.27,0.0,67.23,5.24,4.88,-18.68,-14.66,,7.78,7.25,-27.78,-21.8,-18.26,3.31,-5.56,2.14,25.52,,2.08,2.08,0,0,0.0,0,0.0,,378.16,3.47,44.53,1.43,0,1.2,1.43,-0.15
CARBORUNIV,Carborundum Universal Ltd.,,9.71,9.7,12.94,80.95,80.95,3.0,88.2,16.74,13.5,12.89,9.7,,18.97,15.3,14.61,11,11.98,16.48,9.96,0.0,90.6,,3.9,2.89,5.67,15.45,11.58,84.55,88.42,,"9,187.53",5.49,28.95,5.77,84.54,6.29,5.77,0.02
CARERATING,CARE Ratings Ltd.,,29.13,29.08,31.54,197.98,197.98,17.0,74.56,40.86,38.46,38.26,29.13,,54.8,51.57,51.31,39.07,14.71,18.63,13.17,0.0,33.72,,11.65,11.65,0,46.34,42.8,53.66,57.2,,949.69,4.32,7.89,5.52,53.65,2.08,5.52,0.07
CCHHL,Country Club Hospitality & Holidays Ltd.,,-2.54,-2.54,-1.56,32.31,32.46,0.0,2.84,0.25,-0.73,-2.34,-2.54,,8.65,-25.54,-82.21,-89.16,-7.85,-1.46,-4.11,0.32,4.61,,0.23,0.21,13.1,0,0.0,0,0.0,,230.29,4.95,57.25,1.43,0,0.13,1.43,-0.62
