Symbol,Company Name,Per Share Ratios,Basic EPS (Rs.),Diluted EPS (Rs.),Cash EPS (Rs.),Book Value [ExclRevalReserve]/Share (Rs.),Book Value [InclRevalReserve]/Share (Rs.),Dividend / Share(Rs.),Revenue from Operations/Share (Rs.),PBDIT/Share (Rs.),PBIT/Share (Rs.),PBT/Share (Rs.),Net Profit/Share (Rs.),Profitability Ratios,PBDIT Margin (%),PBIT Margin (%),PBT Margin (%),Net Profit Margin (%),Return on Networth / Equity (%),Return on Capital Employed (%),Return on Assets (%),Total Debt/Equity (X),Asset Turnover Ratio (%),Liquidity Ratios,Current Ratio (X),Quick Ratio (X),Inventory Turnover Ratio (X),Dividend Payout Ratio (NP) (%),Dividend Payout Ratio (CP) (%),Earnings Retention Ratio (%),Cash Earnings Retention Ratio (%),Valuation Ratios,Enterprise Value (Cr.),EV/Net Operating Revenue (X),EV/EBITDA (X),MarketCap/Net Operating Revenue (X),Retention Ratios (%),Price/BV (X),Price/Net Operating Revenue,Earnings Yield
ATUL,Atul Ltd.,,215.82,215.82,255.13,"1,034.49","1,034.49",27.5,"1,315.92",310.63,271.19,270.4,215.69,,23.6,20.6,20.54,16.39,20.84,25.33,16.63,0,101.46,,2.86,2.23,9.14,19.69,16.64,80.31,83.36,,"11,788.56",3.02,12.79,3.02,80.3,3.84,3.02,0.05
AUBANK,AU Small Finance Bank Ltd.,,22.78,22.32,25.1,143.92,143.92,0.0,140.93,22.19,,"2,504,607.47","394,334.09","31,063,782.08",,"105,563,652.71","16,620,307.88","1,309,269,554.19",,2.92,14.47,15.74,-0.73,1.6,15.41,4.52,38.86,10.16,1.67,-0.07,3.36,5.64,,"50,924.93",11.88,3.54,3.61,100,0.04,
AURIONPRO,Aurionpro Solutions Ltd.,,4.4,4.4,10.96,103.58,103.58,0.0,116.8,20.6,14.15,7.14,4.51,,17.63,12.11,6.11,3.86,4.35,10.26,2.03,0.43,52.76,,1.33,1.24,15.79,53.88,22.18,46.12,77.82,,174.65,0.66,3.72,0.34,46.11,0.39,0.34,0.11
AURUM,Aurum Proptech Ltd.,,8.42,8.13,8.57,195.58,195.58,2.0,3.57,2.51,2.29,8.68,8.35,,70.21,64.16,243.35,234.08,4.27,1.16,4.17,0.0,1.78,,2.49,2.49,0.0,50.18,48.92,49.82,51.08,,731.10,71.4,101.68,71.41,49.81,1.3,71.42,0.03
AUSOMENT,Ausom Enterprise Ltd.,,12.85,12.85,12.86,70.81,70.81,0.0,787.33,35.1,35.09,16.52,12.85,,4.45,4.45,2.09,1.63,18.15,49.36,4.37,2.61,268.01,,1.15,1.11,112.89,0,0.0,0,0,,297.23,0.28,6.22,0.04,0,0.49,0.04,0.37
AUTOAXLES,Automotive Axles Ltd.,,27.22,27.22,51.85,352,352,6.8,629.94,66.84,42.21,39.67,27.22,,10.61,6.7,6.29,4.32,7.73,11.18,5.64,0.04,130.67,,2.59,1.6,6.1,93.68,49.18,6.32,50.82,,523.01,0.55,5.18,0.61,6.31,1.09,0.61,0.07
AVADHSUGAR,Avadh Sugar & Energy Ltd.,,44.27,44.27,66.68,295.62,295.62,4.0,"1,278.52",133.42,111,53.03,44.27,,10.43,8.68,4.14,3.46,14.97,18.59,3.09,2.5,89.51,,1.08,0.19,1.72,3.38,2.24,96.62,97.76,,"1,712.12",0.67,6.41,0.09,96.61,0.4,0.09,0.37
AVANTIFEED,Avanti Feeds Ltd.,,20.99,20.99,22.53,88.04,88.04,5.1,232.12,29.25,27.71,27.62,20.99,,12.6,11.93,11.9,9.04,23.84,30.88,19.68,0,217.66,,4.99,3.38,8.54,51.69,48.15,48.31,51.85,,"3,819.02",1.21,9.58,1.27,48.3,3.34,1.27,0.07
AVTNPL,AVT Natural Products Ltd.,,2.48,2.48,3.38,18.96,18.96,0.6,25.28,4.38,3.48,3.19,2.48,,17.33,13.77,12.6,9.81,13.09,17.14,10.2,0.06,103.98,,4.2,2.27,3.29,21.85,16.04,78.15,83.96,,364.12,0.95,5.46,0.94,78.14,1.25,0.94,0.1
AXISBANK,Axis Bank Ltd.,,5.99,5.97,8.51,301.05,301.05,0.0,221.98,5.77,,"8,448,227.33","219,478.74","163,410,991.87",,"138,328,527.83","3,593,673.59","2,675,638,457.82",,2.68,41.19,2.59,-22.2,0.17,1.91,2.75,50.03,6.84,1.69,-1.51,1.89,4.08,,"810,126.08",12.93,1.26,1.71,100,0.02,
AXISCADES,Axiscades Technologies Ltd.,,-1.19,-1.19,2.38,57.98,57.98,0.0,61.42,8.31,4.74,-0.27,-1.19,,13.52,7.72,-0.43,-1.93,-2.04,5.76,-0.78,0.34,40.79,,0.48,0.48,0,0,0.0,0,0,,172.23,0.74,5.49,0.45,0,0.48,0.45,-0.04
AYMSYNTEX,AYM Syntex Ltd.,,3.61,3.61,12.44,68.73,68.73,0.0,205.7,19.54,10.58,2.04,3.48,,9.49,5.14,0.99,1.69,5.06,10.21,2.13,0.66,126.15,,1.09,0.66,7.98,0,0.0,0,0,,283.6,0.28,2.9,0.08,0,0.24,0.08,0.21
BAGFILMS,BAG Films and Media Ltd.,,0.01,0.01,0.31,13.48,13.48,0.0,1.68,0.51,0.22,0.03,0.03,,30.18,12.97,1.83,1.49,0.18,1.61,0.15,0,10.66,,0.74,0.31,1.72,0,0.0,0,0,,33.61,1.01,3.34,1.03,0,0.13,1.03,0.01
BAJAJCON,Bajaj Consumer Care Ltd.,,12.92,12.92,13.28,45.9,45.9,2.0,57.22,16.3,15.94,15.65,12.92,,28.48,27.85,27.35,22.57,28.13,34.72,22.81,0.03,101.07,,4,3.61,13.62,0,0.0,0,0,,"1,968.53",2.33,8.19,2.32,0,2.89,2.32,0.1
BAJAJELEC,Bajaj Electricals Ltd.,,-0.01,-0.01,5.97,121.24,121.24,0.0,437.48,22.81,16.84,1.97,-0.01,,5.21,3.84,0.44,0,0,11.76,0,0.53,109.18,,1.12,0.89,7.21,0,0.0,0,0,,"3,675.52",0.74,14.16,0.61,0,2.21,0.61,0.0
BAJAJHIND,Bajaj Hindusthan Sugar Ltd.,,-0.96,-0.96,1,28.23,28.23,0.0,60.56,4.27,2.31,-0.98,-0.96,,7.04,3.8,-1.61,-1.58,-3.39,2.78,-0.74,1.65,47.3,,1.34,0.79,2.46,0,0.0,0,0,,"5,326.64",0.8,11.34,0.04,0,0.1,0.04,-0.35
BAJAJHLDNG,Bajaj Holdings & Investment Ltd.,,164.1,164.1,166.99,960.78,960.78,40.0,194.43,187.99,185.16,184.03,164.15,,96.68,95.23,94.65,84.42,17.08,19.23,16.71,0,19.8,,49.62,49.62,0,44.16,43.41,55.84,56.59,,"19,996.95",9.24,9.56,9.26,55.83,1.87,9.26,0.09
BALAMINES,Balaji Amines Ltd.,,35.11,35.11,42.57,206.06,206.06,3.2,283.65,58.65,51.19,47.44,35.11,,20.67,18.04,16.72,12.37,17.03,18.8,10.29,0.15,83.21,,1.77,1.35,9.97,7.4,6.1,92.6,93.9,,908.2,0.99,4.78,0.88,92.59,1.22,0.88,0.14
BALAXI,Balaxi Pharmaceuticals Ltd.,,8.64,8.64,6.5,28.11,28.11,0.0,45.63,9.27,9.27,9.27,6.5,,20.32,20.3,20.3,14.23,23.1,32.95,17.13,0,120.38,,3.75,3.66,54.84,0,0.0,0,0,,70.43,1.54,7.6,1.62,0,2.63,1.62,0.09
BALKRISHNA,Balkrishna Paper Mills Ltd.,,-32.18,-32.18,-26.01,-63.26,-63.26,0.0,182.6,-12.31,-18.47,-30.45,-32.18,,-6.74,-10.11,-16.67,-17.62,0,-18.99,-17.63,-2.38,100.05,,0.52,0.24,7.5,0,0.0,0,0,,173.96,0.89,-13.16,0.06,0,-0.18,0.06,-2.82
BALMLAWRIE,Balmer Lawrie & Co Ltd.,,10.36,10.36,12.81,77.17,77.17,7.5,89.46,16.51,14.06,13.59,10.36,,18.45,15.71,15.19,11.58,13.42,17.22,9.4,0.01,81.21,,2.36,2.06,10.55,70.77,57.24,29.23,42.76,,917.24,0.6,3.25,0.89,29.22,1.03,0.89,0.13
BALPHARMA,Bal Pharma Ltd.,,-6.28,-6.28,-1.32,46.53,46.53,0.0,120.43,7.31,2.36,-6.4,-6.28,,6.07,1.95,-5.31,-5.21,-13.49,3.36,-3.71,1.42,71.31,,1.23,0.75,2.53,-15.92,-75.56,115.92,175.56,,136.93,0.8,13.21,0.27,115.92,0.7,0.27,-0.19
BALRAMCHIN,Balrampur Chini Mills Ltd.,,22.98,22.98,27.76,107.75,107.75,2.5,215.51,32.75,28.14,25.22,23.15,,15.19,13.05,11.7,10.74,21.48,22.46,10.72,0.59,99.86,,1.46,0.31,2.07,10.79,9.0,89.21,91,,"3,681.20",0.78,5.11,0.48,89.2,0.96,0.48,0.22
BANARBEADS,Banaras Beads Ltd.,,3.53,3.53,5.58,72.06,72.06,0.0,38.98,7.1,5.06,4.89,3.54,,18.2,12.97,12.53,9.08,4.91,7.01,4.69,0,51.74,,12.7,7.42,2.28,0,0.0,0,0,,10.45,0.41,2.23,0.73,0,0.4,0.73,0.12
BANARISUG,Bannariamman Sugars Ltd.,,76.27,76.27,128.05,"1,016.72","1,016.72",10.0,"1,283.36",187.66,135.87,100.52,76.27,,14.62,10.58,7.83,5.94,7.5,11.04,3.92,0.76,66.1,,1.46,0.38,1.68,13.11,7.8,86.89,92.2,,"2,070.43",1.29,8.8,0.69,86.88,0.87,0.69,0.09
BANCOINDIA,Banco Products (India) Ltd.,,9.72,9.72,12.52,74.71,74.78,20.0,83.67,16.91,14.11,14.06,9.72,,20.2,16.86,16.8,11.61,13.01,18.48,11.34,0,97.63,,4.69,3.17,5.84,205.76,159.78,-105.76,-59.78,,407.65,0.68,3.37,0.78,-105.76,0.87,0.78,0.15
BANDHANBNK,Bandhan Bank Ltd.,,18.78,18.76,19.28,94.37,94.37,0.0,67.6,18.78,,"2,738,488.89","760,688.69","31,122,377.67",,"106,930,189.94","29,702,726.45","1,215,240,188.87",,6.14,36.83,27.77,13.54,3.29,19.89,6.89,38.99,11.86,1.68,1.6,2.64,4.97,,"99,908.47",9.18,2.16,3.01,100,0.09,
BANKINDIA,Bank Of India,,-9.1,-9.1,-7.85,114.39,133.68,0.0,129.22,-9.02,,"8,510,311.41","-594,145.96","185,743,219.94",,"82,931,793.22","-5,789,869.20","1,810,041,673.59",,1.8,36.51,-6.98,-22.83,-0.45,-7.88,2.32,50.8,6.44,1.02,-1.47,1.59,4.12,,"576,588.66",13.61,0.28,0.25,100,-0.28,
BANSWRAS,Banswara Syntex Ltd.,,31.19,31.19,61.1,199.73,199.73,1.5,753.39,91.76,61.84,33.64,31.19,,12.17,8.2,4.46,4.13,15.61,22.13,6.26,0.76,151.22,,1.23,0.59,5.43,8.01,4.09,91.99,95.91,,369.14,0.29,2.35,0.09,91.98,0.36,0.09,0.44
BASF,BASF India Ltd.,,4.3,4.3,45.87,320.17,320.17,3.0,"1,744.29",69.43,27.84,1.07,4.28,,3.98,1.59,0.06,0.24,1.33,7,0.4,0.35,164.55,,1.17,0.65,5.05,116.9,10.89,-16.9,89.11,,"5,267.82",0.7,17.53,0.64,-16.9,3.51,0.64,0.0
BASML,Bannari Amman Spinning Mills Ltd.,,0.13,0.13,18.1,194.69,194.69,0.0,587.12,59.35,41.38,0.15,0.13,,10.1,7.04,0.02,0.02,0.06,12.36,0.01,1.84,84.61,,0.86,0.42,3.72,"1,266.68",8.84,"-1,166.68",91.16,,642.32,0.69,6.87,0.11,"-1,166.68",0.35,0.11,0.0
BATAINDIA,Bata India Ltd.,,25.44,25.44,48.45,147.56,147.56,4.0,237.57,69.91,46.9,37.74,25.44,,29.42,19.74,15.88,10.7,17.23,20.54,8.75,0,81.75,,2.5,1.41,3.49,24.57,12.9,75.43,87.1,,"14,861.37",4.87,16.54,5.18,75.42,8.34,5.18,0.02
BBL,Bharat Bijlee Ltd.,,80.69,80.69,96.59,"1,336.82","1,336.82",12.5,"1,643.30",173.71,157.84,121.94,80.72,,10.57,9.6,7.42,4.91,6.03,11.77,3.67,0.33,74.88,,1.59,1.18,4.73,30.97,25.88,69.03,74.12,,563.62,0.61,5.74,0.35,69.02,0.42,0.35,0.14
BBTC,Bombay Burmah Trading Corporation Ltd.,,-2.44,-2.44,-1.13,33.49,33.49,1.2,30.69,4.21,2.91,-2.54,-2.44,,13.72,9.46,-8.27,-7.94,-7.28,8.48,-2.14,1.47,27.03,,0.47,0.3,2.4,-40.97,-88.42,140.97,188.42,,"5,438.78",25.38,184.88,23.84,140.97,21.85,23.84,0.0
BEARDSELL,Beardsell Ltd.,,0.39,0.39,2.16,14.43,14.43,0.1,49.59,3.87,2.1,0.55,0.39,,7.8,4.23,1.1,0.77,2.67,11.67,0.98,0.73,126.18,,1.12,0.94,12.72,74.95,13.42,25.05,86.58,,45.74,0.33,4.21,0.13,25.04,0.43,0.13,0.06
BEDMUTHA,Bedmutha Industries Ltd.,,-29.08,-29.08,-15.59,-65.15,-65.15,0.0,146.66,10.63,-2.86,-29.08,-29.08,,7.24,-1.94,-19.82,-19.82,0,-9.28,-14.83,-2.88,74.84,,0.47,0.37,8.81,0,0.0,0,0,,486.53,1.35,18.66,0.11,0,-0.24,0.11,-1.84
BEL,Bharat Electronics Ltd.,,7.36,7.36,8.8,40.44,40.44,2.8,53.03,11.62,10.19,10.17,7.36,,21.91,19.21,19.18,13.88,18.2,22.29,7.5,0,54.03,,1.46,1.15,3.26,42.1,35.23,57.9,64.77,,"16,558.42",1.28,5.85,1.4,57.89,1.84,1.4,0.1
BEPL,Bhansali Engineering Polymers Ltd.,,4.03,4.03,4.6,21.47,21.47,0.5,66.56,5.56,4.99,4.98,4.03,,8.35,7.49,7.48,6.05,18.76,21.95,10.23,0,169.1,,1.72,0.96,5.3,12.41,10.86,87.59,89.14,,415.36,0.38,4.5,0.43,87.58,1.34,0.43,0.14
BERGEPAINT,Berger Paints India Ltd.,,7.2,7.2,8.95,27.03,27.03,2.2,58.6,11.41,9.66,9.32,7.2,,19.47,16.48,15.9,12.28,26.63,32.75,16.09,0.08,131.06,,1.49,0.7,4.88,52.79,42.43,47.21,57.57,,"48,404.40",8.5,43.66,8.49,47.2,18.4,8.49,0.01
BGRENERGY,BGR Energy Systems Ltd.,,1.87,1.87,6.69,196.4,196.4,0.0,373.06,34.39,29.57,-8.89,1.87,,9.21,7.92,-2.38,0.5,0.95,11.83,0.22,1.5,44.01,,1,0.99,61.56,0,0.0,0,0,,"1,919.61",0.71,7.74,0.06,0,0.11,0.06,0.09
BHAGERIA,Bhageria Industries Ltd.,,15.08,15.08,20.34,92.15,92.15,3.0,94.78,23.64,18.38,18,15.08,,24.94,19.39,18.98,15.9,16.36,17.94,12.5,0.05,78.6,,2.15,1.67,10.88,8.99,6.66,91.01,93.34,,315.37,0.76,3.06,0.81,91,0.84,0.81,0.2
BHANDARI,Bhandari Hosiery Exports Ltd.,,0.36,0.36,0.7,5.04,5.04,0.01,18.93,1.47,1.13,0.43,0.36,,7.75,5.94,2.25,1.91,7.18,14.72,2.58,1.42,135.24,,1.5,0.73,3.84,2.76,1.42,97.24,98.58,,114.98,0.41,5.35,0.04,97.23,0.15,0.04,0.48
BHARATFORG,Bharat Forge Ltd.,,10.17,10.17,17.58,115.01,115.01,3.5,98.01,25.26,17.86,12.73,10.17,,25.77,18.21,12.98,10.37,8.84,11.63,4.87,0.55,46.96,,1.66,1.36,6.02,58.99,34.13,41.01,65.87,,"13,427.22",2.94,11.41,2.39,41,2.04,2.39,0.04
BHARATGEAR,Bharat Gears Ltd.,,-20.38,-20.38,8.5,85.51,85.51,0.0,497.65,25.27,-3.41,-26.67,-20.18,,5.07,-0.68,-5.35,-4.05,-23.59,-1.67,-5.01,1.57,123.78,,1.12,0.7,5.93,0,0.0,0,0,,141.12,0.3,6,0.05,0,0.3,0.05,-0.79
BHARATRAS,Bharat Rasayan Ltd.,,371.03,371.03,422.68,"1,327.74","1,327.74",1.5,"2,859.82",578.93,527.29,482.96,371.04,,20.24,18.43,16.88,12.97,27.94,37.43,20.96,0.17,1.61,,3.38,2.33,4.26,0.4,0.35,99.6,99.65,,"2,256.45",1.86,9.17,1.82,99.59,3.92,1.82,0.07
BHARATWIRE,Bharat Wire Ropes Ltd.,,-13.56,-13.56,-8.71,8.69,8.69,0.0,57.33,6.51,1.66,-18.24,-13.56,,11.35,2.89,-31.81,-23.65,-156.08,2.31,-8.1,10.39,34.25,,0.36,0.18,3.32,0,0.0,0,0,,451.43,1.75,15.42,0.19,0,1.25,0.19,-1.24
BHARTIARTL,Bharti Airtel Ltd.,,-71.08,-71.08,-28.77,185.27,185.27,2.0,99.56,41.01,3.64,-93.52,-66.15,,41.19,3.65,-93.93,-66.43,-35.7,0.95,-12.01,0.81,18.08,,0.63,0.63,"17,521.65",0,0.0,0,0,,"319,339.34",5.88,14.27,4.43,0,2.38,4.43,-0.15
BHEL,Bharat Heavy Electricals Ltd.,,-4.23,-4.23,-2.79,83.8,83.8,0.0,61.63,1,-0.45,-1.9,-4.23,,1.62,-0.72,-3.08,-6.86,-5.04,-0.41,-2.44,0.17,35.62,,1.45,1.05,2.41,0,0.0,0,0,,"5,757.49",0.27,16.56,0.34,0,0.25,0.34,-0.2
BIL,Bhartiya International Ltd.,,17.63,17.57,24.78,237.31,237.31,1.45,470.97,46.47,39.31,20.49,17.63,,9.86,8.34,4.35,3.74,7.42,14.73,2.79,1.37,74.67,,1.32,0.41,1.41,8.21,5.84,91.79,94.16,,439.19,0.76,7.75,0.16,91.78,0.31,0.16,0.24
BIOFILCHEM,Biofil Chemicals and Pharmaceuticals Ltd.,,0.74,0.74,0.99,9.15,9.15,0.0,18.24,1.23,0.97,0.9,0.74,,6.71,5.34,4.93,4.06,8.11,10.65,2.84,0.08,70.08,,1.17,1.11,17.55,0,0.0,0,0,,12.98,0.44,6.51,0.41,0,0.81,0.41,0.1
BIRLAMONEY,Aditya Birla Money Ltd.,,2.13,2.13,3.28,5.55,5.55,0.0,29.6,9.05,7.91,2.93,2.13,,30.58,26.71,9.9,7.19,38.32,9.34,2.18,7.16,30.4,,7,5.74,1.84,0,0.0,0,0,,47.87,0.29,0.94,0.64,0,3.42,0.64,0.11
BLBLIMITED,BLB Ltd.,,-1.52,-1.52,-1.45,14.53,14.53,0.0,38.27,-0.1,-0.17,-2.22,-1.52,,-0.24,-0.43,-5.8,-3.97,-10.46,-1.13,-7.85,0.2,197.64,,2.03,1.87,49.97,0,0.0,0,0,,19.84,0.1,-39.25,0.08,0,0.2,0.08,-0.51
BLISSGVS,Bliss GVS Pharma Ltd.,,8.95,8.95,9.81,66.21,66.21,0.5,42.85,13.3,12.44,11.8,8.95,,31.03,29.03,27.53,20.89,13.52,17.59,10.79,0.1,51.68,,5.13,4.65,7.3,13.43,12.26,86.57,87.74,,"1,024.58",2.32,7.47,2.35,86.56,1.52,2.35,0.09
BLKASHYAP,BL Kashyap & Sons Ltd.,,-1.36,-1.36,-0.92,23.27,23.27,0.0,35.16,1.41,0.98,-2.04,-1.36,,4.02,2.78,-5.8,-3.85,-5.82,2.81,-1.96,0.62,50.98,,1.2,0.78,2.48,0,0.0,0,0,,426.37,0.54,13.37,0.14,0,0.21,0.14,-0.27
BLUECHIP,Blue Chip India Ltd.,,-0.54,-0.54,-0.23,-0.03,-0.03,0.0,0,-0.23,-0.23,-0.23,-0.23,,"-162,982.59","-163,331.77","-163,331.77","-163,331.77",0,651.44,-22.99,0,0.01,,0.02,0.02,0.12,0,0.0,0,0,,1.82,"2,378.86",-1.46,"2,385.37",0,-9.54,0,-0.68
BLUECOAST,Blue Coast Hotels Ltd.,,-16.72,-16.72,-16.64,-71.66,-71.66,0.0,0,-13.38,-13.47,-16.72,-16.72,,0,0,0,0,0,34.44,-87.33,0,0.0,,0.31,0.31,0,0,0.0,0,0,,51.19,0,-3,0,0,-0.11,0,-2.12
BLUEDART,Blue Dart Express Ltd.,,-16.14,-16.14,48.19,245.58,245.58,0.0,"1,332.66",84.95,20.64,-19.87,-16.12,,6.37,1.54,-1.49,-1.2,-6.56,5.79,-2.45,0.09,202.81,,0.94,0.93,848.9,0,0.0,0,0,,"5,117.37",1.62,25.35,1.63,0,8.85,1.63,-0.01
BLUESTARCO,Blue Star Ltd.,,12.55,12.55,21.31,88.23,88.23,10.0,497.04,29.95,21.19,17.41,12.55,,6.02,4.26,3.5,2.52,14.22,21.44,3.64,0.58,144.44,,1.01,0.65,5.63,159.36,93.86,-59.36,6.14,,"4,701.01",0.98,16.3,0.93,-59.36,5.22,0.93,0.03
BODALCHEM,Bodal Chemicals Ltd.,,7.37,7.37,9.51,76.59,76.59,0.8,100.02,11.96,9.82,8.66,7.37,,11.95,9.81,8.66,7.36,9.61,12.45,6.32,0.17,85.92,,1.37,0.96,6.42,21.72,16.82,78.28,83.18,,661.18,0.54,4.52,0.42,78.27,0.55,0.42,0.17
BOMDYEING,The Bombay Dyeing Co. Ltd.,,15.87,15.87,17.48,2.86,2.86,0.2,91.73,18.29,16.69,-10.12,15.87,,19.94,18.19,-11.03,17.3,554.2,10.08,6.81,69.6,0.38,,2.39,0.64,0.39,9.44,8.58,90.56,91.42,,"5,021.14",2.65,13.29,0.5,90.55,15.99,0.5,0.35
BORORENEW,Borosil Renewables Ltd.,,0.04,0.04,2.85,28.62,28.62,0.0,23.77,3.51,0.7,0.11,0.04,,14.76,2.92,0.47,0.16,0.13,1.9,0.09,0.26,54.26,,1.55,0.98,5.79,0,0.0,0,0,,503.45,1.86,12.57,1.56,0,1.3,1.56,0.0
BOSCHLTD,Bosch Ltd.,,220,220,350.2,"3,142.17","3,142.17",105.0,"3,336.14",688.1,558.17,311.76,220.27,,20.62,16.73,9.34,6.6,7.01,17.06,4.87,0,73.88,,1.91,1.61,8.82,47.66,29.97,52.34,70.03,,"25,502.76",2.59,12.56,2.82,52.33,2.99,2.82,0.02
BPL,BPL Ltd.,,0.77,0.77,0.92,34.73,34.73,0.0,19.34,-2.92,-3.08,-3.55,0.77,,-15.09,-15.9,-18.36,3.96,2.2,-8.6,0.99,0.07,0.25,,0.68,0.64,1.2,0,0.0,0,0,,64.81,0.69,-4.54,0.57,0,0.32,0.57,0.07
BRIGADE,Brigade Enterprises Ltd.,,12.76,12.66,16.46,124.45,124.45,1.0,90.48,31.07,27.37,16.85,12.76,,34.33,30.24,18.62,14.1,10.25,13.44,3.4,0.6,24.12,,1.07,0.22,0.62,21.6,16.75,78.4,83.25,,"4,084.53",2.21,6.43,1.46,78.39,1.06,1.46,0.1
BRITANNIA,Britannia Industries Ltd.,,61.75,61.73,68.02,177.74,177.74,35.0,456.83,87.57,81.27,79.35,61.72,,19.16,17.78,17.36,13.5,34.72,38.79,20.46,0.28,151.47,,1.45,1.16,17.34,28.44,25.81,71.56,74.19,,"65,849.04",5.99,31.27,5.89,71.55,15.13,5.89,0.02
BRNL,Bharat Road Network Ltd.,,0.27,0.27,0.27,140.1,140.1,0.0,0.8,0.64,0.63,0.39,0.27,,80.27,79.64,49.13,33.74,0.19,0.44,0.15,0.06,0.46,,0.99,0.99,0,224.64,220.53,-124.64,-120.53,,329.36,49.34,61.47,38.49,-124.64,0.22,38.49,0.01
BSL,BSL Ltd.,,1.62,1.62,14.31,72.92,72.92,0.0,378.97,29.74,17.05,-0.84,1.62,,7.84,4.49,-0.22,0.42,2.21,16.58,0.51,2.07,121.63,,1.07,0.42,2.8,0,0.0,0,0,,174.5,0.45,5.7,0.05,0,0.27,0.05,0.08
BSOFT,Birlasoft Ltd.,,5.09,5.05,7.59,43.78,43.78,2.0,52.84,11,8.5,8.05,5.09,,20.82,16.08,15.24,9.62,11.61,17.39,8.41,0,87.42,,2.75,2.75,0,58.69,39.33,41.31,60.67,,"1,387.51",0.95,4.56,1.16,41.3,1.4,1.16,0.08
BURNPUR,Burnpur Cement Ltd.,,-15.18,-15.18,-13.77,-17.24,-16.7,0.0,9.01,0.68,-0.73,-6.17,-15.18,,7.57,-8.09,-68.51,-168.61,0,6.42,-43.81,-2.53,25.98,,0.07,0.02,3.56,0,0.0,0,0,,378.92,4.89,64.52,0.07,0,-0.04,0.07,-24.1
BUTTERFLY,Butterfly Gandhimathi Appliances Ltd.,,1.83,1.83,10.02,107.32,107.77,0.0,379.59,23.6,15.81,2.31,2.23,,6.21,4.16,0.6,0.58,2.07,12.37,0.8,0.83,137.91,,1.19,0.54,3.99,0,0.0,0,0,,327.85,0.48,7.77,0.26,0,0.9,0.26,0.02
CAMLINFINE,Camlin Fine Sciences Ltd.,,2.53,2.53,3.46,30.8,30.8,0.0,47.82,6.91,5.98,3.4,2.53,,14.44,12.5,7.12,5.29,8.22,14.47,3.44,0.89,65.04,,1.31,1.06,5.96,0,0.0,0,0,,796,1.37,9.5,0.82,0,1.28,0.82,0.06
CANBK,Canara Bank,,-26.5,-26.5,-17.51,319.93,381.4,0.0,474.99,-21.7,,"8,346,123.31","-381,313.21","180,366,758.51",,"77,318,676.25","-3,532,494.23","1,670,921,754.62",,1.32,31.37,-4.56,-20.53,-0.3,-6.78,1.81,40.83,6.76,1.07,-1.38,1.59,4.94,,"654,856.11",13.38,0.28,0.19,100,-0.24,
CANFINHOME,Can Fin Homes Ltd.,,28.25,28.25,28.96,161.46,161.46,2.0,152.47,140.57,139.86,38.92,28.24,,92.19,91.72,25.52,18.52,17.49,28.87,1.78,8.72,9.64,,1.44,1.44,0,7.08,6.9,92.92,93.1,,"22,069.99",10.87,11.79,1.83,92.91,1.73,1.83,0.1
CANTABIL,Cantabil Retail India Ltd.,,10.06,10.06,37.13,72.31,72.31,1.0,207.03,54.45,27.39,14.7,10.06,,26.3,13.22,7.1,4.86,13.91,12.96,3.66,0.3,1.0,,1.44,0.2,0.74,0,0.0,0,0,,360.2,1.07,4.05,0.97,0,2.78,0.97,0.05
CAPACITE,Capacite Infraprojects Ltd.,,13.39,13.39,30.21,136.38,136.38,0.0,225.17,41.55,24.73,15.23,13.39,,18.45,10.98,6.76,5.94,9.81,12,3.84,0.3,64.67,,1.47,1.37,14.68,7.46,3.3,92.54,96.7,,507.89,0.33,1.8,0.32,92.53,0.53,0.32,0.18
CAPTRUST,Capital Trust Ltd.,,0.33,0.33,0.88,95.01,95.01,0.0,89.34,43.23,42.68,5.24,0.33,,48.39,47.77,5.86,0.36,0.34,34.2,0.11,1.83,31.66,,1.67,1.67,0,0,0.0,0,0,,321.63,2.22,4.59,0.53,0,0.5,0.53,0.01
CARBORUNIV,Carborundum Universal Ltd.,,10.11,10.1,13.64,72.18,72.18,2.75,87.18,16.2,12.67,12.65,10.1,,18.58,14.52,14.5,11.58,13.99,17.3,12.16,0,104.97,,4.65,2.9,5.06,39.57,29.31,60.43,70.69,,"3,996.06",2.42,13.02,2.52,60.42,3.04,2.52,0.05
CARERATING,CARE Ratings Ltd.,,27.32,27.32,29.67,180.43,180.43,19.5,74.37,36.62,34.28,34.03,27.32,,49.24,46.09,45.75,36.74,15.14,18.3,13.34,0,36.32,,5.12,5.12,0,106.13,97.74,-6.13,2.26,,869.7,3.97,8.06,4.43,-6.13,1.83,4.43,0.08
CCHHL,Country Club Hospitality & Holidays Ltd.,,-2.75,-2.75,-1.74,34.89,35.04,0.0,7.76,0.76,-0.25,-2.46,-2.75,,9.83,-3.2,-31.73,-35.43,-7.88,-0.45,-4.17,0.38,11.78,,0.26,0.23,27.48,0,0.0,0,0,,241.24,1.9,19.32,0.25,0,0.05,0.25,-1.44
CEATLTD,Ceat Ltd.,,55.53,55.53,124.03,682.47,682.47,12.0,"1,668.20",185.01,116.5,72.28,55.53,,11.09,6.98,4.33,3.32,8.13,9.68,3.14,0.67,94.6,,0.78,0.38,7.4,43.22,19.34,56.78,80.66,,"5,011.27",0.74,6.7,0.47,56.77,1.15,0.47,0.07
