Company_Name,Revenue,Net Profit,EPS,BVPS,ROE,Debt to Equity,Symbol,URL
Palash Securities Limited,53.0,-16.0,-15.57,370.02,-4.36,0.06,PALASHSECU,https://www.moneycontrol.com/india/stockpricequote/finance-general/palashsecurities/PS19
Panache Digilife Limited,111.0,1.0,0.69,26.2,2.62,1.09,PANACHE,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/panachedigilife/PD09
Panama Petrochem Limited,2248.0,232.0,38.51,157.37,24.46,0.0,PANAMAPET,https://www.moneycontrol.com/india/stockpricequote/chemicals/panamapetrochem/PP02
Paramount Communications Limited,796.0,47.0,2.4,12.87,19.11,0.63,PARACABLES,https://www.moneycontrol.com/india/stockpricequote/cables-telephone/paramountcommunications/PC01
Parag Milk Foods Limited,2892.0,53.0,5.07,68.93,6.59,0.73,PARAGMILK,https://www.moneycontrol.com/india/stockpricequote/food-processing/paragmilkfoods/PMF01
Paras Petrofils Limited,0.0,0.0,0.01,0.62,1.62,0.0,PARASPETRO,https://www.moneycontrol.com/india/stockpricequote/textiles-manmade/paraspetrofils/PP05
Patanjali Foods Limited,31524.0,886.0,24.54,272.07,9.0,0.14,PATANJALI,https://www.moneycontrol.com/india/stockpricequote/vegetable-oilsproducts/patanjalifoods/RSI
Patel Engineering Limited,4201.0,178.0,3.19,38.47,6.35,0.61,PATELENG,https://www.moneycontrol.com/india/stockpricequote/constructioncontracting-civil/patelengineeringcompany/PEC
Patel Integrated Logistics Limited,278.0,4.0,1.13,18.12,4.16,0.25,PATINTLOG,https://www.moneycontrol.com/india/stockpricequote/courier-services/patelintegratedlogistics/PIL05
PCBL LIMITED,5774.0,442.0,11.7,75.21,15.61,0.33,PCBL,https://www.moneycontrol.com/india/stockpricequote/carbon-black/pcbl/PCB01
PC Jeweller Limited,2472.0,-203.0,-4.37,79.3,-5.5,0.98,PCJEWELLER,https://www.moneycontrol.com/india/stockpricequote/diamond-cuttingjewelleryprecious-metals/pcjeweller/PJ
Pudumjee Paper Products Limited,758.0,59.0,6.26,41.81,14.96,0.12,PDMJEPAPER,https://www.moneycontrol.com/india/stockpricequote/paper/pudumjeepaperproductslimited/PPP04
PDS Limited,10577.0,326.0,20.3,85.06,25.14,0.57,PDSL,https://www.moneycontrol.com/india/stockpricequote/textiles-general/pds/PDS
Pearl Polymers Limited,17.0,-8.0,-4.86,22.61,-21.48,0.01,PEARLPOLY,https://www.moneycontrol.com/india/stockpricequote/plastics/pearlpolymers/PP08
Pennar Industries Limited,2894.0,75.0,5.49,57.73,9.69,0.8,PENIND,https://www.moneycontrol.com/india/stockpricequote/steel-crhr-strips/pennarindustries/PI28
Persistent Systems Limited,8350.0,921.0,123.73,518.82,23.23,0.11,PERSISTENT,https://www.moneycontrol.com/india/stockpricequote/computers-software/persistentsystems/PS15
Petronet LNG Limited,59899.0,3187.0,22.17,101.76,21.78,0.0,PETRONET,https://www.moneycontrol.com/india/stockpricequote/oil-drillingexploration/petronetlng/PLN
Power FiNaNce Corporation Limited,77568.0,21178.0,60.19,424.16,18.88,8.93,PFC,https://www.moneycontrol.com/india/stockpricequote/finance-term-lending-institutions/powerfinancecorporation/PFC02
Pfizer Limited,2424.0,623.0,128.5,701.05,19.45,0.0,PFIZER,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/pfizer/P
Prime Focus Limited,4644.0,194.0,6.49,5.24,584.94,154.32,PFOCUS,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/primefocus/PF13
PG Electroplast Limited,2159.0,77.0,35.78,174.09,19.56,1.37,PGEL,https://www.moneycontrol.com/india/stockpricequote/consumer-goods-electronic/pgelectroplast/PE06
Procter & Gamble Hygiene and Health Care Limited,3917.0,678.0,208.91,291.44,71.68,0.0,PGHH,https://www.moneycontrol.com/india/stockpricequote/personal-care/proctergamblehygienehealthcare/PGH
Pearl Global Industries Limited,3158.0,152.0,68.9,342.86,20.65,0.62,PGIL,https://www.moneycontrol.com/india/stockpricequote/textiles-readymade-apparels/pearlglobalindustries/HPF01
PI Industries Limited,6492.0,1222.0,81.06,473.59,17.07,0.0,PIIND,https://www.moneycontrol.com/india/stockpricequote/pesticidesagro-chemicals/piindustries/PII
Pilani Investment and Industries Corporation Limited,278.0,155.0,222.11,10087.76,2.2,0.07,PILANIINVS,https://www.moneycontrol.com/india/stockpricequote/finance-general/pilaniinvestmentindustriescorporation/PII03
PIL ITALICA LIFESTYLE LIMITED,85.0,3.0,0.13,2.96,4.37,0.16,PILITA,https://www.moneycontrol.com/india/stockpricequote/plastics/pilitalicalifestyle/PI08
Pioneer Embroideries Limited,296.0,8.0,3.11,47.28,6.78,0.74,PIONEEREMB,https://www.moneycontrol.com/india/stockpricequote/textiles-hosieryknitwear/pioneerembroideries/PE
Pitti Engineering Limited,1100.0,58.0,18.36,104.2,17.61,0.87,PITTIENG,https://www.moneycontrol.com/india/stockpricequote/engineering/pittiengineering/PL
The Peria Karamalai Tea & Produce Company Limited,51.0,-3.0,-10.86,587.27,-1.84,0.12,PKTEA,https://www.moneycontrol.com/india/stockpricequote/plantations-teacoffee/periakaramalaiteaproducecompany/PKT
Plastiblends India Limited,768.0,26.0,10.33,151.96,6.79,0.0,PLASTIBLEN,https://www.moneycontrol.com/india/stockpricequote/plastics/plastiblendsindia/PI13
Punjab National Bank,86845.0,3069.0,3.04,85.76,3.54,,PNB,https://www.moneycontrol.com/india/stockpricequote/banks-public-sector/punjabnationalbank/PNB05
Pritish NaNdy Communications Limited,18.0,-3.0,-2.7,49.88,-5.41,0.02,PNC,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/pritishnandycommunications/PNC
Poddar Pigments Limited,340.0,27.0,25.77,276.82,9.3,0.0,PODDARMENT,https://www.moneycontrol.com/india/stockpricequote/dyespigments/poddarpigments/PP15
Poly Medicure Limited,1115.0,177.0,18.69,129.41,14.43,0.12,POLYMED,https://www.moneycontrol.com/india/stockpricequote/hospitalsmedical-services/polymedicure/PM06
Polyplex Corporation Limited,7652.0,615.0,110.97,1804.53,10.0,0.23,POLYPLEX,https://www.moneycontrol.com/india/stockpricequote/packaging/polyplexcorporation/PC08
Ponni Sugars (Erode) Limited,435.0,38.0,44.58,526.62,8.46,0.0,PONNIERODE,https://www.moneycontrol.com/india/stockpricequote/sugar/ponnisugarserode/PSE03
Poonawalla Fincorp Limited,1938.0,569.0,8.95,89.5,9.96,1.62,POONAWALLA,https://www.moneycontrol.com/india/stockpricequote/finance-nbfc/poonawallafincorp/MF20
Power Grid Corporation of India Limited,45581.0,15499.0,22.1,119.01,18.57,1.52,POWERGRID,https://www.moneycontrol.com/india/stockpricequote/power-generationdistribution/powergridcorporationindia/PGC
Power Mech Projects Limited,3601.0,215.0,141.26,856.28,16.39,0.37,POWERMECH,https://www.moneycontrol.com/india/stockpricequote/infrastructure-general/powermechprojects/PMP
PPAP Automotive Limited,511.0,1.0,-4.25,210.53,-2.01,0.51,PPAP,https://www.moneycontrol.com/india/stockpricequote/auto-ancillaries/ppapautomotive/PPP03
Prakash Pipes Limited,709.0,71.0,29.81,116.48,25.58,0.03,PPL,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/prakashpipeslimited/PPL54268
Prajay Engineers Syndicate Limited,29.0,-8.0,-1.35,79.62,-1.64,0.31,PRAENG,https://www.moneycontrol.com/india/stockpricequote/constructioncontracting-housing/prajayengineerssyndicate/PES
Prakash Steelage Limited,94.0,4.0,0.24,-2.87,-8.26,-0.58,PRAKASHSTL,https://www.moneycontrol.com/india/stockpricequote/steel-tubespipes/prakashsteelage/PS16
Praxis Home Retail Limited,386.0,-21.0,-2.79,-2.37,0.0,-2.97,PRAXIS,https://www.moneycontrol.com/india/stockpricequote/retail/praxishomeretail/PRAXI54090
Precision Camshafts Limited,1080.0,46.0,4.87,75.43,6.45,0.13,PRECAM,https://www.moneycontrol.com/india/stockpricequote/auto-ancillaries/precisioncamshafts/PC16
Precot Limited,953.0,-26.0,-21.69,338.09,-6.41,0.93,PRECOT,https://www.moneycontrol.com/india/stockpricequote/textile-spinning/precot/PM
Precision Wires India Limited,3033.0,59.0,3.33,25.2,13.21,0.04,PRECWIRE,https://www.moneycontrol.com/india/stockpricequote/metals-non-ferrous/precisionwiresindia/PWI
Premier Explosives Limited,202.0,6.0,6.42,182.27,3.54,0.43,PREMEXPLN,https://www.moneycontrol.com/india/stockpricequote/chemicals/premierexplosives/PE02
Premier Limited,0.0,-13.0,-4.49,-128.5,0.0,-0.43,PREMIER,https://www.moneycontrol.com/india/stockpricequote/engineering/premier/P10
Premier Polyfilm Limited,252.0,11.0,5.58,34.67,15.9,0.0,PREMIERPOL,https://www.moneycontrol.com/india/stockpricequote/plastics/premierpolyfilm/PP19
Prestige Estates Projects Limited,8315.0,1050.0,23.49,255.89,9.44,0.81,PRESTIGE,https://www.moneycontrol.com/india/stockpricequote/constructioncontracting-real-estate/prestigeestatesprojects/PEP02
Pricol Limited,1958.0,124.0,10.23,57.78,17.7,0.13,PRICOLLTD,https://www.moneycontrol.com/india/stockpricequote/auto-ancillaries/pricol/P9
Prime Securities Limited,40.0,11.0,3.52,39.21,8.81,0.0,PRIMESECU,https://www.moneycontrol.com/india/stockpricequote/finance-investments/primesecurities/PS
Privi Speciality Chemicals Limited,1607.0,21.0,5.45,213.88,2.67,1.28,PRIVISCL,https://www.moneycontrol.com/india/stockpricequote/chemicals/privispecialitychemicals/HKF
Prudential Sugar Corporation Limited,80.0,4.0,1.23,29.78,4.92,0.0,PRUDMOULI,https://www.moneycontrol.com/india/stockpricequote/sugar/prudentialsugarcorporation/PSC01
PSP Projects Limited,1937.0,134.0,36.65,222.5,16.47,0.18,PSPPROJECT,https://www.moneycontrol.com/india/stockpricequote/constructioncontracting-real-estate/pspprojects/PP26
PTC India Limited,15970.0,509.0,15.05,198.42,8.87,1.3,PTC,https://www.moneycontrol.com/india/stockpricequote/trading/ptcindia/PTC02
PTL Enterprises Limited,64.0,23.0,1.76,30.55,5.75,0.07,PTL,https://www.moneycontrol.com/india/stockpricequote/tyres/ptlenterprises/PTL06
Punjab Chemicals & Crop Protection Limited,1006.0,61.0,49.84,228.89,21.77,0.32,PUNJABCHEM,https://www.moneycontrol.com/india/stockpricequote/chemicals/punjabchemicalscropprotection/PCC03
PVR INOX Limited,3750.0,-336.0,-51.59,748.1,-4.57,0.24,PVRINOX,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/pvrinox/PVR
Quick Heal Technologies Limited,278.0,6.0,1.14,79.09,1.52,0.0,QUICKHEAL,https://www.moneycontrol.com/india/stockpricequote/computers-software/quickhealtechnologies/QHT
Radaan Mediaworks India Limited,12.0,-1.0,-0.31,-2.18,0.0,-2.88,RADAAN,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/radaanmediaworksindia/RMW
Radico Khaitan Limited,3142.0,204.0,16.48,165.17,9.98,0.32,RADICO,https://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/radicokhaitan/RK01
Rajshree Sugars & Chemicals Limited,766.0,-8.0,-2.71,75.87,-3.56,1.59,RAJSREESUG,https://www.moneycontrol.com/india/stockpricequote/sugar/rajshreesugarschemicals/RSC
Raj Television Network Limited,84.0,1.0,0.22,19.17,1.13,0.2,RAJTV,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/rajtelevisionnetwork/RTN
Rallis India Limited,2966.0,91.0,4.73,88.96,5.31,0.06,RALLIS,https://www.moneycontrol.com/india/stockpricequote/pesticidesagro-chemicals/rallisindia/RI03
Shree Rama Newsprint Limited,46.0,1.0,-8.01,9.52,-84.13,2.57,RAMANEWS,https://www.moneycontrol.com/india/stockpricequote/paper/shreeramanewsprint/RNP01
Rama Steel Tubes Limited,1336.0,25.0,1.22,5.66,10.66,0.77,RAMASTEEL,https://www.moneycontrol.com/india/stockpricequote/steel-mediumsmall/ramasteeltubes/RST
The Ramco Cements Limited,8157.0,341.0,14,290.65,4.58,0.65,RAMCOCEM,https://www.moneycontrol.com/india/stockpricequote/cement-major/theramcocements/MC
Ramco Industries Limited,1457.0,106.0,14.65,447.42,3.15,0.08,RAMCOIND,https://www.moneycontrol.com/india/stockpricequote/cement-productsbuilding-materials/ramcoindustries/RI26
Ramco Systems Limited,496.0,-206.0,-65.6,152.16,-38.79,0.07,RAMCOSYS,https://www.moneycontrol.com/india/stockpricequote/computers-software/ramcosystem/RS17
Rana Sugars Limited,1627.0,63.0,4.13,31.54,13.09,0.72,RANASUG,https://www.moneycontrol.com/india/stockpricequote/sugar/ranasugars/RS05
Rane Engine Valve Limited,497.0,0.0,-0.09,148.53,-0.05,1.3,RANEENGINE,https://www.moneycontrol.com/india/stockpricequote/auto-ancillaries/raneenginevalves/REV
Rane Holdings Limited,3508.0,88.0,43.61,735.96,7.7,1.06,RANEHOLDIN,https://www.moneycontrol.com/india/stockpricequote/auto-ancillaries/raneholdings/RH01
Ratnamani Metals & Tubes Limited,4474.0,512.0,73.09,381.78,19.6,0.09,RATNAMANI,https://www.moneycontrol.com/india/stockpricequote/steel-tubespipes/ratnamanimetalstubes/RMT
Rane Brake Lining Limited,598.0,33.0,43.29,337.88,12.81,0.0,RBL,https://www.moneycontrol.com/india/stockpricequote/auto-ancillaries/ranebrakelinings/RBL01
RBL Bank Limited,9549.0,920.0,15.34,225.58,6.79,,RBLBANK,https://www.moneycontrol.com/india/stockpricequote/banks-private-sector/rblbank/RB03
Rashtriya Chemicals and Fertilizers Limited,21451.0,967.0,17.52,83.2,21.05,0.41,RCF,https://www.moneycontrol.com/india/stockpricequote/fertilisers/rashtriyachemicalsfertilisers/RCF01
REC Limited,39478.0,11166.0,42.28,218.47,19.41,6.62,RECLTD,https://www.moneycontrol.com/india/stockpricequote/finance-term-lending-institutions/rec/REC02
Redington Limited,79376.0,1439.0,17.82,93.32,20.1,0.45,REDINGTON,https://www.moneycontrol.com/india/stockpricequote/computers-hardware/redington/RI37
Refex Industries Limited,1629.0,116.0,53.9,142.22,36.91,0.26,REFEX,https://www.moneycontrol.com/india/stockpricequote/chemicals/refexindustries/RR05
Regency Ceramics Limited,0.0,-15.0,-5.92,-19.87,0.0,-1.1,REGENCERAM,https://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/regencyceramics/RC04
Reliance Industries Limited,877835.0,73646.0,98.59,1225.25,9.31,0.44,RELIANCE,https://www.moneycontrol.com/india/stockpricequote/refineries/relianceindustries/RI
Reliance Infrastructure Limited,20646.0,-2473.0,-112.98,396.59,-34.66,1.23,RELINFRA,https://www.moneycontrol.com/india/stockpricequote/power-generationdistribution/relianceinfrastructure/RI38
Remsons Industries Limited,312.0,8.0,14.65,73.98,19.8,1.82,REMSONSIND,https://moneycontrol.com/india/stockpricequote/auto-ancillaries/remsonsindustries/RI10
Shree Renuka Sugars Limited,9020.0,-196.0,-0.93,-4.14,0.0,-6.3,RENUKA,https://www.moneycontrol.com/india/stockpricequote/sugar/shreerenukasugars/SRS03
Repco Home FiNaNce Limited,1283.0,296.0,50.56,413.87,12.21,3.83,REPCOHOME,https://www.moneycontrol.com/india/stockpricequote/finance-housing/repcohomefinance/RHF
Repro India Limited,421.0,8.0,6.87,232.99,2.94,0.22,REPRO,https://www.moneycontrol.com/india/stockpricequote/printingstationery/reproindia/RI35
Responsive Industries Limited,973.0,24.0,0.92,39.56,2.39,0.26,RESPONIND,https://www.moneycontrol.com/india/stockpricequote/constructioncontracting-civil/responsiveindustries/SH10
Renaissance Global Limited,2236.0,87.0,9.22,108.26,8.52,0.45,RGL,https://www.moneycontrol.com/india/stockpricequote/diamond-cuttingjewelleryprecious-metals/renaissanceglobal/RJ
Reliance Home FiNaNce Limited,382.0,5418.0,111.72,-1.52,-7339.25,-0.76,RHFL,https://www.moneycontrol.com/india/stockpricequote/finance-housing/reliancehomefinance/RHF01
RHI MAGNESITA INDIA LIMITED,2726.0,-465.0,-27.85,158.53,-16.12,0.52,RHIM,https://moneycontrol.com/india/stockpricequote/cement-productsbuilding-materials/rhimagnesitaindia/OR01
Reliance Industrial Infrastructure Limited,68.0,15.0,11.64,285.54,4.07,0.0,RIIL,https://www.moneycontrol.com/india/stockpricequote/infrastructure-general/relianceindustrialinfrastructure/RII
RITES Limited,2628.0,570.0,23.76,113.16,20.81,0.0,RITES,https://www.moneycontrol.com/india/stockpricequote/transport-infrastructure/rites/R02
Ravi Kumar Distilleries Limited,29.0,-2.0,-0.91,18.18,-5.22,0.89,RKDL,https://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/ravikumardistilleries/RKD
Rane (Madras) Limited,2354.0,30.0,18.46,148.52,12.42,2.72,RML,https://www.moneycontrol.com/india/stockpricequote/auto-ancillaries/ranemadras/RM08
Royal Orchid Hotels Limited,263.0,46.0,17.15,71.84,27.18,0.44,ROHLTD,https://www.moneycontrol.com/india/stockpricequote/hotels/royalorchidhotels/RO01
Rossell India Limited,353.0,27.0,7.48,76.15,9.63,0.56,ROSSELLIND,https://www.moneycontrol.com/india/stockpricequote/plantations-teacoffee/rossellindia/RT08
RPG Life Sciences Limited,512.0,67.0,40.9,186.0,21.98,0.0,RPGLIFE,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/rpglifesciences/RPG05
Reliance Power Limited,7542.0,-361.0,-1.35,35.57,-4.05,1.83,RPOWER,https://www.moneycontrol.com/india/stockpricequote/power-generationdistribution/reliancepower/RP
R.P.P. Infra Projects Limited,1040.0,28.0,8.94,96.66,8.0,0.22,RPPINFRA,https://www.moneycontrol.com/india/stockpricequote/constructioncontracting-civil/rppinfraprojects/RIP01
RPSG VENTURES LIMITED,7166.0,-91.0,-53.72,1357.62,-6.34,1.1,RPSGVENT,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/rpsgventures/CESCV54233
R. S. Software (India) Limited,30.0,-8.0,-3.19,11.94,-26.72,,RSSOFTWARE,https://moneycontrol.com/india/stockpricequote/computers-software-mediumsmall/rssoftwareindia/RSS
RSWM Limited,3788.0,109.0,31.52,279.61,9.32,0.87,RSWM,https://www.moneycontrol.com/india/stockpricequote/textiles-spinning-synthetic-blended/rswm/RSW01
RattanIndia Power Limited,3231.0,-1869.0,-3.48,-8.44,0.0,-2.34,RTNPOWER,https://www.moneycontrol.com/india/stockpricequote/power-generationdistribution/rattanindiapower/IP09
The Ruby Mills Limited,259.0,35.0,10.53,167.36,6.29,0.43,RUBYMILLS,https://www.moneycontrol.com/india/stockpricequote/textiles-composite-mills/rubymills/RM04
Ruchira Papers Limited,802.0,67.0,22.66,127.48,17.77,0.11,RUCHIRA,https://www.moneycontrol.com/india/stockpricequote/paper/ruchirapapers/RP25
Rushil Decor Limited,838.0,77.0,39.01,173.64,22.46,1.17,RUSHIL,https://www.moneycontrol.com/india/stockpricequote/woodwood-products/rushildecor/RD02
Rail Vikas Nigam Limited,20281.0,1261.0,6.81,35.13,19.39,0.87,RVNL,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/railvikasnigam/RVN
Sab Events & GoverNaNce Now Media Limited,2.0,,-0.94,-0.15,,-50.53,SABEVENTS,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/sabeventsgovernancenowmedia/SAB02
Sri Adhikari Brothers Television Network Limited,0.0,-21.0,-6.09,-28.52,0.0,-0.02,SABTN,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/sriadhikaribrotherstelevision/SAB
Sadbhav Engineering Limited,1776.0,-699.0,-34.34,19.56,-336.18,27.13,SADBHAV,https://www.moneycontrol.com/india/stockpricequote/infrastructure-general/sadbhavengineering/SE19
Sadbhav Infrastructure Project Limited,824.0,-364.0,-10.65,-8.25,0.0,-18.63,SADBHIN,https://www.moneycontrol.com/india/stockpricequote/infrastructure-general/sadbhavinfrastructureprojects/SIP
Sagardeep Alloys Limited,87.0,0.0,0.32,16.37,2.04,0.23,SAGARDEEP,https://www.moneycontrol.com/india/stockpricequote/metals-non-ferrous/sagardeepalloys/SA05
Sagar Cements Limited,2229.0,8.0,0.66,129.22,1.77,0.9,SAGCEM,https://www.moneycontrol.com/india/stockpricequote/cement-mini/sagarcements/SC27
Steel Authority of India Limited,104447.0,1530.0,5.27,132.54,3.97,0.47,SAIL,https://www.moneycontrol.com/india/stockpricequote/steel-large/steelauthorityindia/SAI
Sakar Healthcare Limited,133.0,12.0,6.75,91.04,7.36,0.64,SAKAR,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticalsdrugs/sakarhealthcare/SH15
Sakthi Sugars Limited,1053.0,372.0,35.16,-0.91,-3858.82,-78.62,SAKHTISUG,https://www.moneycontrol.com/india/stockpricequote/sugar/sakthisugars/SS
Sakuma Exports Limited,3173.0,28.0,1.22,17.59,6.89,0.04,SAKUMA,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/sakumaexportsltd/SAKUM53271
Salasar Techno Engineering Limited,1004.0,40.0,1.33,12.7,10.02,0.68,SALASAR,https://www.moneycontrol.com/india/stockpricequote/engineering/salasartechnoengineering/STE02
Salona Cotspin Limited,486.0,17.0,33.39,139.2,23.68,2.12,SALONA,https://www.moneycontrol.com/india/stockpricequote/textiles-spinning-cotton-blended/salonacotspin/SC48
S.A.L. Steel Limited,495.0,3.0,0.42,4.89,8.53,3.01,SALSTEEL,https://www.moneycontrol.com/india/stockpricequote/steel-mediumsmall/salsteel/SAL03
Salzer Electronics Limited,1037.0,39.0,24.21,255.37,9.49,0.67,SALZERELEC,https://www.moneycontrol.com/india/stockpricequote/electric-equipment/salzerelectronics/SE01
Sampann Utpadan India Limited,57.0,-1.0,-0.41,1.48,-27.96,14.69,SAMPANN,https://www.moneycontrol.com/india/stockpricequote/power-generationdistribution/sampannutpadanindia/SEP03
The Sandesh Limited,340.0,101.0,133.98,1393.79,9.61,0.0,SANDESH,https://www.moneycontrol.com/india/stockpricequote/printingpublishing/sandesh/S01
Sandhar Technologies Limited,2908.0,76.0,12.22,153.66,7.92,0.59,SANDHAR,https://www.moneycontrol.com/india/stockpricequote/auto-ancillaries/sandhartechnologies/STl06
Sangam (India) Limited,2712.0,130.0,29.41,196.03,14.78,0.93,SANGAMIND,https://www.moneycontrol.com/india/stockpricequote/textiles-spinning-synthetic-blended/sangamindia/SI03
Sanghi Industries Limited,928.0,-325.0,-12.88,60.35,-20.88,0.98,SANGHIIND,https://www.moneycontrol.com/india/stockpricequote/cement-productsbuilding-materials/sanghiindustries/SI04
Sanghvi Movers Limited,455.0,112.0,25.89,194.45,13.31,0.22,SANGHVIMOV,https://www.moneycontrol.com/india/stockpricequote/construction-infrastructure/sanghvimovers/SM10
Sanginita Chemicals Limited,148.0,0.0,0.24,23.24,1.03,0.71,SANGINITA,https://www.moneycontrol.com/india/stockpricequote/chemicals/sanginitachemicals/SC56
Sarda Energy & Minerals Limited,4211.0,605.0,169.94,996.12,17.65,0.41,SARDAEN,https://www.moneycontrol.com/india/stockpricequote/steel-sponge-iron/sardaenergyminerals/SEM
Saregama India Limited,736.0,185.0,9.63,69.78,13.8,0.0,SAREGAMA,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/saregamaindia/SI67
Sarla Performance Fibers Limited,387.0,21.0,2.56,47.32,5.4,0.27,SARLAPOLY,https://www.moneycontrol.com/india/stockpricequote/textiles-processing/sarlaperformancefibers/SPF01
Satia Industries Limited,1883.0,192.0,19.22,73.32,26.21,0.57,SATIA,https://www.moneycontrol.com/india/stockpricequote/paper/satiaindustries/SI96
SBI Life Insurance Company Limited,80635.0,1720.0,17.19,130.06,13.21,0.0,SBILIFE,https://www.moneycontrol.com/india/stockpricequote/lifehealth-insurance/sbilifeinsurancecompany/SLI03
State Bank of India,350844.0,56609.0,62.35,371.08,16.8,,SBIN,https://www.moneycontrol.com/india/stockpricequote/banks-public-sector/statebankindia/SBI
Shipping Corporation Of India Limited,5794.0,799.0,18.68,148.18,12.6,0.37,SCI,https://www.moneycontrol.com/india/stockpricequote/shipping/shippingcorporationindia/SCI
Seamec Limited,437.0,33.0,13.2,311.32,4.17,0.17,SEAMECLTD,https://www.moneycontrol.com/india/stockpricequote/shipping/seamec/S14
SECUREKLOUD TECHNOLOGIES LIMITED,458.0,-98.0,-14.62,20.19,-224.18,4.9,SECURKLOUD,https://www.moneycontrol.com/india/stockpricequote/computers-software/securekloudtechnologies/PMS01
Selan Exploration Technology Limited,117.0,30.0,20.29,236.77,8.57,0.0,SELAN,https://www.moneycontrol.com/india/stockpricequote/oil-drillingexploration/selanexplorationtechnology/SET
SEPC Limited,378.0,-4.0,-0.04,8.23,-0.45,0.37,SEPC,https://www.moneycontrol.com/india/stockpricequote/construction-infrastructure/sepc/SE21
Seshasayee Paper and Boards Limited,2082.0,385.0,65.72,271.65,24.2,0.0,SESHAPAPER,https://www.moneycontrol.com/india/stockpricequote/paper/seshasayeepaperboards/SPB
Setco Automotive Limited,545.0,-192.0,-11.4,-32.2,0.0,-2.44,SETCO,https://www.moneycontrol.com/india/stockpricequote/auto-ancillaries/setcoautomotive/SA14
Seya Industries Limited,37.0,-24.0,-9.29,312.79,-2.96,0.93,SEYAIND,https://www.moneycontrol.com/india/stockpricequote/chemicals/seyaindustries/SOC01
Sheela Foam Limited,2873.0,203.0,20.81,164.88,12.56,0.29,SFL,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/sheelafoam/SF14
STL Global Limited,100.0,0.0,0.08,10.82,0.74,0.45,SGL,https://www.moneycontrol.com/india/stockpricequote/textiles-general/stlglobal/STL05
Shah Metacorp Limited,39.0,1.0,-0.16,0.53,9.35,3.82,SHAH,https://www.moneycontrol.com/india/stockpricequote/steel-sponge-iron/shahmetacorp/GA01
Shah Alloys Limited,626.0,-4.0,-1.62,15.4,-10.53,2.42,SHAHALLOYS,https://www.moneycontrol.com/india/stockpricequote/steel-mediumsmall/shahalloys/SA03
Shalimar Paints Limited,485.0,-36.0,-5.01,48.51,-10.31,0.4,SHALPAINTS,https://www.moneycontrol.com/india/stockpricequote/paintsvarnishes/shalimarpaints/SP13
Shanthi Gears Limited,445.0,67.0,8.74,39.42,22.17,0.0,SHANTIGEAR,https://www.moneycontrol.com/india/stockpricequote/auto-ancillaries/shanthigears/SG04
Sharda Cropchem Limited,4045.0,341.0,37.9,247.44,15.32,0.0,SHARDACROP,https://www.moneycontrol.com/india/stockpricequote/pesticidesagro-chemicals/shardacropchem/SC04
Sharda Motor Industries Limited,2699.0,205.0,70.07,254.9,27.48,0.0,SHARDAMOTR,https://www.moneycontrol.com/india/stockpricequote/auto-ancillaries/shardamotorindustries/SMI04
Shemaroo Entertainment Limited,556.0,9.0,3.45,216.11,1.58,0.53,SHEMAROO,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/shemarooentertainment/SE03
Shilpa Medicare Limited,1050.0,-27.0,-3.74,204.41,-1.82,0.45,SHILPAMED,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/shilpamedicare/SM19
Shivam Autotech Limited,470.0,-34.0,-2.84,8.56,-33.19,4.03,SHIVAMAUTO,https://www.moneycontrol.com/india/stockpricequote/auto-ancillaries/shivamautotech/SA13
Shiva Mills Limited,159.0,-7.0,-8.28,115.55,-7.16,0.0,SHIVAMILLS,https://www.moneycontrol.com/india/stockpricequote/textiles-general/shivamillslimited/SHIVA54096
Shiva Texyarn Limited,410.0,-6.0,-5.12,103.46,-4.95,0.7,SHIVATEX,https://www.moneycontrol.com/india/stockpricequote/textiles-spinning-cotton-blended/shivatexyarn/ST17
S H Kelkar and Company Limited,1686.0,63.0,4.53,79.66,5.74,0.53,SHK,https://www.moneycontrol.com/india/stockpricequote/chemicals/shkelkarcompany/KC17
Shoppers Stop Limited,4022.0,116.0,10.59,18.77,56.36,0.61,SHOPERSTOP,https://www.moneycontrol.com/india/stockpricequote/retail/shoppersstop/SS51
