Symbol,Company Name,INCOME,Revenue From Operations [Gross],Less: Excise/Sevice Tax/Other Levies,Revenue From Operations [Net],Total Operating Revenues,Other Income,Total Revenue,EXPENSES,Cost Of Materials Consumed,Purchase Of Stock-In Trade,Operating And Direct Expenses,"Changes In Inventories Of FG,WIP And Stock-In Trade",Employee Benefit Expenses,Finance Costs,Depreciation And Amortisation Expenses,Other Expenses,Total Expenses,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",Exceptional Items,Profit/Loss Before Tax,Tax Expenses-Continued Operations,Current Tax,Less: MAT Credit Entitlement,Deferred Tax,Tax For Earlier Years,Total Tax Expenses,Profit/Loss After Tax And Before ExtraOrdinary Items,Profit/Loss From Continuing Operations,Profit/Loss For The Period,OTHER ADDITIONAL INFORMATION,EARNINGS PER SHARE,Basic EPS (Rs.),Diluted EPS (Rs.),"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",Imported Raw Materials,Indigenous Raw Materials,"STORES, SPARES AND LOOSE TOOLS",Imported Stores And Spares,Indigenous Stores And Spares,DIVIDEND AND DIVIDEND PERCENTAGE,Equity Share Dividend,Tax On Dividend,Equity Dividend Rate (%)
AUBANK,AU Small Finance Bank Ltd.,,"4,881.55",780.53,87.08,172.57,"5,921.73",993.69,"6,915.43",,"2,687.61","1,378.92",140.17,893.69,"2,412.77",365.82,-41.58,360.97,685.21,"5,785.59","1,129.83","1,129.83","2,691.10","3,820.94",,282.46,18.52,0,0,0,0.0,"3,382.42","3,820.94",,,36.06,36.06,,5,,,,,
AURIONPRO,Aurionpro Solutions Ltd.,,289.88,0,289.88,289.88,3.24,293.12,,0,0,128.89,0.04,95.56,6.45,9.85,16.92,257.7,35.42,0,35.42,,8.86,0,0.19,0,9.04,26.38,26.38,26.38,,,11.57,11.57,,0,0,,0,0.0,,0,0.0,25
AURUM,Aurum Proptech Ltd.,,1.65,0,1.65,1.65,4.9,6.55,,0,0,0,0,7.56,0.12,1.89,7.78,17.35,-10.8,0,-10.8,,0,0,-2.28,0,-2.28,-8.52,-8.52,-8.52,,,-2.98,-2.98,,0,0,,0,0.0,,0,0.0,0
AUSOMENT,Ausom Enterprise Ltd.,,25.38,0,25.38,26.59,7.49,34.07,,0,23.11,0,1.17,0.2,2.24,0.01,0.8,27.55,6.53,0,6.53,,1.16,0,0,0,1.16,5.37,5.37,5.37,,,3.94,3.94,,0,0,,0,0.0,,0,0.0,10
AUTOAXLES,Automotive Axles Ltd.,,"1,451.65",0,"1,451.65","1,490.62",4.26,"1,494.88",,"1,071.98",0,0,-9.82,114.28,2.47,36.42,179.51,"1,394.83",100.05,0,100.05,,25.43,0,0.26,0,25.69,74.36,74.36,74.36,,,49.2,49.2,,0,0,,0,0.0,,6.8,0.0,150
AVADHSUGAR,Avadh Sugar & Energy Ltd.,,"2,719.95",0,"2,719.95","2,743.66",4.12,"2,747.78",,"1,873.99",20.56,0,219.91,100.12,88.42,51.28,226.28,"2,580.56",167.22,0,167.22,,29.22,0,13.62,-0.02,42.81,124.41,124.41,124.41,,,62.15,62.15,,0,0,,0,0.0,,8.01,0.0,100
AVANTIFEED,Avanti Feeds Ltd.,,"4,047.54",0,"4,047.54","4,047.55",60.46,"4,108.01",,"3,545.78",1.23,28.92,20.82,100.08,1.15,21.1,124.65,"3,843.73",264.28,0,264.28,,64.99,0,0.03,0,65.02,199.26,199.26,199.26,,,14.62,14.62,,0,0,,0,0.0,,85.15,0.0,625
AVTNPL,AVT Natural Products Ltd.,,536.53,0,536.53,541.89,9.62,551.51,,249.98,0,0,-6.31,52.58,3.28,14.33,143.33,457.2,94.31,0,94.31,,24.95,0,-1.31,0,23.64,70.67,70.67,70.67,,,4.64,4.64,,0,0,,0,0.0,,12.18,0.0,100
AXISBANK,Axis Bank Ltd.,,"49,616.58","14,618.91","1,528.15","1,613.18","67,376.83","15,220.55","82,597.37",,"34,244.61","7,612.55","1,008.37","14,989.83","23,610.75","4,199.15",157.93,"7,359.45","11,716.53","69,571.90","13,025.48","13,025.48","29,985.28","43,010.76",,"3,256.37",441.04,0,0,0,0.0,"38,100.66","43,010.76",,,42.48,42.35,,50,,,,,
AXISCADES,Axiscades Technologies Ltd.,,181.98,0,181.98,181.98,2.05,184.03,,0,0,0,0,114.04,11.72,9.51,52.71,187.98,-3.95,7.5,3.55,,1.4,0,-0.93,0,0.48,3.08,3.08,3.08,,,0.81,0.8,,0,0,,0,0.0,,0,0.0,0
AYMSYNTEX,AYM Syntex Ltd.,,"1,457.89",0,"1,457.89","1,491.46",4.36,"1,495.82",,878.63,0,0,-24.68,64.58,35.94,50.56,411.21,"1,416.25",79.57,0,79.57,,14.04,0,14.72,0,28.75,50.81,50.81,50.81,,,10.14,10.14,,0,0,,0,0.0,,0,0.0,0
BAGFILMS,BAG Films and Media Ltd.,,26.13,0,26.13,34.69,0.12,34.81,,0,0,0,-2.22,2.36,3.71,2.94,27.26,34.06,0.75,0,0.75,,0,0,0.29,0,0.29,0.46,0.46,0.46,,,0.01,0.01,,0,0,,0,0.0,,0,0.0,0
BAJAJCON,Bajaj Consumer Care Ltd.,,865.52,0,865.52,878.37,38.56,916.94,,245.39,131.83,11.3,-7.44,86.52,0.98,4.63,232.23,705.45,211.49,0,211.49,,36.95,0,0,0,36.95,174.54,174.54,174.54,,,11.83,11.82,,0,0,,0,0.0,,118.03,0.0,800
BAJAJELEC,Bajaj Electricals Ltd.,,"4,694.94",0.00,"4,694.94","4,770.35",101.25,"4,871.60",,393.20,"2,898.06",133.89,21.55,384.36,52.93,56.75,712.18,"4,652.89",218.70,-13.23,205.48,,50.46,0.00,6.42,-4.89,51.98,153.50,153.50,153.50,,,13.38,13.33,,0.0,0.00,,0.0,0.0,,0.00,0.0,150.00
BAJAJHIND,Bajaj Hindusthan Sugar Ltd.,,"5,486.02",0,"5,486.02","5,569.09",21.13,"5,590.22",,"4,609.93",0,0,-209.67,342.31,253.55,214.63,601.83,"5,812.58",-222.36,0,-222.36,,0,0,-4.11,0,-4.11,-218.25,-218.25,-218.25,,,-1.82,-1.82,,0,0,,0,0.0,,0,0.0,0
BAJAJHLDNG,Bajaj Holdings & Investment Ltd.,,"1,776.46",0,"1,776.46","1,776.46",56.7,"1,833.16",,0,0,0,0,36.05,3.15,31.74,61.1,132.04,"1,701.12",0,"1,701.12",,52.66,0,6.62,11.32,70.6,"1,630.52","1,630.52","1,630.52",,,146.5,146.5,,0,0,,0,0.0,,"1,446.81",0.0,"1,150.00"
BALAMINES,Balaji Amines Ltd.,,"1,918.05",0,"1,918.05","1,918.05",12.14,"1,930.19",,"1,125.78",0,185.7,-52.71,88.73,7.04,29.17,123.35,"1,507.05",423.14,0,423.14,,111.27,0,3.96,-0.03,115.2,307.94,307.94,307.94,,,95.04,95.04,,0,0,,0,0.0,,12.96,0.0,300
BALAXI,Balaxi Pharmaceuticals Ltd.,,101.29,0,101.29,101.29,2.75,104.04,,76.92,0,0,0,2.9,0.06,0.25,4.21,84.34,19.7,0,19.7,,5,0,0.03,0,5.03,14.67,14.67,14.67,,,14.67,14.67,,0,0,,0,0.0,,0,0.0,0
BALKRISHNA,Balkrishna Paper Mills Ltd.,,238.11,0,238.11,242.38,2.21,244.59,,154.35,1.45,0,-0.15,11.18,8.46,6.17,81.18,262.64,-18.05,13.55,-4.51,,0,0,0.18,0,0.18,-4.69,-4.69,-4.69,,,-4.36,-4.36,,0,0,,0,0.0,,0,0.0,0
BALMLAWRIE,Balmer Lawrie & Co Ltd.,,"1,978.63",0,"1,978.63","2,042.45",62.4,"2,104.85",,964.46,12.77,480.33,-4.69,226.95,5.8,46.74,202.35,"1,934.71",170.14,0,170.14,,45.69,0,1.65,0,47.34,122.81,122.81,122.81,,,7.18,7.18,,10.33,954.13,,0.17,8.72,,102.6,0.0,65
BALPHARMA,Bal Pharma Ltd.,,278.85,0,278.85,280.37,6.49,286.86,,162.95,8.4,0,-4.85,44.46,10.4,7.24,46.21,274.8,12.06,0,12.06,,4.48,0,-1.94,0.94,3.48,8.58,8.58,8.58,,,5.79,5.79,,0,0,,0,0.0,,1.48,0.0,10
BALRAMCHIN,Balrampur Chini Mills Ltd.,,"4,773.26",0.00,"4,773.26","4,846.03",47.91,"4,893.94",,"3,261.73",0.00,0.00,194.42,307.80,30.87,113.86,382.38,"4,291.06",602.88,52.74,655.61,,114.66,0.00,26.3,0.0,140.96,514.66,514.66,514.66,,,24.86,24.86,,0.0,0.00,,0.0,0.0,,51.01,0.0,250.00
BANARBEADS,Banaras Beads Ltd.,,25.12,0,25.12,25.12,2.19,27.31,,13.37,0,5.06,-6.87,4.57,0.25,1.28,5.83,23.5,3.81,0,3.81,,0.91,0,-0.02,0,0.89,2.92,2.92,2.92,,,4.4,4.4,,0,0,,0,0.0,,1.33,0.0,20
BANARISUG,Bannariamman Sugars Ltd.,,"1,966.67",0.00,"1,966.67","1,998.09",5.55,"2,003.64",,"1,460.96",2.43,0.00,-3.78,116.57,31.42,67.86,206.45,"1,881.91",121.73,0.00,121.73,,22.21,0.00,19.54,0.0,41.75,79.98,79.98,79.98,,,63.78,63.78,,0.0,"1,486.72",,8.18,178.99,,12.54,0.0,100.00
BANCOINDIA,Banco Products (India) Ltd.,,772.38,0,772.38,795.37,29.05,824.42,,527.36,0,0,-22.29,42.4,0.36,19.74,146.85,714.42,110,0,110,,24.13,0,0.21,0,24.35,85.65,85.65,85.65,,,11.98,11.98,,0,0,,0,0.0,,14.3,0.0,"1,000.00"
BANDHANBNK,Bandhan Bank Ltd.,,"12,183.90","1,478.30",140.51,68.41,"13,871.12","2,822.82","16,693.94",,"5,157.10","2,134.88",110.04,"1,278.52","3,523.44","1,010.87",-990.02,"7,884.78","7,887.61","16,568.15",125.79,125.79,"6,171.00","6,296.80",,73.9,16,0,0,161.07,0.0,"6,009.94","6,296.80",,,0.78,0.78,,0,,,,,
BANKINDIA,Bank Of India,,"25,841.51","11,116.26",623.39,494.67,"38,075.83","7,878.73","45,954.56",,"24,013.73","7,055.53",363.51,"4,533.33","11,952.37","2,162.05",0,"4,421.71","6,583.76","42,549.86","3,404.70","3,404.70",0,"3,404.70",,852,300.25,0,0,0,0.0,"1,998.65","3,404.70",,,8.84,8.84,,20,,,,,
BANSWRAS,Banswara Syntex Ltd.,,"1,172.22",0,"1,172.22","1,189.77",16.98,"1,206.75",,563.64,0,0,-36.7,220.85,24.79,41.86,322.98,"1,137.42",69.32,2.69,72.02,,28.54,0,-3.26,0,25.28,46.74,46.74,46.74,,,27.31,27.31,,0,0,,0,0.0,,2.57,0.0,25
BASF,BASF India Ltd.,,"13,082.23",0,"13,082.23","13,099.73",24,"13,123.73",,"3,872.67","7,265.58",0,-278.32,380.65,17.47,170.57,947.75,"12,376.37",747.36,12.56,759.92,,193.23,0,-12.13,-16.02,165.08,594.84,594.84,594.84,,,137.4,137.4,,0,0,,0,0.0,,43.29,0.0,60
BASML,Bannari Amman Spinning Mills Ltd.,,"1,266.61",0,"1,266.61","1,285.43",4.26,"1,289.68",,881.1,0.52,0,-12.9,110.7,46.33,28.18,159.68,"1,213.60",76.08,0,76.08,,17.31,0,10.08,0,27.38,48.7,48.7,48.7,,,12.61,12.61,,0,0,,0,0.0,,0,0.0,12
BATAINDIA,Bata India Ltd.,,"2,386.82",0,"2,386.82","2,387.72",55.9,"2,443.62",,247.79,"1,094.46",0,-255.45,378.68,92.82,241.95,506.53,"2,306.79",136.83,0,136.83,,4.21,0,31.73,0,35.94,100.89,100.89,100.89,,,7.85,7.85,,0,0,,0,0.0,,51.41,0.0,"1,090.00"
BBL,Bharat Bijlee Ltd.,,"1,254.67",0,"1,254.67","1,265.74",24.02,"1,289.75",,888.42,13.38,0,46.02,134.52,21.02,12.05,99.78,"1,215.20",74.56,0,74.56,,18.72,0,0.26,0,18.98,55.58,55.58,55.58,,,98.34,98.34,,0,0,,0,0.0,,2.83,0.0,300
BBTC,Bombay Burmah Trading Corporation Ltd.,,335.15,0,335.15,339.42,72.46,411.88,,103.2,2.61,0,28.21,90.31,82.68,9.21,77.73,393.94,17.94,10.23,28.16,,11.26,0,6.4,0.61,18.27,9.89,9.89,9.89,,,1.42,1.42,,0,0,,0,0.0,,8.37,0.0,60
BEARDSELL,Beardsell Ltd.,,171.95,0,171.95,172.8,2.79,175.59,,93.93,18.34,17.21,-2.55,13.46,4.01,5.12,22.06,171.58,4.01,0,4.01,,1.58,0,-0.11,-0.33,1.14,2.87,2.87,2.87,,,0.96,0.96,,0,0,,0,0.0,,0.28,0.0,5
BEDMUTHA,Bedmutha Industries Ltd.,,659.45,0,659.45,660.16,58.36,718.52,,565.84,3.75,62.28,-12.55,15.76,32.39,33.01,8.78,709.26,9.26,0,9.26,,0,0,0,0,0,9.26,9.26,9.26,,,2.87,2.87,,0,576.66,,0,0.0,,0,0.0,0
BEL,Bharat Electronics Ltd.,,"15,043.67",0,"15,043.67","15,313.76",233.59,"15,547.35",,"8,125.98","1,053.49",0,-276.97,"2,109.39",4.85,380.18,992.63,"12,389.55","3,157.80",0,"3,157.80",,910.52,0,-101.65,0,808.87,"2,348.93","2,348.93","2,348.93",,,9.64,9.64,,0,0,,0,0.0,,"1,023.35",0.0,450
BEPL,Bhansali Engineering Polymers Ltd.,,"1,638.35",244.40,"1,393.95","1,393.95",19.02,"1,412.97",,686.28,95.21,0.00,-32.89,72.60,0.17,9.96,109.56,940.88,472.09,0.00,472.09,,122.22,0.00,0.42,0.0,122.63,349.45,349.45,349.45,,,21.06,21.06,,0.0,0.00,,0.0,0.0,,16.59,0.0,300.00
BERGEPAINT,Berger Paints India Ltd.,,"7,639.16",0,"7,639.16","7,740.93",63.12,"7,804.05",,"4,504.30",691.4,0,-349.61,400.58,42.93,197.53,"1,311.73","6,798.86","1,005.19",0,"1,005.19",,258.81,0,-3.48,0,255.33,749.86,749.86,749.86,,,7.72,7.72,,0,0,,0,0.0,,271.96,0.0,310
BGRENERGY,BGR Energy Systems Ltd.,,"1,202.45",0,"1,202.45","1,220.70",8.14,"1,228.84",,761.42,0,177.12,0.19,131.38,290.36,27.31,77.47,"1,465.25",-236.41,0,-236.41,,0,0,-58.34,0,-58.34,-178.07,-178.07,-178.07,,,-24.68,-24.68,,0,0,,0,0.0,,0,0.0,0
BHAGERIA,Bhageria Industries Ltd.,,591.51,0,591.51,596.22,9.06,605.28,,334.27,57.03,57.2,-18.62,19.55,1.28,28.57,30.85,510.14,95.15,0,95.15,,26.95,0,-2.45,0.15,24.65,70.5,70.5,70.5,,,16.15,16.15,,0,0,,0,0.0,,15.28,0.0,80
BHANDARI,Bhandari Hosiery Exports Ltd.,,283.28,0,283.28,283.28,0.15,283.44,,217.62,0,18.82,-1.55,11.07,10.27,5.47,14.88,276.59,6.85,0,6.85,,0.54,0,0.04,0,0.58,6.27,6.27,6.27,,,0.43,0.43,,0,217.62,,0.23,2.06,,0.15,0.0,1
BHARATFORG,Bharat Forge Ltd.,,"5,888.90",0.00,"5,888.90","6,254.61",167.50,"6,422.11",,"2,647.27",0.00,0.00,-94.67,505.79,107.30,411.79,"1,480.50","5,057.97","1,364.14",31.80,"1,395.94",,332.82,0.00,-14.68,0.0,318.14,"1,077.80","1,077.80","1,077.80",,,23.15,23.15,,0.0,0.00,,0.0,0.0,,162.96,0.0,350.00
BHARATGEAR,Bharat Gears Ltd.,,711.5,0,711.5,729.44,3.53,732.97,,375.3,0,0,-4.41,107.14,18.42,20.39,185.65,702.5,30.47,3.6,34.07,,4.41,0,4.23,-0.41,8.23,25.84,25.84,25.84,,,26.43,26.43,,0,0,,0,0.0,,0,0.0,0
BHARATRAS,Bharat Rasayan Ltd.,,"1,295.28",0,"1,295.28","1,301.16",15.64,"1,316.80",,927.7,0,84.02,-85.06,91.39,6.82,24.94,28.23,"1,078.04",238.76,-3.93,234.83,,58.91,0,-0.17,-1.04,57.69,177.13,177.13,177.13,,,426.29,426.29,,0,0,,0,0.0,,0.62,0.0,15
BHARATWIRE,Bharat Wire Ropes Ltd.,,376.51,0,376.51,410.68,0.58,411.26,,264.12,0,0,-4.16,34.43,23.39,21.44,54.11,393.33,17.93,0,17.93,,0,0,4.43,-0.17,4.26,13.67,13.67,13.67,,,2.17,2.17,,0,0,,0,0.0,,0,0.0,0
BHARTIARTL,Bharti Airtel Ltd.,,"70,641.90",0,"70,641.90","70,641.90","1,422.80","72,064.70",,0,0,"28,662.50",0,"1,594.00","14,145.80","24,592.40","5,294.60","74,289.30","-2,224.60","-2,009.60","-4,234.20",,0,0,-609.2,0,-609.2,"-3,625.00","-3,625.00","-3,625.00",,,-6.53,-6.53,,0,0,,0,0.0,,0,0.0,60
BHEL,Bharat Heavy Electricals Ltd.,,"20,153.38",0,"20,153.38","21,211.09",367.81,"21,578.90",,"5,327.07","4,141.75","4,792.61",532.41,"5,516.84",354.72,314.06,"1,688.74","21,141.95",436.95,0,436.95,,-77.13,0,103.84,0,26.71,410.24,410.24,410.24,,,1.18,1.18,,"2,016.33","7,452.49",,0,0.0,,0,0.0,20
BIL,Bhartiya International Ltd.,,508.52,0,508.52,530.85,4.64,535.49,,318.09,3.35,95.79,-17.72,38.19,22.73,8.35,49.82,518.6,16.89,0,16.89,,3.28,0,1.66,0,4.94,11.95,11.95,11.95,,,9.79,9.77,,0,0,,0,0.0,,0,0.0,0
BIOFILCHEM,Biofil Chemicals and Pharmaceuticals Ltd.,,21.82,0,21.82,22.38,0.15,22.53,,2.27,13.6,0,3.59,0.79,0.04,0.43,0.8,21.52,1.01,0,1.01,,0.27,0,0.04,0.01,0.32,0.7,0.7,0.7,,,0.44,0.44,,0,0,,0,0.0,,0,0.0,0
BIRLAMONEY,Aditya Birla Money Ltd.,,231.31,0,231.31,231.31,2.61,233.93,,0,0,62.61,0,65.3,26.14,6.77,37.13,198.24,35.68,0,35.68,,10.2,0,-0.65,0,9.55,26.13,26.13,26.13,,,4.64,4.63,,0,0,,0,0.0,,0,0.0,0
BLBLIMITED,BLB Ltd.,,354.7,0,354.7,354.73,0.53,355.26,,0,0,344.76,-4.18,1.38,1.04,0.28,0.67,343.95,11.31,0,11.31,,0.02,0,1.87,0,1.89,9.42,9.42,9.42,,,1.78,1.78,,0,0,,0,0.0,,0,0.0,0
BLISSGVS,Bliss GVS Pharma Ltd.,,627.73,0,627.73,636.36,32.63,668.98,,350.83,2.01,0,-8.9,65.06,4.32,13.85,118.16,545.33,123.66,2.75,126.4,,31.92,0,0.77,1.05,33.74,92.66,92.66,92.66,,,8.97,8.81,,0,0,,0,0.0,,5.18,0.0,50
BLKASHYAP,BL Kashyap & Sons Ltd.,,"1,139.98",0,"1,139.98","1,139.98",10.47,"1,150.46",,612.92,0,178.84,-4.82,180.46,47.17,8.46,55.45,"1,101.70",48.76,42.68,91.44,,2.55,0,22.91,0,25.46,65.98,65.98,65.98,,,2.93,2.93,,0,0,,0,0.0,,0,0.0,0
BLUECHIP,Blue Chip India Ltd.,,0,0,0,0,0.01,0.01,,0,0,0,0,0.13,0,0,0.13,0.26,-0.25,0,-0.25,,0,0,0,0,0,-0.25,-0.25,-0.25,,,-0.04,-0.04,,0,0,,0,0.0,,0,0.0,0
BLUECOAST,Blue Coast Hotels Ltd.,,0,0,0,0,0.84,0.84,,0,0,0,0,0.5,4.15,0.11,0.83,5.59,-4.75,0,-4.75,,0,0,0,-1.36,-1.36,-3.39,-3.39,-3.39,,,-2.66,-2.66,,0,0,,0,0.0,,0,0.0,0
BLUEDART,Blue Dart Express Ltd.,,"4,409.02",0,"4,409.02","4,409.02",28.47,"4,437.49",,0,0,"2,805.68",0,589.76,24.1,168.66,309.81,"3,898.01",539.48,-35.95,503.53,,127.69,0,-0.6,0,127.09,376.44,376.44,376.44,,,158.65,158.65,,0,0,,0,0.0,,59.32,0.0,600
BLUESTARCO,Blue Star Ltd.,,"5,337.28",0,"5,337.28","5,376.99",36.1,"5,413.09",,"3,379.01",888.41,0,-48.6,421.9,51.41,80.49,444.72,"5,217.34",195.75,0,195.75,,48.01,0,20,0,68.01,127.74,127.74,127.74,,,13.26,13.26,,0,0,,0,0.0,,38.52,0.0,500
BODALCHEM,Bodal Chemicals Ltd.,,"1,850.42",0,"1,850.42","1,873.57",17.89,"1,891.46",,"1,115.21",0.21,0,-89.57,101.73,21,43.53,519.47,"1,711.57",179.89,0,179.89,,41.93,0,2.53,-0.39,44.07,135.82,135.82,135.82,,,11.09,11.08,,0,0,,0,0.0,,9.8,0.0,40
BOMDYEING,The Bombay Dyeing Co. Ltd.,,"1,944.47",0,"1,944.47","2,000.92",105.3,"2,106.22",,"1,171.37",4.58,166.48,176.13,62.72,524,32.78,269.5,"2,407.56",-301.34,-233.03,-534.37,,0,0,-74.14,0.22,-73.92,-460.45,-460.45,-460.45,,,-22.29,-22.29,,0,0,,0,0.0,,0,0.0,0
BORORENEW,Borosil Renewables Ltd.,,642.03,0,642.03,644.22,20.51,664.73,,125.02,0.12,162.43,-11.33,45.31,2.8,42.45,78.17,444.97,219.76,0,219.76,,57.64,0,4.15,-7.87,53.91,165.85,165.85,165.85,,,12.74,12.74,,0,0,,0,0.0,,0,0.0,0
BOSCHLTD,Bosch Ltd.,,"11,553.40",0,"11,553.40","11,781.60",396.3,"12,177.90",,"2,770.50","4,803.20",0,-275.1,"1,072.00",28.9,324.3,"1,954.00","10,677.80","1,500.10",0,"1,500.10",,278.4,0,0,-85.4,282.9,"1,217.20","1,217.20","1,217.20",,,413,413,,0,0,,0,0.0,,339.2,0.0,"2,100.00"
BPL,BPL Ltd.,,37.52,0,37.52,38.21,10.98,49.19,,26.51,0.24,0,-0.1,7.3,1.73,1.67,4.19,41.54,7.65,0,7.65,,1.22,1.22,-5.3,0,-5.3,12.95,12.95,12.95,,,3.37,3.37,,0,0,,0,0.0,,0,0.0,0
BRIGADE,Brigade Enterprises Ltd.,,"2,160.76",0,"2,160.76","2,160.76",143.44,"2,304.20",,27.55,0,"1,289.58",-1.34,130.28,142.71,84.39,198.06,"1,871.23",432.97,0,432.97,,62.77,0,49.76,11.58,124.11,308.86,308.86,308.86,,,13.69,13.66,,0,0,,0,0.0,,27.55,0.0,15
BRITANNIA,Britannia Industries Ltd.,,"13,169.04",0,"13,169.04","13,371.62",359.43,"13,731.05",,"6,366.31","2,183.41",0,-73.96,413.56,133.46,170.01,"2,393.14","11,585.93","2,145.12",0,"2,145.12",,590.36,0,-48.43,0,541.93,"1,603.19","1,603.19","1,603.19",,,66.56,66.56,,0,0,,0,0.0,,"1,794.47",0.0,"5,650.00"
BRNL,Bharat Road Network Ltd.,,91.24,0,91.24,91.24,4.41,95.65,,0,0,67.4,0,3.37,27.46,0.06,43.03,141.32,-45.67,-295.48,-341.14,,0,0,-18.94,0,-18.94,-322.2,-322.2,-322.2,,,-38.38,-38.38,,0,0,,0,0.0,,0,0.0,0
BSL,BSL Ltd.,,433.68,0.00,433.68,435.84,1.51,437.35,,207.93,16.61,67.85,-12.86,68.54,13.93,11.52,47.84,421.37,15.98,0.00,15.98,,4.88,0.00,-0.38,0.0,4.51,11.48,11.48,11.48,,,11.15,11.15,,0.0,0.00,,0.0,0.0,,0.00,0.0,12.00
BSOFT,Birlasoft Ltd.,,"2,049.38",0,"2,049.38","2,049.38",74.13,"2,123.51",,0,0,0,0,"1,374.96",10.72,68.51,272.49,"1,726.68",396.83,0,396.83,,93.12,0,7.66,0,100.78,296.05,296.05,296.05,,,10.62,10.49,,0,0,,0,0.0,,111.08,0.0,225
BURNPUR,Burnpur Cement Ltd.,,151.25,0,151.25,151.25,48.89,200.14,,130.19,0,9.6,1.82,6.31,64.03,11.12,34.88,257.94,-57.8,0,-57.8,,0,0,1.17,0,1.17,-58.97,-58.98,-58.98,,,-6.85,-6.85,,0,0,,0,0.0,,0,0.0,0
BUTTERFLY,Butterfly Gandhimathi Appliances Ltd.,,"1,005.30",0.00,"1,005.30","1,005.30",1.94,"1,007.25",,481.65,165.13,0.00,-13.30,99.20,11.13,15.46,216.60,975.88,31.37,-6.60,24.76,,5.61,0.00,3.51,-0.48,8.64,16.13,16.13,16.13,,,9.02,9.02,,0.0,0.00,,0.0,0.0,,5.36,0.0,30.00
CAMLINFINE,Camlin Fine Sciences Ltd.,,681.1,0,681.1,685.51,18.7,704.21,,382.17,7.62,0,4.72,52.89,33.43,26.68,160.64,668.14,36.08,0,36.08,,6.4,0,3.81,0,10.21,25.87,25.87,25.87,,,1.98,1.94,,0,0,,0,0.0,,0,0.0,0
CANBK,Canara Bank,,"49,862.11","16,972.27","2,155.12",420.75,"69,410.24","16,496.90","85,907.14",,"43,026.26","12,703.64",815.58,"6,272.68","19,791.91","3,283.17",0,"14,127.39","17,410.56","80,228.73","5,678.41","5,678.41",0,"5,678.41",,"1,419.60",540.96,0,0,"1,179.18",0.0,"2,419.88","5,678.41",,,32.49,32.49,,65,,,,,
CANFINHOME,Can Fin Homes Ltd.,,"1,987.83",0,"1,987.83","1,987.83",0.68,"1,988.51",,0,0,25.22,0,76.81,"1,153.51",9.81,41.17,"1,353.45",635.06,0,635.06,,170.39,0,-1.98,-4.46,163.95,471.11,471.11,471.11,,,35.38,35.38,,0,0,,0,0.0,,46.6,0.0,150
CANTABIL,Cantabil Retail India Ltd.,,382.87,0,382.87,383.39,15.19,398.58,,87.12,60.99,0,-20.27,61.99,23.99,43.3,81.87,339,59.59,0,59.59,,16.62,-2.42,2.81,-0.32,21.53,38.06,38.06,38.06,,,23.31,23.31,,0,0,,0,0.0,,1.63,0.0,25
CAPACITE,Capacite Infraprojects Ltd.,,"1,321.68",0,"1,321.68","1,334.79",13.08,"1,347.86",,554.89,0,375.81,0,108.89,66.96,98.81,81.7,"1,287.07",60.8,0,60.8,,15.81,0,0.3,0,16.11,44.68,44.68,44.68,,,6.58,6.58,,0,0,,0,0.0,,0,0.0,0
CAPTRUST,Capital Trust Ltd.,,88.46,0,88.46,102.62,3.99,106.61,,0,0,2.88,0,37.59,37.23,0.5,26.2,123.41,-16.8,0,-16.8,,0.03,0,-4.51,0,-4.48,-12.32,-12.32,-12.32,,,-7.6,-7.6,,0,0,,0,0.0,,0,0.0,0
CARBORUNIV,Carborundum Universal Ltd.,,"2,215.23",0,"2,215.23","2,215.23",41.95,"2,257.18",,892.51,73.56,0,-34.64,214.86,0.97,65.04,699.35,"1,911.65",345.53,0,345.53,,89.93,0,1.12,0,91.05,254.48,254.48,254.48,,,13.41,13.41,,0,0,,0,0.0,,56.92,0.0,350
CARERATING,CARE Ratings Ltd.,,218.6,0,218.6,219.27,28.36,247.63,,0,0,0,0,106.76,0.4,6.99,26.51,140.66,106.98,0,106.98,,28.32,0,-5.81,0,22.51,84.47,84.47,84.47,,,28.62,28.47,,0,0,,0,0.0,,38.3,0.0,170
CCHHL,Country Club Hospitality & Holidays Ltd.,,56.41,0,56.41,56.41,24.45,80.86,,0,0,7.44,0,21.15,14.28,14.2,28.05,85.13,-4.27,0,-4.27,,0,0,2,0,2,-6.27,-6.27,-6.27,,,-0.38,-0.38,,0,0,,0,0.0,,0,0.0,0
CEATLTD,Ceat Ltd.,,"9,146.31",0,"9,146.31","9,312.63",28.19,"9,340.82",,"6,186.90",7.56,0,-182.34,684.26,203.97,435.14,"1,915.18","9,250.67",90.15,-12.91,77.24,,-18.1,0,41.01,0,22.91,54.33,54.33,54.33,,,13.43,13.43,,0,0,,0,0.0,,72.81,0.0,30
CELEBRITY,Celebrity Fashions Ltd.,,324.19,0,324.19,327.69,0.28,327.97,,196.79,0,0,6.03,65.51,5.98,7.31,37.57,319.19,8.78,0,8.78,,0,0,0,0,0,8.78,8.78,8.78,,,1.3,1.3,,86.69,110.1,,0,0.0,,0,0.0,0
