Symbol,Company Name,INCOME,Revenue From Operations [Gross],Less: Excise/Sevice Tax/Other Levies,Revenue From Operations [Net],Total Operating Revenues,Other Income,Total Revenue,EXPENSES,Cost Of Materials Consumed,Purchase Of Stock-In Trade,Operating And Direct Expenses,"Changes In Inventories Of FG,WIP And Stock-In Trade",Employee Benefit Expenses,Finance Costs,Depreciation And Amortisation Expenses,Other Expenses,Total Expenses,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",Exceptional Items,Profit/Loss Before Tax,Tax Expenses-Continued Operations,Current Tax,Less: MAT Credit Entitlement,Deferred Tax,Tax For Earlier Years,Total Tax Expenses,Profit/Loss After Tax And Before ExtraOrdinary Items,Profit/Loss From Continuing Operations,Profit/Loss For The Period,OTHER ADDITIONAL INFORMATION,EARNINGS PER SHARE,Basic EPS (Rs.),Diluted EPS (Rs.),"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",Imported Raw Materials,Indigenous Raw Materials,"STORES, SPARES AND LOOSE TOOLS",Imported Stores And Spares,Indigenous Stores And Spares,DIVIDEND AND DIVIDEND PERCENTAGE,Equity Share Dividend,Tax On Dividend,Equity Dividend Rate (%)
AURIONPRO,Aurionpro Solutions Ltd.,,266.31,0,266.31,266.31,11.07,277.38,,0,0,107.15,10.33,83.36,15.98,14.69,29.58,261.09,16.28,0,16.28,,5.21,0,0.79,0,6,10.29,10.29,10.29,,,4.4,4.4,,0,0,,0,0,,5.54,0,0
AURUM,Aurum Proptech Ltd.,,10.24,0,10.24,10.24,8.15,18.39,,0,0,0,0,7.11,0.34,0.62,4.09,12.16,6.23,18.69,24.92,,6.29,0.4,-4.94,0,0.95,23.97,23.97,23.97,,,8.42,8.13,,0,0,,0,0,,12.03,0,40
AUSOMENT,Ausom Enterprise Ltd.,,"1,062.92",0,"1,062.92","1,072.71",30.14,"1,102.85",,"1,029.64",11.2,0,9.56,0.13,25.29,0.01,4.5,"1,080.34",22.51,0,22.51,,5,0,0,0,5,17.51,17.51,17.51,,,12.85,12.85,,0,0,,0,0,,0,0,0
AUTOAXLES,Automotive Axles Ltd.,,922.95,0,922.95,951.96,7.72,959.68,,626.67,0,0,18.89,89.09,1.81,37.22,124.03,897.7,61.98,-2.02,59.95,,14.71,0,5.29,-1.18,18.82,41.13,41.13,41.13,,,27.22,27.22,,0,0,,0,0,,38.54,7.92,68
AVADHSUGAR,Avadh Sugar & Energy Ltd.,,"2,418.90",0,"2,418.90","2,559.40",5.65,"2,565.05",,"2,012.00",13.11,0,-51.03,91.83,116.05,44.87,232.05,"2,458.88",106.16,0,106.16,,18.88,0,-1.33,0,17.55,88.62,88.62,88.62,,,44.27,44.27,,0,0,,0,0,,3,0.62,40
AVANTIFEED,Avanti Feeds Ltd.,,"3,162.57",0,"3,162.57","3,162.57",60.62,"3,223.19",,"2,603.84",0,23.34,-15.86,93.4,1.21,20.99,119.89,"2,846.81",376.37,0,376.37,,93.21,0,-2.82,0,90.4,285.98,285.98,285.98,,,20.99,20.99,,0,0,,0,0,,147.83,0,510
AVTNPL,AVT Natural Products Ltd.,,367.98,0,367.98,385,7.32,392.32,,169.44,0,0,14.34,45.78,4.5,13.7,96.02,343.78,48.55,0,48.55,,13.7,0,-2.95,0,10.75,37.8,37.8,37.8,,,2.48,2.48,,0,0,,0,0,,8.26,0,60
AXISBANK,Axis Bank Ltd.,,"48,302.97","11,246.03","1,095.26","1,990.90","62,635.16","15,536.56","78,171.72",,"37,428.95","5,321.00",772.95,"11,210.67","17,304.62","2,891.25",385.76,"18,533.91","21,810.92","76,544.50","1,627.22","1,627.22","24,323.00","25,950.21",,406.8,340.52,0,0,0,0.0,"24,585.17","25,950.21",,,5.99,5.97,,0,,,,,
AXISCADES,Axiscades Technologies Ltd.,,226.59,0,226.59,232.11,2.64,234.75,,0,0,8.5,0,144.65,18.93,13.47,50.19,235.76,-1,0,-1,,0.61,0,2.87,0,3.48,-4.48,-4.48,-4.48,,,-1.19,-1.19,,0,0,,0,0,,0,0,0
AYMSYNTEX,AYM Syntex Ltd.,,"1,015.72",0,"1,015.72","1,027.98",3.37,"1,031.35",,572.28,0,0,-7.07,61.72,38.24,44.78,306.77,"1,016.72",14.63,-4.45,10.18,,1.75,0,-8.98,0,-7.23,17.41,17.41,17.41,,,3.61,3.61,,0,0,,0,0,,0,0,0
BAGFILMS,BAG Films and Media Ltd.,,24.62,0,24.62,33.32,0.12,33.43,,0,0,0,-0.9,2.61,3.71,5.73,21.66,32.82,0.61,0,0.61,,0,0,0.12,0,0.12,0.5,0.5,0.5,,,0.01,0.01,,0,0,,0,0,,0,0,0
BAJAJCON,Bajaj Consumer Care Ltd.,,817.75,0,817.75,844.2,29.89,874.09,,267.95,18.16,15.4,-13.24,83.56,4.23,5.33,261.8,643.2,230.89,0,230.89,,40.35,0,0,-0.02,40.34,190.55,190.55,190.55,,,12.92,12.92,,0,0,,0,0,,0,0,200
BAJAJELEC,Bajaj Electricals Ltd.,,"4,929.26",0.00,"4,929.26","4,977.09",52.63,"5,029.72",,305.12,"2,938.29",310.63,87.97,383.40,169.16,68.01,744.74,"5,007.33",22.39,0.00,22.39,,1.19,0.0,21.33,0.00,22.52,-0.13,-0.13,-0.13,,,-0.01,-0.01,,0.0,0.00,,0.0,0.00,,0.00,0.0,0.00
BAJAJHIND,Bajaj Hindusthan Sugar Ltd.,,"6,603.20",0,"6,603.20","6,665.60",11.01,"6,676.61",,"5,363.34",0,0,60.17,299.11,300.75,215.87,484.39,"6,723.63",-47.02,-60.71,-107.73,,0,0,-2.36,0,-2.36,-105.37,-105.37,-105.37,,,-0.96,-0.96,,0,0,,0,0,,0,0,0
BAJAJHLDNG,Bajaj Holdings & Investment Ltd.,,"2,163.79",0,"2,163.79","2,163.79",42.07,"2,205.86",,0,0,0,0,35.9,12.54,31.51,77.82,157.77,"2,048.09",0,"2,048.09",,80.38,-140,-3.44,4.28,221.22,"1,826.87","1,826.87","1,826.87",,,164.1,164.1,,0,0,,0,0,,806.87,155.92,400
BALAMINES,Balaji Amines Ltd.,,919.05,0,919.05,919.05,10.26,929.32,,479.78,0,107.83,29,49.62,12.13,24.18,73.05,775.6,153.71,0,153.71,,40,0,4.24,-4.28,39.96,113.75,113.75,113.75,,,35.11,35.11,,0,0,,0,0,,8.42,1.73,160
BALAXI,Balaxi Pharmaceuticals Ltd.,,45.63,0,45.63,45.63,2.81,48.44,,33.58,0,0,0,1.76,0,0.01,3.83,39.18,9.27,0,9.27,,2.77,0,0,0,2.77,6.5,6.5,6.5,,,8.64,8.64,,0,0,,0,0,,0,0,0
BALKRISHNA,Balkrishna Paper Mills Ltd.,,192.23,0,192.23,196.11,0.22,196.33,,117.68,0,0,-0.05,12.25,12.86,6.62,79.66,229.03,-32.7,0,-32.7,,0,0,1.97,-0.12,1.86,-34.56,-34.56,-34.56,,,-32.18,-32.18,,0,0,,0,0,,0,0,0
BALMLAWRIE,Balmer Lawrie & Co Ltd.,,"1,457.37",0,"1,457.37","1,529.73",82.44,"1,612.16",,601.95,20.76,320.67,-5.07,214.12,7.99,41.91,177.4,"1,379.72",232.44,0,232.44,,51.68,0,3.59,0,55.27,177.17,177.17,177.17,,,10.36,10.36,,16.15,585.79,,0.25,7.76,,125.4,25.78,75
BALPHARMA,Bal Pharma Ltd.,,167.25,0,167.25,170.67,3.62,174.29,,72.19,8.7,0,3.32,48.77,12.42,7.03,30.93,183.36,-9.08,0,-9.08,,0,0,-0.03,-0.15,-0.17,-8.9,-8.9,-8.9,,,-6.28,-6.28,,24.54,38.78,,0,0,,1.42,0.29,0
BALRAMCHIN,Balrampur Chini Mills Ltd.,,"4,462.59",0.00,"4,462.59","4,741.29",38.55,"4,779.84",,"3,464.16",0.00,0.00,37.34,254.00,64.17,101.42,303.84,"4,224.91",554.93,0.00,554.93,,97.10,0.0,-51.46,0.00,45.65,509.28,509.28,509.28,,,22.98,22.98,,0.0,0.00,,0.0,0.00,,55.00,11.31,250.00
BANARBEADS,Banaras Beads Ltd.,,25.78,0,25.78,25.78,0.91,26.69,,9.11,0.13,2.81,1.57,4.03,0.11,1.35,4.34,23.45,3.23,0,3.23,,0.89,0,0,0,0.89,2.34,2.34,2.34,,,3.53,3.53,,0,0,,0,0,,0,0,0
BANARISUG,Bannariamman Sugars Ltd.,,"1,553.27",0.00,"1,553.27","1,609.29",3.86,"1,613.15",,"1,100.47",10.23,0.00,-36.24,111.86,44.34,64.94,191.52,"1,487.11",126.04,0.00,126.04,,21.71,0.0,8.70,0.00,30.41,95.64,95.64,95.64,,,76.27,76.27,,0.0,"1,113.90",,7.78,142.41,,12.54,2.58,100.00
BANCOINDIA,Banco Products (India) Ltd.,,583.7,0,583.7,598.38,46.49,644.88,,358.58,0,0,9.51,37.97,0.35,20,117.91,544.32,100.56,0,100.56,,18.9,0,6.87,5.27,31.04,69.52,69.52,69.52,,,9.72,9.72,,0,0,,0,0,,143.04,29.35,"1,000.00"
BANDHANBNK,Bandhan Bank Ltd.,,"9,486.24",832.81,163.26,403.19,"10,885.49","1,549.20","12,434.69",,"4,561.58","1,367.04",80.26,979.25,"2,426.54","1,192.74",-163.06,"1,393.15","2,422.83","9,410.95","3,023.74","3,023.74","3,283.64","6,242.82",,859.06,11.44,0,608.45,0,0.0,"4,758.71","6,242.82",,,18.78,18.76,,0,,,,,
BANKINDIA,Bank Of India,,"28,804.74","10,704.15","2,431.53",412.84,"42,353.27","6,713.07","49,066.34",,"27,096.29","6,141.45",384.78,"3,925.17","10,451.40","1,645.84",0,"12,829.70","14,475.54","52,023.23","-2,956.89","-2,956.89","-20,582.74","-23,539.63",,0,242.76,0,0,0,0.0,"-23,782.39","-23,539.63",,,-9.1,-9.1,,0,,,,,
BANSWRAS,Banswara Syntex Ltd.,,"1,269.81",0,"1,269.81","1,289.50",12.87,"1,302.37",,570.06,0,187.43,31.24,241.73,48.72,51.2,114.85,"1,245.24",57.12,0.45,57.57,,10.53,0,-6.41,0.07,4.19,53.38,53.38,53.38,,,31.19,31.19,,0,0,,0,0,,4.28,0.88,15
BASF,BASF India Ltd.,,"7,529.43",0,"7,529.43","7,551.05",27.66,"7,578.71",,"2,638.79","3,764.84",0,-269.91,360.83,83.4,180.06,783.59,"7,541.60",37.11,-32.46,4.65,,0,0,-13.23,-0.63,-13.86,18.51,18.51,18.51,,,4.3,4.3,,0,0,,0,0,,21.64,4.45,30
BASML,Bannari Amman Spinning Mills Ltd.,,924.97,0,924.97,924.97,18.47,943.45,,657.5,2.17,0,-10.1,87.74,64.96,28.31,112.62,943.21,0.23,0,0.23,,0,0,0.04,0,0.04,0.2,0.2,0.2,,,0.13,0.13,,0,0,,0,0,,2.52,0.52,0
BATAINDIA,Bata India Ltd.,,"3,051.62",0,"3,051.62","3,053.45",68.84,"3,122.29",,256.96,"1,073.62",0,-34.27,376.42,117.74,295.77,550.98,"2,637.22",485.08,0,485.08,,116.79,0,41.15,0.23,158.16,326.92,326.92,326.92,,,25.44,25.44,,0,0,,0,0,,80.33,16.51,80
BBL,Bharat Bijlee Ltd.,,921.11,0,921.11,928.73,30.14,958.86,,684.6,5.49,0,-37.52,115.77,20.29,8.97,92.34,889.95,68.92,0,68.92,,11.58,0,11.71,0,23.3,45.62,45.62,45.62,,,80.69,80.69,,0,0,,0,0,,14.13,2.9,125
BBTC,Bombay Burmah Trading Corporation Ltd.,,210.14,0,210.14,214.28,68.77,283.05,,87.48,2.94,0,2.4,88.23,38.01,9.14,72.59,300.78,-17.73,0,-17.73,,0,0,-1.03,0.33,-0.7,-17.03,-17.03,-17.03,,,-2.44,-2.44,,0,0,,0,0,,6.98,1.43,60
BEARDSELL,Beardsell Ltd.,,138.92,0,138.92,139.33,0.77,140.1,,76.75,12.27,0,-0.71,15.51,5.06,4.97,25.4,139.26,0.84,0.69,1.53,,2,0,-1.55,0,0.45,1.08,1.08,1.08,,,0.39,0.39,,0,0,,0,0,,0.81,0,5
BEDMUTHA,Bedmutha Industries Ltd.,,355.61,0,355.61,359.78,27.31,387.09,,285.13,0,53.97,-3.34,13.28,64.33,33.09,11.96,458.42,-71.33,0,-71.33,,0,0,0,0,0,-71.33,-71.33,-71.33,,,-29.08,-29.08,,1.03,289.42,,0,0,,0,0,0
BEL,Bharat Electronics Ltd.,,"12,607.76",0,"12,607.76","12,921.11",101.94,"13,023.05",,"5,894.76",950.97,0,259.43,"2,057.49",3.26,349.64,"1,028.33","10,543.88","2,479.17",0,"2,479.17",,756.37,0,-31.08,-39.95,685.34,"1,793.83","1,793.83","1,793.83",,,7.36,7.36,,0,0,,0,0,,755.34,154.39,280
BEPL,Bhansali Engineering Polymers Ltd.,,"1,295.30",190.97,"1,104.33","1,104.33",5.90,"1,110.23",,592.65,318.82,0.00,-18.13,28.70,0.11,9.52,95.95,"1,027.62",82.61,0.00,82.61,,20.51,0.0,-4.72,0.00,15.79,66.82,66.82,66.82,,,4.03,4.03,,0.0,0.00,,0.0,0.00,,8.30,1.71,50.00
BERGEPAINT,Berger Paints India Ltd.,,"5,629.07",0,"5,629.07","5,691.69",150.82,"5,842.51",,"2,902.53",481.6,0,-16.81,342.52,32.68,170.52,"1,024.05","4,937.09",905.42,0,905.42,,226.47,0,-20.1,0,206.37,699.05,699.05,699.05,,,7.2,7.2,,0,0,,0,0,,369.04,55.27,220
BGRENERGY,BGR Energy Systems Ltd.,,"2,662.41",0,"2,662.41","2,691.97",41.27,"2,733.24",,"1,640.55",0,557.77,0.2,190.95,277.47,34.78,95.64,"2,797.36",-64.12,0,-64.12,,7.53,0,-84.79,-0.38,-77.64,13.52,13.52,13.52,,,1.87,1.87,,0,0,,0,0,,0,0,0
BHAGERIA,Bhageria Industries Ltd.,,377.75,0,377.75,413.68,5.6,419.28,,237.03,12.3,39.19,-5.38,16.3,1.68,22.96,16.65,340.73,78.55,0,78.55,,19.8,0,-7.07,0,12.73,65.81,65.81,65.81,,,15.08,15.08,,0,0,,0,0,,5.92,0,60
BHANDARI,Bhandari Hosiery Exports Ltd.,,277.43,0,277.43,277.43,0.1,277.54,,220.53,0,22.78,-2.19,10.19,10.23,5.01,4.72,271.27,6.26,0,6.26,,0.75,0,0.2,0,0.95,5.31,5.31,5.31,,,0.36,0.36,,0,220.53,,0.26,1.98,,0.15,0.03,1
BHARATFORG,Bharat Forge Ltd.,,"4,249.81",0.00,"4,249.81","4,563.88",160.89,"4,724.77",,"1,767.55",0.00,0.00,-18.64,482.36,145.03,344.87,"1,317.10","4,038.27",686.51,-93.91,592.59,,177.93,0.0,-58.85,0.00,119.08,473.52,473.52,473.52,,,10.17,10.17,,0.0,0.00,,0.0,0.00,,279.35,54.18,175.00
BHARATGEAR,Bharat Gears Ltd.,,451.74,0,451.74,463.12,4.88,468,,222.45,0,0,15.97,89.8,21.65,26.69,116.27,492.82,-24.82,0,-24.82,,0,0,-5.55,-0.5,-6.04,-18.78,-18.78,-18.78,,,-20.38,-20.38,,0,0,,0,0,,0,0.19,0
BHARATRAS,Bharat Rasayan Ltd.,,"1,204.39",0,"1,204.39","1,215.05",16.82,"1,231.87",,790,8.78,55.2,40.36,69.09,15.62,21.94,22.47,"1,023.46",208.41,-3.21,205.2,,49.47,0,-2.51,0.59,47.55,157.64,157.64,157.64,,,371.03,371.03,,0,0,,0,0,,0.64,0.13,15
BHARATWIRE,Bharat Wire Ropes Ltd.,,241.32,0,241.32,257.71,0.32,258.04,,160.79,0,0,2.35,30.81,89.47,21.8,34.82,340.04,-82,0,-82,,0,0,-21.04,0,-21.04,-60.96,-60.96,-60.96,,,-13.56,-13.56,,0,0,,0,0,,0,0,0
BHARTIARTL,Bharti Airtel Ltd.,,"54,317.10",0,"54,317.10","54,317.10","2,242.50","56,559.60",,0,0,"27,958.30",0,"1,520.20","11,463.10","20,392.10","4,705.00","66,038.70","-9,479.10","-41,541.80","-51,020.90",,0,0,"-14,932.70",0,"-14,932.70","-36,088.20","-36,088.20","-36,088.20",,,-71.08,-71.08,,0,0,,0,0,,0,0,40
BHEL,Bharat Heavy Electricals Ltd.,,"20,490.64",0,"20,490.64","21,459.19",580.58,"22,039.77",,"12,132.96",0,"2,946.98","-1,042.40","5,426.64",506.95,502.86,"1,994.61","22,701.88",-662.11,0,-662.11,,1.52,0,809.34,0,810.86,"-1,472.97","-1,472.97","-1,472.97",,,-4.23,-4.23,,"3,617.70","8,515.26",,0,0,,0,0,0
BIL,Bhartiya International Ltd.,,545.73,0,545.73,574.67,3.09,577.76,,321.98,3.08,115.49,-8.51,40.83,22.96,8.73,48.2,552.76,25,0,25,,7.92,0,-4.43,0,3.49,21.51,21.51,21.51,,,17.63,17.57,,0,0,,0,0,,1.77,0,14
BIOFILCHEM,Biofil Chemicals and Pharmaceuticals Ltd.,,27.39,0,27.39,29.69,0.17,29.86,,4.06,21.59,0,-0.34,0.86,0.12,0.41,1.7,28.4,1.46,0,1.46,,0.25,0,0,0.01,0.26,1.21,1.21,1.21,,,0.74,0.74,,0,0,,0,0,,0,0,0
BIRLAMONEY,Aditya Birla Money Ltd.,,166.66,0,166.66,166.66,7.07,173.74,,0,0,37.71,0,55.88,28.02,6.46,29.35,157.24,16.5,0,16.5,,5.46,0,-0.95,0,4.51,11.99,11.99,11.99,,,2.13,2.13,,0,0,,0,0,,0,0,0
BLBLIMITED,BLB Ltd.,,202.34,0,202.34,202.34,-2.66,199.68,,0,0,201,-2.89,1.33,1.55,0.37,0.75,202.1,-2.42,-9.33,-11.75,,0.01,0,-3.72,0,-3.71,-8.04,-8.04,-8.04,,,-1.52,-1.52,,0,0,,0,0,,0,0,0
BLISSGVS,Bliss GVS Pharma Ltd.,,436.23,0,436.23,441.95,37,478.95,,216.31,18.05,0,2.37,44.02,6.62,8.83,61.04,357.24,121.71,0,121.71,,31.81,0,-2.53,0.09,29.38,92.33,92.33,92.33,,,8.95,8.95,,0,0,,0,0,,12.41,0,50
BLKASHYAP,BL Kashyap & Sons Ltd.,,778.14,0,778.14,792.76,13.88,806.63,,383.46,0,165.74,-9.77,166.32,56.12,9.83,69,840.69,-34.06,-11.99,-46.05,,0,-8.55,-19.78,-4.26,-15.49,-30.56,-30.56,-30.56,,,-1.36,-1.36,,0,0,,0,0,,0,0,0
BLUECHIP,Blue Chip India Ltd.,,0,0,0,0,0.01,0.01,,0,0,0,0,0.1,0,0,1.15,1.26,-1.25,0,-1.25,,0,0,0,0,0,-1.25,-1.25,-1.25,,,-0.54,-0.54,,0,0,,0,0,,0,0,0
BLUECOAST,Blue Coast Hotels Ltd.,,0,0,0,0,0.1,0.1,,0,0,0,0,0.38,4.15,0.11,16.78,21.42,-21.32,0,-21.32,,0,0,0,0,0,-21.32,-21.32,-21.32,,,-16.72,-16.72,,0,0,,0,0,,0,0,0
BLUEDART,Blue Dart Express Ltd.,,"3,166.39",0,"3,166.39","3,166.39",14.01,"3,180.40",,0,0,"2,161.06",0,574,32.14,152.8,243.49,"3,163.49",16.91,-64.11,-47.2,,0,0,-8.91,0,-8.91,-38.29,-38.29,-38.29,,,-16.14,-16.14,,0,0,,0,0,,0,0,0
BLUESTARCO,Blue Star Ltd.,,"4,770.89",0,"4,770.89","4,786.49",73.43,"4,859.92",,"1,589.00",738.98,"1,277.96",0.53,414.95,32.37,84.34,550.09,"4,688.22",171.7,-4.03,167.67,,25.04,0,21.76,0,46.8,120.87,120.87,120.87,,,12.55,12.55,,0,0,,0,0,,192.62,33.55,500
BODALCHEM,Bodal Chemicals Ltd.,,"1,210.63",0,"1,210.63","1,223.60",14.1,"1,237.70",,760.64,0.26,0,12.92,79.83,14.11,26.21,237.74,"1,131.72",105.98,0,105.98,,27.13,0,-11.55,0.3,15.88,90.1,90.1,90.1,,,7.37,7.37,,0,0,,0,0,,19.57,4.02,40
BOMDYEING,The Bombay Dyeing Co. Ltd.,,"1,840.95",0,"1,840.95","1,894.62",50.04,"1,944.66",,910.98,160.92,282.07,-54.61,89.85,553.82,33.11,177.59,"2,153.73",-209.07,0,-209.07,,0,0,-531.59,-5.35,-536.94,327.87,327.87,327.87,,,15.87,15.87,,0,0,,0,0,,30.98,6.37,10
BORORENEW,Borosil Renewables Ltd.,,265.02,0,265.02,271.16,3.61,274.76,,72.54,0.02,86.75,11.67,26.85,6.67,32.1,36.89,273.49,1.28,0,1.28,,0,0,0.82,0,0.82,0.45,0.45,0.45,,,0.04,0.04,,0,0,,0,0,,0,0,0
BOSCHLTD,Bosch Ltd.,,"9,514.60",0,"9,514.60","9,841.60",546.6,"10,388.20",,"2,304.70","2,781.30",0,223.4,"1,268.50",10.2,383.3,"1,780.40","8,751.80","1,636.40",-716.7,919.7,,352.4,0,0,-19.9,334.9,584.8,584.8,649.8,,,220,220,,0,0,,0,0,,309.7,63.6,"1,050.00"
BPL,BPL Ltd.,,92.56,0,92.56,94.56,2.44,97,,12.92,67.32,0,3.92,9.02,2.32,0.77,18.09,114.37,-17.36,0,-17.36,,0,0,-21.11,0,-21.11,3.75,3.75,3.75,,,0.77,0.77,,0,0,,0,0,,0,0,0
BRIGADE,Brigade Enterprises Ltd.,,"1,845.12",0,"1,845.12","1,849.33",144.17,"1,993.50",,57.21,0,929.25,51.44,121.39,200.5,75.6,199.24,"1,634.63",358.87,-14.5,344.37,,69.66,0,13.91,0,83.57,260.8,260.8,260.8,,,12.76,12.66,,0,0,,0,0,,56.35,0,10
BRITANNIA,Britannia Industries Ltd.,,"10,820.57",0,"10,820.57","10,986.68",335.43,"11,322.11",,"5,052.67","1,543.55",0,61.51,368.87,65.17,151.69,"2,189.39","9,432.85","1,889.26",19,"1,908.26",,416.86,0,7.1,0,423.96,"1,484.30","1,484.30","1,484.30",,,61.75,61.73,,0,0,,0,0,,422.27,0,"3,500.00"
BRNL,Bharat Road Network Ltd.,,6.67,0,6.67,6.67,10.74,17.41,,0,0,0,0,4.22,2.04,0.04,7.84,14.13,3.28,0,3.28,,0.59,0,0.44,0,1.03,2.25,2.25,2.25,,,0.27,0.27,,0,0,,0,0,,5.06,0,0
BSL,BSL Ltd.,,386.22,0.00,386.22,390.04,1.54,391.58,,188.50,16.87,63.38,-14.4,66.18,18.41,13.07,40.45,392.45,-0.87,0.00,-0.87,,0.75,0.0,-3.27,0.00,-2.53,1.66,1.66,1.66,,,1.62,1.62,,14.62,173.87,,2.38,5.37,,0.00,0.0,0.00
BSOFT,Birlasoft Ltd.,,"1,462.16",0,"1,462.16","1,462.16",34.95,"1,497.12",,0,0,0,0,943.5,12.35,69.26,249.14,"1,274.25",222.87,0,222.87,,72.95,0,9.17,0,82.11,140.75,140.75,140.75,,,5.09,5.05,,0,0,,0,0,,82.61,16.98,100
BURNPUR,Burnpur Cement Ltd.,,77.56,0,77.56,77.56,1.18,78.73,,59.67,0,5.98,-0.88,3.73,46.86,12.15,4.36,131.87,-53.14,0,-53.14,,0,0,2.18,0,2.18,-55.32,-130.77,-130.77,,,-15.18,-15.18,,0,0,,0,0,,0,0,0
BUTTERFLY,Butterfly Gandhimathi Appliances Ltd.,,678.70,0.00,678.70,678.70,1.46,680.15,,310.54,104.93,0.00,-25.28,78.85,24.13,13.94,168.91,676.02,4.13,0.00,4.13,,0.65,0.0,-0.50,0.00,0.15,3.98,3.98,3.98,,,1.83,1.83,,0.0,0.00,,0.0,0.00,,0.00,0.0,0.00
CAMLINFINE,Camlin Fine Sciences Ltd.,,549.29,0,549.29,579.78,24.06,603.84,,377.42,13.48,0,-2.06,28.01,28.07,11.28,103.22,559.42,44.43,-3.14,41.29,,7.5,0,3.06,0,10.56,30.72,30.72,30.72,,,2.53,2.53,,0,0,,0,0,,0,0,0
CANBK,Canara Bank,,"36,075.88","11,335.88","1,400.27",122.97,"48,934.99","7,813.15","56,748.14",,"35,811.08","7,134.18",432.16,"4,010.89","11,577.23",480.15,0,"11,115.39","11,595.54","58,983.86","-2,235.72","-2,235.72",0,"-2,235.72",,0,0,0,0,0,0.0,"-2,235.72","-2,235.72",,,-26.5,-26.5,,0,,,,,
CANFINHOME,Can Fin Homes Ltd.,,"2,030.41",0,"2,030.41","2,030.41",0.04,"2,030.45",,0,0,12.31,0,54.21,"1,344.21",9.47,31.65,"1,512.16",518.29,0,518.29,,145.57,0,-8.02,4.62,142.16,376.12,376.12,376.12,,,28.25,28.25,,0,0,,0,0,,26.63,5.47,100
CANTABIL,Cantabil Retail India Ltd.,,337.94,0,337.94,338.04,4.18,342.21,,82.73,66.49,0,-30.16,59.94,20.71,44.19,74.3,318.21,24.01,0,24.01,,4.19,-0.71,2.68,0,7.58,16.43,16.43,16.43,,,10.06,10.06,,0,0,,0,0,,0,0,10
CAPACITE,Capacite Infraprojects Ltd.,,"1,523.27",0,"1,523.27","1,528.74",25.38,"1,554.13",,657.63,0,406.38,0,137.03,64.52,114.18,70.99,"1,450.73",103.4,0,103.4,,28.66,0,-16.18,0,12.48,90.92,90.92,90.92,,,13.39,13.39,,0,0,,0,0,,6.79,1.44,0
CAPTRUST,Capital Trust Ltd.,,130.89,0,130.89,144.88,2.7,147.58,,0,0,7.78,0,36.57,60.71,0.89,17.87,139.08,8.5,0,8.5,,3.37,0,4.6,0,7.97,0.53,0.53,0.53,,,0.33,0.33,,0,0,,0,0,,0,0,0
CARBORUNIV,Carborundum Universal Ltd.,,"1,623.06",0,"1,623.06","1,651.20",47.33,"1,698.52",,626.73,62.6,0,-29.6,195.89,0.35,66.98,536.04,"1,458.98",239.54,0,239.54,,57.75,0,-9.53,0,48.22,191.33,191.33,191.33,,,10.11,10.1,,0,0,,0,0,,75.73,13.12,275
CARERATING,CARE Ratings Ltd.,,219.1,0,219.1,219.1,31.34,250.44,,0,0,0,0,96.7,0.74,6.91,45.85,150.19,100.25,0,100.25,,21,0,-1.06,-0.2,19.75,80.5,80.5,80.5,,,27.32,27.32,,0,0,,0,0,,85.44,17.56,195
CCHHL,Country Club Hospitality & Holidays Ltd.,,126.91,0,126.91,126.91,0.81,127.72,,0,0,11.22,0,52.87,36.2,16.56,51.14,167.99,-40.27,0,-40.27,,0,0,4.7,0,4.7,-44.97,-44.97,-44.97,,,-2.75,-2.75,,0,0,,0,0,,0,0,0
CEATLTD,Ceat Ltd.,,"6,680.37",0,"6,680.37","6,747.86",30.72,"6,778.58",,"3,872.96",19.57,0,12.77,534.09,149.05,277.11,"1,590.82","6,456.37",322.21,-29.84,292.37,,74.01,0,-6.25,0,67.76,224.61,224.61,224.61,,,55.53,55.53,,0,0,,0,0,,97.08,17.87,120
CELEBRITY,Celebrity Fashions Ltd.,,232.5,0,232.5,232.5,-3.54,228.96,,130.96,0,0,-10.11,59.99,8.06,9.3,29.56,227.76,1.2,15.64,16.84,,0,0,0,0,0,16.84,16.84,16.84,,,3.34,3.34,,41.96,88.99,,0,0,,0,0,0
CENTEXT,Century Extrusions Ltd.,,230.56,0,230.56,230.56,1.54,232.1,,173.01,0,0,-2.13,13.9,6.74,5.11,30.09,226.72,5.38,0,5.38,,2.06,0,-0.38,0,1.68,3.7,3.7,3.7,,,0.46,0.46,,0,0,,0,0,,0,0,0
CENTRALBK,Central Bank of India,,"12,505.46","9,915.64",480.89,660.48,"23,562.47","3,636.82","27,199.29",,"15,933.62","4,216.72",285.28,"2,419.53","6,921.52",211.86,0,"5,253.64","5,465.50","28,320.64","-1,121.35","-1,121.35","-16,251.01","-17,372.37",,0,0,0,0,0,0.0,"-17,529.39","-17,372.37",,,-1.81,-1.81,,0,,,,,
CENTUM,Centum Electronics Ltd.,,469.05,0,469.05,485.69,1.01,486.7,,286.1,0,0,-5.75,76.74,27.66,13.15,54.01,451.92,34.78,0,34.78,,10.43,0,-0.68,0,9.75,25.04,25.04,25.04,,,19.43,19.42,,0,0,,0,0,,5.15,1.06,25
