Symbol,Company Name,INCOME,Revenue From Operations [Gross],Less: Excise/Sevice Tax/Other Levies,Revenue From Operations [Net],Total Operating Revenues,Other Income,Total Revenue,EXPENSES,Cost Of Materials Consumed,Purchase Of Stock-In Trade,Operating And Direct Expenses,"Changes In Inventories Of FG,WIP And Stock-In Trade",Employee Benefit Expenses,Finance Costs,Depreciation And Amortisation Expenses,Other Expenses,Total Expenses,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",Exceptional Items,Profit/Loss Before Tax,Tax Expenses-Continued Operations,Current Tax,Less: MAT Credit Entitlement,Deferred Tax,Tax For Earlier Years,Total Tax Expenses,Profit/Loss After Tax And Before ExtraOrdinary Items,Profit/Loss From Continuing Operations,Profit/Loss For The Period,OTHER ADDITIONAL INFORMATION,EARNINGS PER SHARE,Basic EPS (Rs.),Diluted EPS (Rs.),"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",Imported Raw Materials,Indigenous Raw Materials,"STORES, SPARES AND LOOSE TOOLS",Imported Stores And Spares,Indigenous Stores And Spares,DIVIDEND AND DIVIDEND PERCENTAGE,Equity Share Dividend,Tax On Dividend,Equity Dividend Rate (%)
AUTOAXLES,Automotive Axles Ltd.,,"1,879.54",0,"1,879.54","1,939.04",2.96,"1,942.00",,"1,379.61",0,0,-34.75,123.51,0.55,46.19,241.58,"1,756.69",185.31,0,185.31,,71.14,0,-7.38,0,63.76,121.55,121.55,121.55,,,80.43,80.43,,0,0,,0,0,,20.4,4.19,195
AVADHSUGAR,Avadh Sugar & Energy Ltd.,,"2,101.48",0,"2,101.48","2,130.17",3.52,"2,133.68",,"1,930.22",12.55,0,-415.31,85.09,96.92,43.65,226.19,"1,979.32",154.37,0,154.37,,34.52,0,0,-0.03,34.49,119.87,119.87,119.87,,,119.76,119.76,,0,0,,0,0,,1,0.21,30
AVANTIFEED,Avanti Feeds Ltd.,,"2,738.42",0,"2,738.42","2,738.42",44.59,"2,783.01",,"2,220.68",0,18.53,12.8,82.84,1.25,20.28,96.15,"2,452.53",330.49,5.18,335.67,,109.84,0,2.34,0,112.18,223.49,223.49,223.49,,,16.4,16.4,,0,0,,0,0,,98.55,0,400
AVTNPL,AVT Natural Products Ltd.,,315.95,0,315.95,330.4,3.88,334.27,,181.53,0,0,-31.12,42.68,4.2,10.84,96.07,304.2,30.07,0,30.07,,8.26,0,1.71,-1,8.97,21.1,21.1,21.1,,,1.39,1.39,,0,0,,0,0,,7.34,0,40
AXISBANK,Axis Bank Ltd.,,"41,322.02","11,349.07",693.35,"1,621.33","54,985.77","13,130.34","68,116.11",,"33,277.60","4,747.32",709.72,"10,376.36","15,833.41","3,009.84",-712.36,"12,031.02","14,328.50","63,439.50","4,676.61","4,676.61","23,043.05","27,719.66",,"1,169.15",125.09,0,0,0,0.0,"25,928.28","27,719.66",,,18.2,18.09,,50,,,,,
AXISCADES,Axiscades Technologies Ltd.,,225.19,0,225.19,225.19,1.61,226.8,,0,0,16.79,0,143.91,16.68,9.07,60.27,246.72,-19.92,14.51,-5.41,,0,0,-1.42,0,-1.42,-3.99,-3.99,-3.99,,,-1.06,-1.06,,0,0,,0,0,,0,0,0
AYMSYNTEX,AYM Syntex Ltd.,,981.64,0,981.64,991.98,5.9,997.88,,586.43,0,0,-0.86,67.09,34.43,37.61,267.7,992.4,5.48,0,5.48,,1.06,0,-1.44,0,-0.38,5.86,5.86,5.86,,,1.29,1.28,,0,0,,0,0,,0,0,0
BAGFILMS,BAG Films and Media Ltd.,,16.68,0,16.68,25.4,0.24,25.64,,0,0,0,0.51,2.7,4.45,8.5,8.56,24.71,0.93,0,0.93,,0,0,-0.46,0,-0.46,1.39,1.39,1.39,,,0.07,0.07,,0,0,,0,0,,0,0,0
BAJAJCON,Bajaj Consumer Care Ltd.,,880.94,0,880.94,909.36,17.53,926.89,,297.03,12.32,7.86,-8.26,94.02,1.1,6.59,227.98,638.63,288.26,0,288.26,,62.15,0,0,-0.02,62.13,226.13,226.13,226.13,,,15.33,15.33,,0,0,,0,0,,206.5,42.45,"1,400.00"
BAJAJELEC,Bajaj Electricals Ltd.,,"6,633.69",0,"6,633.69","6,673.14",65.43,"6,738.57",,469.21,"4,461.35",443.76,-216.71,356.66,115.88,38.46,810.53,"6,479.13",259.44,0,259.44,,80.3,0,12.07,0,92.37,167.07,167.07,167.07,,,16.34,16.3,,0,0,,0,0,,35.75,7.35,175
BAJAJHIND,Bajaj Hindusthan Sugar Ltd.,,"6,683.34",0,"6,683.34","6,803.82",163.61,"6,967.43",,"5,658.63",0,0,106.42,274.77,321.78,211.33,460.84,"7,033.77",-66.34,0,-66.34,,0,0,-2.31,0.05,-2.26,-64.08,-64.08,-64.08,,,-0.58,-0.58,,0,0,,0,0,,0,0,0
BAJAJHLDNG,Bajaj Holdings & Investment Ltd.,,993.63,0,993.63,993.63,4.64,998.27,,0,0,0,0,28.13,0,4.1,56.4,88.63,909.64,0,909.64,,129.95,0,-8.5,0,121.45,788.19,788.19,788.19,,,70.8,70.8,,0,0,,0,0,,445.17,91.33,325
BALAMINES,Balaji Amines Ltd.,,949.83,0,949.83,949.83,5.22,955.05,,547.85,0,107.58,-25.66,29.47,13.03,19.55,97.18,789.01,166.04,0,166.04,,56,0,-4.47,-3.56,47.97,118.08,118.08,118.08,,,36.44,36.44,,0,0,,0,0,,8.42,1.72,140
BALAXI,Balaxi Pharmaceuticals Ltd.,,13.6,0,13.6,13.6,0.81,14.4,,10.24,0,0,0,0.9,0,0,0.82,11.96,2.44,0,2.44,,0.47,0,0,0,0.47,1.97,1.97,1.97,,,6.47,6.47,,0,0,,0,0,,0,0,0
BALKRISHNA,Balkrishna Paper Mills Ltd.,,209.76,0,209.76,214.35,0.11,214.45,,140.67,0,0,0.05,13.49,14.35,6.61,82.92,258.09,-43.64,0,-43.64,,0,0,-1.4,0,-1.4,-42.24,-42.24,-42.24,,,-39.33,-39.33,,0,0,,0,0,,0,0,0
BALMLAWRIE,Balmer Lawrie & Co Ltd.,,"1,712.93",0,"1,712.93","1,775.20",81.52,"1,856.72",,747.53,3.29,374.54,3.44,212.47,5.56,26.72,203.07,"1,576.62",280.1,0,280.1,,87.36,0,4.24,0,91.6,188.5,188.5,188.5,,,16.53,16.53,,33.67,713.86,,0.42,8.48,,114,24.13,110
BALPHARMA,Bal Pharma Ltd.,,218.69,0,218.69,223.08,2.75,225.83,,113.64,7.7,0,-4.41,48.45,12.53,6.12,37.39,221.41,4.41,0,4.41,,1.03,0,-3.3,-0.08,-2.35,6.76,6.76,6.76,,,4.77,4.77,,33.2,67.2,,0,0,,1.71,0,10
BALRAMCHIN,Balrampur Chini Mills Ltd.,,"4,276.23",0,"4,276.23","4,285.78",42.75,"4,328.52",,"3,595.41",0,0,-538.36,230.46,40.94,95.85,309.2,"3,733.49",595.03,0,595.03,,128.48,0,-104.08,0,24.39,570.64,570.64,570.64,,,24.98,24.98,,0,0,,0,0,,57.11,11.74,250
BANARBEADS,Banaras Beads Ltd.,,17.31,0,17.31,17.31,0.84,18.15,,6.54,0,1.66,0.35,3.67,0.3,1.52,2.51,16.56,1.59,0,1.59,,0.49,0,-0.05,0,0.43,1.16,1.16,1.16,,,1.74,1.74,,0,0,,0,0,,0,0,0
BANARISUG,Bannariamman Sugars Ltd.,,"1,120.37",0,"1,120.37","1,124.99",7.68,"1,132.66",,"1,047.20",5.46,0,-395.14,102.02,29.61,66.77,183.9,"1,039.82",92.84,0,92.84,,19.47,0,-2.57,0,16.9,75.94,75.94,75.94,,,60.56,60.56,,0,"1,079.69",,12.09,119.35,,12.54,2.58,100
BANCOINDIA,Banco Products (India) Ltd.,,714.58,0,714.58,736.19,83.15,819.34,,471.22,0,0,-7.4,38.46,1.44,18.19,132.84,654.74,164.6,9.33,173.93,,35.94,0,8.94,6.15,51.02,122.91,122.91,122.91,,,17.19,17.19,,0,0,,0,0,,35.76,0.8,400
BANDHANBNK,Bandhan Bank Ltd.,,"5,727.23",614.53,73.32,228.28,"6,643.37","1,063.05","7,706.42",,"2,147.95","1,008.69",78.17,723.41,"1,810.28","1,130.00",-68.45,735.13,"1,796.68","5,754.92","1,951.50","1,951.50","2,057.60","4,009.10",,487.88,5.94,0,0,143.8,0.0,"3,283.64","4,009.10",,,16.36,16.34,,30,,,,,
BANKINDIA,Bank Of India,,"27,250.35","9,972.89","2,837.66",706.92,"40,767.81","5,132.01","45,899.82",,"27,110.14","6,021.04",366.67,"4,309.75","10,697.47",446.19,"2,720.32","10,472.60","13,639.11","51,446.72","-5,546.90","-5,546.90","-14,962.31","-20,509.21",,0,73.53,0,0,0,0.0,"-20,582.74","-20,509.21",,,-29.79,-29.79,,0,,,,,
BANSWRAS,Banswara Syntex Ltd.,,"1,328.24",0,"1,328.24","1,350.93",13.58,"1,364.51",,657.71,0,74.01,10.01,236.91,56.4,54.87,252.1,"1,342.01",22.5,-2.99,19.51,,3.94,0,-8.21,-0.37,-4.64,24.14,24.14,24.14,,,14.11,14.11,,0,0,,0,0,,1.71,0.35,10
BASF,BASF India Ltd.,,"5,998.76",0,"5,998.76","6,025.67",13.34,"6,039.01",,"3,478.01","1,268.24",0,-159.61,376.47,85.11,147.09,897.9,"6,093.21",-54.2,126.06,71.86,,11.28,0,-17.88,-3.26,-9.86,81.72,81.72,81.72,,,18.9,18.9,,0,0,,0,0,,12.99,2.67,50
BASML,Bannari Amman Spinning Mills Ltd.,,984.82,0,984.82,999.83,8.8,"1,008.63",,692.88,1.11,0,-16.6,91.31,62.36,30.05,128.45,989.56,19.07,0,19.07,,3.09,3.09,-1.01,0.74,-0.27,19.34,19.34,19.34,,,12.28,12.28,,0,0,,0,0,,2.52,0.52,16
BATAINDIA,Bata India Ltd.,,"2,926.40",0,"2,926.40","2,928.44",68.54,"2,996.99",,280.72,"1,086.13",0,-82.52,331.08,3.55,64.02,835.75,"2,518.72",478.27,0,478.27,,172.92,0,-4.39,-19.93,148.61,329.66,329.66,329.66,,,25.65,25.65,,0,0,,0,0,,51.41,10.57,125
BBL,Bharat Bijlee Ltd.,,924.57,0,924.57,932.32,29.61,961.94,,702.95,6.93,0,-27.25,102.71,16.91,8.38,89.38,900.01,61.93,0,61.93,,12.74,0,7.66,0,20.4,41.53,41.53,41.53,,,73.49,73.49,,0,0,,0,0,,1.41,0.29,125
BBTC,Bombay Burmah Trading Corporation Ltd.,,237.98,0,237.98,241.96,34.82,276.78,,99.68,9.54,0.24,-22.7,90.56,33.65,8.34,76.14,295.45,-18.67,0,-18.67,,0,0,1.03,0,1.03,-19.7,-19.7,-19.7,,,-2.82,-2.82,,0,0,,0,0,,6.98,1.43,50
BEARDSELL,Beardsell Ltd.,,169.22,0,169.22,169.62,1.57,171.19,,102.66,19.1,0,-0.1,16.6,4.77,3.3,25.33,171.66,-0.47,0,-0.47,,0.23,0,-0.01,0,0.21,-0.68,-0.68,-0.68,,,-0.24,-0.24,,0,0,,0,0,,0,0,12
BEDMUTHA,Bedmutha Industries Ltd.,,483.38,0,483.38,490.51,29.09,519.6,,316.68,0,144.99,2.4,14.93,65.47,33.4,12.6,590.46,-70.86,0,-70.86,,0,0,0,0,0,-70.86,-70.86,-70.86,,,-28.89,-28.89,,19.64,297.51,,0,0,,0,0,0
BEL,Bharat Electronics Ltd.,,"11,789.22",0,"11,789.22","12,084.60",169.54,"12,254.14",,"5,320.87",759.06,0,-132.2,"1,879.05",12.21,316.22,"1,395.74","9,550.95","2,703.19",0,"2,703.19",,797.49,0,-20.92,-0.67,775.9,"1,927.29","1,927.29","1,927.29",,,7.91,7.91,,0,0,,0,0,,511.68,105.18,340
BEPL,Bhansali Engineering Polymers Ltd.,,"1,443.91",219.13,"1,224.78","1,224.78",6.9,"1,231.68",,698.82,326.1,0,-9.03,32.44,1.21,7.34,97.43,"1,154.31",77.37,0,77.37,,20.68,0,10.17,0,30.84,46.53,46.53,46.53,,,2.8,2.8,,0,0,,0,0,,4.98,1.02,50
BERGEPAINT,Berger Paints India Ltd.,,"5,460.40",0,"5,460.40","5,515.55",53.63,"5,569.18",,"3,150.03",432.46,0,-168.67,311.67,20.79,122.17,979.87,"4,848.32",720.86,-28.6,692.26,,249.86,0,3.37,0,253.23,439.03,439.03,439.03,,,4.52,4.52,,0,0,,0,0,,174.78,35.93,190
BGRENERGY,BGR Energy Systems Ltd.,,"3,193.63",0,"3,193.63","3,229.31",0.71,"3,230.02",,"1,906.30",0,694.6,5.62,222.68,269.65,27.83,62.22,"3,188.90",41.12,0,41.12,,7.45,0,4.06,0.56,12.07,29.05,29.05,29.05,,,4.03,4.03,,0,0,,0,0,,0,0,0
BHAGERIA,Bhageria Industries Ltd.,,422.6,0,422.6,462.41,5.29,467.7,,269.05,1.85,37.11,0.45,13.46,3.8,22.18,15.57,363.49,104.21,0,104.21,,34.04,0,-1.33,-0.01,32.7,71.51,71.51,71.51,,,32.73,32.73,,0,0,,0,0,,8.18,1.68,98
BHANDARI,Bhandari Hosiery Exports Ltd.,,266.26,0,266.26,266.26,0.13,266.39,,222.27,0,19,-6.49,7.76,9.21,4.35,3.98,260.07,6.32,0,6.32,,0.8,0,0.16,0,0.96,5.36,5.36,5.36,,,0.37,0.37,,0,222.27,,0.2,1.45,,0.15,0.03,1
BHARATFORG,Bharat Forge Ltd.,,"6,094.83",0,"6,094.83","6,519.99",166.02,"6,686.01",,"2,556.88",0,0,-121.21,486.29,102.41,346.63,"1,691.93","5,062.93","1,623.08",0,"1,623.08",,535.07,0,16.73,0,551.8,"1,071.28","1,071.28","1,071.28",,,23,23,,0,0,,0,0,,232.79,47.85,250
BHARATGEAR,Bharat Gears Ltd.,,575.16,0,575.16,594.4,4.75,599.15,,288.4,0,0,-14.29,98.39,21.97,21.76,163.46,579.7,19.45,0,19.45,,6.93,0,0.03,-0.03,6.92,12.53,12.53,12.53,,,15.39,15.39,,0,0,,0,0,,0,0,10
BHARATRAS,Bharat Rasayan Ltd.,,983.1,0,983.1,992.18,2.51,994.69,,724.9,30.16,40.92,-71.42,57.36,15.82,16.89,23.15,837.78,156.9,-1.77,155.13,,43.18,0,0.9,-0.47,43.61,111.52,111.52,111.52,,,262.49,262.49,,0,0,,0,0,,0.64,0.13,15
BHARATWIRE,Bharat Wire Ropes Ltd.,,216.74,0,216.74,240.64,0.92,241.56,,165.35,0.35,0,-13.63,31.16,72.63,21.03,38.73,315.62,-74.06,0,-74.06,,0,0,-29.5,0,-29.5,-44.56,-44.56,-44.56,,,-9.91,-9.91,,0,0,,0,0,,0,0,0
BHARTIARTL,Bharti Airtel Ltd.,,"49,606.00",0,"49,606.00","49,606.00","2,632.70","52,238.70",,0,0,"29,321.40",0,"1,471.00","7,847.70","15,120.20","6,527.20","60,287.50","-8,048.80","2,804.90","-5,243.90",,1.5,0,"-3,376.20",0,"-3,374.70","-1,869.20","-1,869.20","-1,869.20",,,-4.36,-4.36,,0,0,,0,0,,"1,998.80",0,50
BHEL,Bharat Heavy Electricals Ltd.,,"29,422.94",0,"29,422.94","30,422.68",677.64,"31,100.32",,"15,382.87",0,"3,866.10",-990.8,"5,501.60",287.29,474.81,"2,693.57","29,052.82","2,047.50",0,"2,047.50",,735.07,0,103.78,0,838.85,"1,208.65","1,208.65","1,208.65",,,3.33,3.33,,"4,603.07","10,779.80",,0,0,,278.57,134.24,100
BIL,Bhartiya International Ltd.,,576.93,0,576.93,609.3,4.13,613.42,,340.91,13.71,118.9,-14.15,37.63,28.77,6.93,55.81,588.51,24.92,0,24.92,,5.42,0,3.24,0,8.66,16.25,16.25,16.25,,,13.28,13.18,,0,0,,0,0,,1.78,0,12
BIOFILCHEM,Biofil Chemicals and Pharmaceuticals Ltd.,,21.5,0,21.5,23.13,0.1,23.23,,0.77,19.05,0,0.17,0.89,0.16,0.37,1.22,22.63,0.6,0,0.6,,0.12,0,0,0,0.12,0.48,0.48,0.48,,,0.3,0.3,,0,0,,0,0,,0,0,0
BIRLAMONEY,Aditya Birla Money Ltd.,,166.76,0,166.76,168.05,3.61,171.66,,0,0,38.17,0,53.58,30.44,2.09,33.11,157.66,14,0,14,,6.42,0,-2.41,0,4.01,9.99,9.99,9.99,,,1.78,1.77,,0,0,,0,0,,0,0,0
BLBLIMITED,BLB Ltd.,,193.74,0,193.74,193.74,1.2,194.94,,0,29.18,147.62,16.87,1.69,1.21,0.36,0.88,197.81,-2.87,0,-2.87,,-0.15,0,1.34,0,1.19,-4.06,-4.06,-4.06,,,-0.77,-0.77,,0,0,,0,0,,0,0,0
BLISSGVS,Bliss GVS Pharma Ltd.,,416.47,0,416.47,426.59,35.81,462.4,,167.3,61.53,0,-3.68,33.85,3.15,5.75,74.49,342.39,120.01,0,120.01,,44.51,0,0.14,0.93,45.58,74.43,74.43,74.43,,,7.22,7.22,,0,0,,0,0,,10.31,2.09,100
BLKASHYAP,BL Kashyap & Sons Ltd.,,741.72,0,741.72,748.49,17.01,765.5,,291.8,0,150.06,24.9,146.52,46.95,9.22,74.26,743.72,21.78,0,21.78,,3.88,2.39,6.37,0,7.86,13.92,13.92,13.92,,,0.64,0.62,,0,0,,0,0,,0,0,0
BLUECHIP,Blue Chip India Ltd.,,0.03,0,0.03,0.03,0,0.04,,0,0,0,0,0.15,0,0,0.26,0.42,-0.38,0,-0.38,,0,0,0,0.01,0.01,-0.39,-0.39,-0.39,,,-0.07,-0.07,,0,0,,0,0,,0,0,0
BLUECOAST,Blue Coast Hotels Ltd.,,52.74,0,52.74,52.74,2.48,55.22,,0,0,7.64,0,14.81,153.7,3.16,46.91,226.22,-171,-22.78,-193.79,,0,0,0,0,0,-193.79,-193.79,-193.79,,,-152.01,-152.01,,0,0,,0,0,,0,0,0
BLUEDART,Blue Dart Express Ltd.,,"3,165.46",0,"3,165.46","3,165.46",18.21,"3,183.67",,0,0,"2,109.10",0,550.09,15.35,47.96,332.82,"3,055.32",128.35,0,128.35,,48.59,0,-5.98,-1.86,40.75,87.6,87.6,87.6,,,36.92,36.92,,0,0,,0,0,,29.66,6.1,125
BLUESTARCO,Blue Star Ltd.,,"4,757.97",0,"4,757.97","4,783.70",23.11,"4,806.81",,"1,393.71",790.74,"1,244.60",166.99,372.69,44.92,69.18,517.68,"4,600.51",206.3,-26.45,179.85,,30.72,0,27.34,0,58.06,121.79,121.79,121.79,,,12.66,12.65,,0,0,,0,0,,96.2,19.77,500
BODALCHEM,Bodal Chemicals Ltd.,,"1,355.07",0,"1,355.07","1,379.36",14.68,"1,394.04",,939.83,0.17,0,-64.32,59.23,6.93,18.27,211.46,"1,171.56",222.47,0,222.47,,61.84,0,16.57,0,78.41,144.07,144.07,144.07,,,11.78,11.77,,0,0,,0,0,,9.78,2.01,40
BOMDYEING,The Bombay Dyeing Co. Ltd.,,"4,192.31",0,"4,192.31","4,429.76",40.22,"4,469.98",,"1,177.03",220.9,498.52,494.4,94.66,489.7,29.79,233.08,"3,238.08","1,231.90",3.87,"1,235.77",,7.64,0,0,-1.85,5.79,"1,229.98","1,229.98","1,229.98",,,59.55,59.55,,0,0,,0,0,,20.65,4.24,75
BORORENEW,Borosil Renewables Ltd.,,357.41,0,357.41,357.41,47.83,405.23,,0,235.58,0,-50.39,39.32,2.42,4.95,103.2,335.08,70.16,0,70.16,,23.75,0,-0.54,0,23.21,46.95,46.95,46.95,,,5.08,5.08,,0,0,,0,0,,5.78,1.19,65
BOSCHLTD,Bosch Ltd.,,"11,873.70",0,"11,873.70","12,085.00",595.4,"12,680.40",,"2,875.60","3,967.60",0,-168,"1,350.70",13.3,402.2,"1,905.00","10,346.40","2,334.00",0,"2,334.00",,758.9,0,35.5,-53.8,740.6,"1,593.40","1,593.40","1,598.00",,,525,525,,0,0,,0,0,,305.2,62.7,"1,050.00"
BPL,BPL Ltd.,,140.28,0,140.28,140.28,2.94,143.22,,18.03,97.6,0,1.88,8.58,1.83,0.44,11.15,139.52,3.7,0,3.7,,0,0,2.77,0,2.77,0.93,0.93,0.93,,,0.19,0.19,,0,0,,0,0,,0,0,0
BRIGADE,Brigade Enterprises Ltd.,,"1,803.14",0,"1,803.14","1,805.91",122.7,"1,928.61",,75.97,0,"1,451.61",-497.43,107.92,177.84,68.22,185.91,"1,570.04",358.57,0,358.57,,81.79,0,42.56,0,124.35,234.22,234.22,234.22,,,17.2,17.17,,0,0,,0,0,,30.82,0,20
BRITANNIA,Britannia Industries Ltd.,,"10,389.49",0,"10,389.49","10,482.45",190.52,"10,672.97",,"4,944.77","1,381.88",0,-49.02,321.64,1.54,135,"2,221.05","8,956.86","1,716.11",0,"1,716.11",,581.36,0,12.55,0,593.91,"1,122.20","1,122.20","1,122.20",,,46.71,46.68,,0,0,,0,0,,300.15,61.7,"1,500.00"
BRNL,Bharat Road Network Ltd.,,10.53,0,10.53,10.53,63.95,74.47,,0,0,0,0,4.71,43.95,0.05,5.42,54.13,20.34,0,20.34,,4.35,0,1.71,0,6.06,14.28,14.28,14.28,,,1.7,1.7,,0,0,,0,0,,4.2,0.86,5
BSL,BSL Ltd.,,431.87,0,431.87,437.31,3.9,441.21,,200.36,29.23,70.06,-1.79,63.24,17.5,16.02,45.43,440.05,1.16,0,1.16,,0.31,0,-0.02,0,0.29,0.87,0.87,0.87,,,0.85,0.85,,14.26,186.1,,3.08,4.11,,0,0,0
BSOFT,Birlasoft Ltd.,,"1,001.99",0,"1,001.99","1,001.99",24.89,"1,026.88",,0,0,0,0,627.5,5.38,39.02,209.91,881.82,145.06,0,145.06,,52.84,0,-13.69,0,39.16,105.9,105.9,167.63,,,7.83,7.74,,0,0,,0,0,,45.69,9.74,100
BURNPUR,Burnpur Cement Ltd.,,111.05,24.29,86.76,86.76,0.43,87.19,,65.66,0,0,-2.29,4.14,0,12.07,17.01,96.59,-9.4,-0.33,-9.73,,0,0,2.94,0,2.94,-12.67,-12.67,-12.67,,,-1.47,-1.47,,0,0,,0,0,,0,0,0
BUTTERFLY,Butterfly Gandhimathi Appliances Ltd.,,651.98,0,651.98,651.98,2.05,654.03,,316.64,97.6,0,-24.22,70.15,22.45,12.89,146.13,641.64,12.39,0,12.39,,2.6,0,0.22,0,2.82,9.57,9.57,9.57,,,5.15,5.15,,0,0,,0,0,,0,0,0
CAMLINFINE,Camlin Fine Sciences Ltd.,,534.33,0,534.33,548.12,13.66,561.78,,395.71,5.48,0,7.48,22.66,20.34,9.09,86.83,547.59,14.19,0,14.19,,3.2,0,0.25,0,3.46,10.73,10.73,10.73,,,0.88,0.88,,0,0,,0,0,,0,0,0
CANBK,Canara Bank,,"34,319.28","10,937.51",828.01,725.54,"46,810.34","6,574.96","53,385.30",,"32,332.22","5,675.11",416.84,"4,370.26","10,462.21","-2,674.42",0,"12,918.28","10,243.86","53,038.28",347.02,347.02,0,347.02,,86.76,233,0,0,0,0.0,0,347.02,,,4.71,4.71,,0,,,,,
CANFINHOME,Can Fin Homes Ltd.,,"1,726.95",0,"1,726.95","1,726.95",4.39,"1,731.35",,0,0,10.85,0,41.4,"1,169.27",2.97,36.26,"1,261.84",469.5,0,469.5,,172.04,0,-0.79,1.52,172.77,296.74,296.74,296.74,,,22.29,22.29,,0,0,,0,0,,26.63,5.47,100
CANTABIL,Cantabil Retail India Ltd.,,288.47,0,288.47,288.55,4,292.55,,52.51,98.56,0,-14.82,51.47,8.52,8.89,71.22,276.36,16.19,0,16.19,,3.5,3.5,3.69,0,3.69,12.5,12.5,12.5,,,7.66,7.66,,0,0,,0,0,,0,0,0
CAPACITE,Capacite Infraprojects Ltd.,,"1,774.74",0,"1,774.74","1,787.61",36.89,"1,824.50",,766.73,0,553.7,0,146.16,49.12,88.99,72.53,"1,677.24",147.26,0,147.26,,38.38,0,13.3,0,51.68,95.58,95.58,95.58,,,14.08,14.08,,0,0,,0,0,,6.79,1.44,10
CAPTRUST,Capital Trust Ltd.,,164.22,0,164.22,180.04,7.09,187.13,,0,0,5.56,0,33.91,76.16,0.93,17.37,138.03,49.11,-37.23,11.88,,0.31,0,2.51,0,2.82,9.06,9.06,9.06,,,5.58,5.58,,0,0,,0,0,,0.99,0,5
CARBORUNIV,Carborundum Universal Ltd.,,"1,751.91",0,"1,751.91","1,782.22",26.92,"1,809.14",,699.04,79.52,0,-26.54,182.12,0.94,75.4,550.76,"1,561.23",247.91,0,247.91,,86.7,0,-4.88,0,81.82,166.09,166.09,166.09,,,8.79,8.77,,0,0,,0,0,,52,7.95,275
CARERATING,CARE Ratings Ltd.,,297.36,0,297.36,297.36,29.83,327.19,,0,0,0,0,93.54,0,3.06,32.54,129.15,198.04,0,198.04,,59.9,0,3.16,0,63.06,134.99,134.99,134.99,,,45.82,45.82,,0,0,,0,0,,162.04,33.31,300
CCHHL,Country Club Hospitality & Holidays Ltd.,,213.11,0,213.11,213.11,1.57,214.68,,0,0,10.68,0,78.85,37.53,16.94,86.11,230.11,-15.43,0,-15.43,,0,0,6.49,0,6.49,-21.92,-21.92,-21.92,,,-1.34,-1.34,,0,0,,0,0,,0,0,0
CEATLTD,Ceat Ltd.,,"6,800.06",0,"6,800.06","6,831.30",55.3,"6,886.60",,"4,273.64",60.92,0,-194.25,491.95,64.52,174.3,"1,561.51","6,432.59",454.01,-44.24,409.77,,90.09,0,30.77,0,120.86,288.91,288.91,288.91,,,71.42,71.42,,0,0,,0,0,,46.52,8.29,120
CELEBRITY,Celebrity Fashions Ltd.,,218.25,0,218.25,231.39,-1.24,230.15,,124.69,0,0,-2.92,54.95,7.27,5.85,37.07,226.91,3.24,0,3.24,,0,0,0,0,0,3.24,3.24,3.24,,,0.69,0.69,,44.46,80.23,,0,0,,0,0,0
CENTEXT,Century Extrusions Ltd.,,255.13,0,255.13,255.13,1.1,256.23,,203.92,0,0,-8.47,13.16,6.99,4.31,30.63,250.54,5.69,-0.04,5.65,,1.14,0,0.48,0,1.62,4.03,4.03,4.03,,,0.5,0.5,,0,0,,0,0,,0,0,0
CENTRALBK,Central Bank of India,,"12,949.75","8,454.24",872.81,361.78,"22,638.57","2,412.94","25,051.51",,"15,866.39","3,565.22",277.72,"2,215.68","6,058.63","-2,529.00",0,"11,296.97","8,767.97","30,692.99","-5,641.48","-5,641.48","-10,553.16","-16,194.64",,0,0,0,0,0,0.0,"-16,251.01","-16,194.64",,,-20.19,-20.19,,0,,,,,
CENTUM,Centum Electronics Ltd.,,490.91,0,490.91,500.24,2.25,502.49,,313.67,0,0,-0.15,67.34,26.77,12.09,48.16,467.88,34.62,32.88,67.5,,14.36,2.59,-2.27,0,9.5,58,58,58,,,45.04,45,,0,0,,0,0,,1.29,0.27,50
CENTURYPLY,Century Plyboards Ltd.,,"2,247.62",0,"2,247.62","2,263.83",6.05,"2,269.88",,946.43,245.52,0,-10.39,327.7,44.58,49.99,454.2,"2,058.02",211.86,0,211.86,,45.15,17.52,25.47,0,53.1,158.76,158.76,158.76,,,7.15,7.15,,0,0,,0,0,,0,0,100
CENTURYTEX,Century Textiles and Industries Ltd.,,"3,633.26",0,"3,633.26","3,943.56",109.67,"4,053.23",,"1,864.81",11.72,0,-10.78,266.71,101.55,193,847.44,"3,274.45",778.78,0,778.78,,174.58,174.58,266.91,0,266.91,511.87,511.87,"6,075.56",,,543.97,543.97,,0,0,,0,0,,72.6,14.92,75
CERA,Cera Sanitaryware Ltd.,,"1,339.90",0,"1,339.90","1,343.60",15.65,"1,359.24",,105.52,555.09,0,-14.91,156.4,3.24,22.85,350.88,"1,179.08",180.17,0,180.17,,60.15,0,4.96,0,65.11,115.05,115.05,115.05,,,88.46,88.46,,0,0,,0,0,,15.61,3.21,260
