Symbol,Company Name,INCOME,Revenue From Operations [Gross],Less: Excise/Sevice Tax/Other Levies,Revenue From Operations [Net],Total Operating Revenues,Other Income,Total Revenue,EXPENSES,Cost Of Materials Consumed,Purchase Of Stock-In Trade,Operating And Direct Expenses,"Changes In Inventories Of FG,WIP And Stock-In Trade",Employee Benefit Expenses,Finance Costs,Depreciation And Amortisation Expenses,Other Expenses,Total Expenses,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",Exceptional Items,Profit/Loss Before Tax,Tax Expenses-Continued Operations,Current Tax,Less: MAT Credit Entitlement,Deferred Tax,Tax For Earlier Years,Total Tax Expenses,Profit/Loss After Tax And Before ExtraOrdinary Items,Profit/Loss From Continuing Operations,Profit/Loss For The Period,OTHER ADDITIONAL INFORMATION,EARNINGS PER SHARE,Basic EPS (Rs.),Diluted EPS (Rs.),"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",Imported Raw Materials,Indigenous Raw Materials,"STORES, SPARES AND LOOSE TOOLS",Imported Stores And Spares,Indigenous Stores And Spares,DIVIDEND AND DIVIDEND PERCENTAGE,Equity Share Dividend,Tax On Dividend,Equity Dividend Rate (%)
AUBANK,AU Small Finance Bank Ltd.,,"3,947.36",773.04,85.01,144.64,"4,950.05","1,451.55","6,401.60",,"2,584.61",980.17,104.37,573.88,"1,658.43",347.72,-59.9,700.06,987.88,"5,230.91","1,170.68","1,170.68","1,887.32","3,058.00",,292.67,28.87,0,0,0,0.0,"2,691.10","3,058.00",,,38.19,37.86,,0.0,,,,,
AURIONPRO,Aurionpro Solutions Ltd.,,191.71,0,191.71,191.71,3.3,195.01,,0,0,53.13,3.83,76.25,14,11.24,17.14,175.58,19.43,-39.03,-19.61,,3.54,0,1.38,0,4.92,-24.53,-24.53,-24.53,,,-10.76,-10.76,,0,0,,0.0,0.0,,0,0.0,0
AURUM,Aurum Proptech Ltd.,,9.51,0,9.51,9.51,43.74,53.25,,0,0,0,0,14.14,0.06,0.66,5.49,20.35,32.9,"3,236.82","3,269.72",,731.95,0,0.83,0,732.78,"2,536.94","2,536.94","2,536.94",,,871.28,871.28,,0,0,,0.0,0.0,,"2,760.47",0.0,"19,480.00"
AUSOMENT,Ausom Enterprise Ltd.,,455.27,0,455.27,463.37,10.14,473.5,,366.36,79.55,0,-6.06,0.16,5.36,0.01,7.83,453.21,20.29,0,20.29,,4.9,0,0,0,4.9,15.39,15.39,15.39,,,11.29,11.29,,0,0,,0.0,0.0,,0.68,0.0,5
AUTOAXLES,Automotive Axles Ltd.,,882.44,0,882.44,905.57,7.07,912.65,,665.2,0,0,-35.79,88.75,2.97,36,121.59,878.71,33.93,-3.77,30.17,,7.11,0,2.05,-1.72,7.44,22.73,22.73,22.73,,,15.04,15.04,,0,0,,0.0,0.0,,1.21,0.0,45
AVADHSUGAR,Avadh Sugar & Energy Ltd.,,"2,650.05",0,"2,650.05","2,710.52",6.4,"2,716.92",,"1,971.22",14.79,0,141.71,97.27,116.02,48.31,226.24,"2,615.56",101.36,0,101.36,,17.44,0,6.33,0,23.78,77.58,77.58,77.58,,,38.76,38.76,,0,0,,0.0,0.0,,8.01,0.0,40
AVANTIFEED,Avanti Feeds Ltd.,,"3,242.51",0,"3,242.51","3,242.51",64.37,"3,306.88",,"2,615.21",0,25.9,5.12,103.59,0.49,21.33,131.04,"2,902.68",404.19,0,404.19,,100.52,0,-1.7,0,98.82,305.37,305.37,305.37,,,22.41,22.41,,0,0,,0.0,0.0,,1.36,0.0,625
AVTNPL,AVT Natural Products Ltd.,,470.43,0,470.43,470.43,7.15,477.58,,251.51,0,0,-21.65,50.5,3,15.15,121.53,420.04,57.55,0,57.55,,16.05,0,-0.96,0,15.09,42.46,42.46,42.46,,,2.79,2.79,,0,0,,0.0,0.0,,9.9,0.0,70
AXISBANK,Axis Bank Ltd.,,"47,918.86","12,558.21","1,037.88","2,130.34","63,645.29","14,838.20","78,483.49",,"34,406.17","6,164.01",948.15,"11,262.98","18,375.15","2,489.14",-271.79,"16,896.33","19,113.68","71,894.99","6,588.50","6,588.50","26,190.45","32,778.96",,"1,647.13",848.23,0,0,0,0.0,"29,957.60","32,778.96",,,22.15,22.09,,0.0,,,,,
AXISCADES,Axiscades Technologies Ltd.,,129.32,0,129.32,129.32,5.85,135.17,,0,0,0,0,87.51,15.01,12.03,38.33,152.87,-17.71,-46.45,-64.16,,0.97,0,-1.88,0,-0.91,-63.25,-63.25,-63.25,,,-16.75,-16.75,,0,0,,0.0,0.0,,0,0.0,0
AYMSYNTEX,AYM Syntex Ltd.,,931.58,0,931.58,947.41,2.81,950.22,,514.73,0,0,-16.92,62.42,34.09,42.7,295.81,932.83,17.38,0,17.38,,3.98,0,-0.69,0,3.29,14.09,14.09,14.09,,,2.82,2.81,,0,0,,0.0,0.0,,0,0.0,0
BAGFILMS,BAG Films and Media Ltd.,,22.08,0,22.08,30.03,0.21,30.24,,0,0,0,0.02,1.98,3.8,4.05,24.08,33.93,-3.69,0,-3.69,,0,0,0.18,0,0.18,-3.87,-3.87,-3.87,,,-0.2,-0.2,,0,0,,0.0,0.0,,0,0.0,0
BAJAJCON,Bajaj Consumer Care Ltd.,,897.97,0,897.97,914.63,34.53,949.15,,233.12,84.61,15.14,11.72,82.2,1.32,5.8,244.33,678.24,270.92,0,270.92,,47.35,0,0,0,47.35,223.57,223.57,223.57,,,15.15,15.15,,0,0,,0.0,0.0,,118.03,0.0,"1,000.00"
BAJAJELEC,Bajaj Electricals Ltd.,,"4,535.64",0.00,"4,535.64","4,573.06",72.69,"4,645.75",,293.79,"2,972.46",243.69,-269.70,388.28,75.55,69.26,643.02,"4,416.33",229.42,11.76,241.18,,47.61,0.00,9.92,0.0,57.54,183.64,183.64,183.64,,,16.08,16.02,,0.0,0.00,,0.0,0.0,,0.00,0.0,0.00
BAJAJHIND,Bajaj Hindusthan Sugar Ltd.,,"6,555.13",0,"6,555.13","6,671.67",16.53,"6,688.20",,"5,297.32",0,0,193.31,327.99,263.09,215.16,674.01,"6,970.88",-282.68,0,-282.68,,0,0,-3.08,0,-3.08,-279.6,-279.6,-279.6,,,-2.54,-2.54,,0,0,,0.0,0.0,,0,0.0,0
BAJAJHLDNG,Bajaj Holdings & Investment Ltd.,,367.47,0,367.47,367.47,63.67,431.14,,0,0,0,0,36.17,3.8,31.68,49.58,121.23,309.91,0,309.91,,101.25,0,10.07,0,111.32,198.59,198.59,198.59,,,17.8,17.8,,0,0,,0.0,0.0,,0,0.0,400
BALAMINES,Balaji Amines Ltd.,,"1,227.78",0,"1,227.78","1,227.78",12.03,"1,239.81",,611.72,0,127.72,10.34,65.68,5.33,23.34,85.71,929.84,309.97,0,309.97,,81.35,0,-1.33,-1.76,78.26,231.71,231.71,231.71,,,71.51,71.51,,0,0,,0.0,0.0,,0,0.0,200
BALAXI,Balaxi Pharmaceuticals Ltd.,,86.87,0,86.87,86.87,1.81,88.68,,63.33,0,0,0,1.95,0.01,0.09,2.71,68.08,20.6,0,20.6,,5.46,0,0,0,5.46,15.13,15.13,15.13,,,15.13,15.13,,0,0,,0.0,0.0,,0,0.0,0
BALKRISHNA,Balkrishna Paper Mills Ltd.,,123.94,0,123.94,126.46,2.79,129.25,,77.71,0,0,1.89,9.35,12.92,6.33,46.72,154.91,-25.66,0,-25.66,,0,0,0.19,0,0.19,-25.85,-25.85,-25.85,,,-24.07,-24.07,,0,0,,0.0,0.0,,0,0.0,0
BALMLAWRIE,Balmer Lawrie & Co Ltd.,,"1,471.67",0,"1,471.67","1,522.10",70.67,"1,592.77",,595.87,3.6,387.75,0.34,217.6,5.29,45.59,180.09,"1,436.12",156.65,0,156.65,,33.53,0,6.67,0,40.2,116.45,116.45,116.45,,,6.81,6.81,,7.49,588.38,,0.2,7.3,,128.25,0.0,60
BALPHARMA,Bal Pharma Ltd.,,245.74,0,245.74,249.31,2.69,252,,135.47,9.98,0,5.13,39.62,11.96,7.26,32.79,242.2,9.8,0,9.8,,0.38,0,0.32,0,0.7,9.1,9.1,9.1,,,6.41,6.41,,55.17,70.22,,0.0,0.0,,0,0.0,10
BALRAMCHIN,Balrampur Chini Mills Ltd.,,"4,672.51",0.00,"4,672.51","4,811.66",33.45,"4,845.11",,"3,511.86",0.00,0.00,-55.83,281.65,39.30,111.88,360.14,"4,249.00",596.11,0.00,596.11,,102.60,0.00,23.74,0.0,126.34,469.77,469.77,469.77,,,22.01,22.01,,0.0,0.00,,0.0,0.0,,52.50,0.0,250.00
BANARBEADS,Banaras Beads Ltd.,,20.47,0,20.47,20.47,1.48,21.95,,7.44,0,4.12,-0.82,3.72,0.2,1.46,2.64,18.77,3.17,0,3.17,,0.8,0,-0.02,0,0.78,2.39,2.39,2.39,,,3.61,3.61,,0,0,,0.0,0.0,,0,0.0,0
BANARISUG,Bannariamman Sugars Ltd.,,"1,504.77",0.00,"1,504.77","1,561.18",9.02,"1,570.20",,"1,114.34",3.58,0.00,-31.72,112.36,39.34,65.72,152.03,"1,455.66",114.54,0.00,114.54,,20.88,0.00,1.51,0.0,22.40,92.14,92.14,92.14,,,73.48,73.48,,0.0,"1,122.42",,7.94,125.03,,12.54,0.0,100.00
BANCOINDIA,Banco Products (India) Ltd.,,638.09,0,638.09,653.62,8.05,661.67,,383.01,0,0,-0.18,35.83,0.62,19.98,118.12,557.38,104.29,0,104.29,,23.18,0,5.34,-4.27,24.25,80.04,80.04,80.04,,,11.19,11.19,,0,0,,0.0,0.0,,0,0.0,100
BANDHANBNK,Bandhan Bank Ltd.,,"10,891.79","1,174.15",118.21,340.05,"12,524.21","2,109.06","14,633.27",,"4,960.86","1,664.63",103.06,"1,049.46","2,817.16",761.52,-18.32,"3,906.60","4,649.80","12,427.81","2,205.46","2,205.46","4,758.71","6,964.17",,625.73,84.64,0,0,0,0.0,"6,171.00","6,964.17",,,13.7,13.69,,10.0,,,,,
BANKINDIA,Bank Of India,,"27,406.74","11,547.78","1,142.09",502.82,"40,599.44","7,441.49","48,040.93",,"26,329.60","6,472.99",372.2,"3,993.91","10,839.11","1,076.41",0,"7,635.51","8,711.92","45,880.63","2,160.30","2,160.30","-23,782.39","-21,622.09",,541,495.5,"-23,782.39",0,0,0.0,0,"-21,622.09",,,6.59,6.59,,0.0,,,,,
BANSWRAS,Banswara Syntex Ltd.,,777.3,0,777.3,786.62,16.23,802.85,,302.49,60.89,110.52,11.7,153.15,32.56,46.48,72.01,789.8,13.05,3.29,16.35,,4.37,0,-1.95,-0.01,2.41,13.93,13.93,13.93,,,8.14,8.14,,0,0,,0.0,0.0,,0,0.0,15
BASF,BASF India Ltd.,,"9,543.18",0,"9,543.18","9,558.34",16.52,"9,574.86",,"2,751.94","5,111.45",0,-67.03,344.96,37.57,173.92,784.18,"9,136.99",437.87,402.09,839.96,,286.45,0,0.9,0,287.35,552.61,552.61,552.61,,,127.7,127.7,,0,0,,0.0,0.0,,12.99,0.0,100
BASML,Bannari Amman Spinning Mills Ltd.,,859.64,0,859.64,859.64,5.76,865.4,,539.16,0.51,0,54.97,79.13,56.76,28.09,119.23,877.85,-12.45,0,-12.45,,0,0,-1.9,0,-1.9,-10.55,-10.55,-10.55,,,-3.35,-3.35,,0,0,,0.0,0.0,,0,0.0,0
BATAINDIA,Bata India Ltd.,,"1,706.62",0,"1,706.62","1,707.30",94.04,"1,801.33",,109.9,465.87,0,261.73,339.82,103.55,264.72,368.83,"1,914.42",-113.08,-4.61,-117.69,,0,0,-27.41,0,-27.41,-90.28,-90.28,-90.28,,,-7.02,-7.02,,0,0,,0.0,0.0,,51.41,0.0,80
BBL,Bharat Bijlee Ltd.,,726.1,0,726.1,731.05,26.8,757.84,,560.36,9,0,-53.6,102.66,16.98,9.69,76.11,721.19,36.66,0,36.66,,7.48,0,3.54,-0.41,10.61,26.05,26.05,26.05,,,46.09,46.09,,0,0,,0.0,0.0,,0,0.0,50
BBTC,Bombay Burmah Trading Corporation Ltd.,,204.11,0,204.11,207.69,107.46,315.15,,76.38,1.23,0,0.43,82.95,75.23,8.7,66.42,311.35,3.79,0,3.79,,0.34,0,0.62,0.02,0.99,2.8,2.8,2.8,,,0.4,0.4,,0,0,,0.0,0.0,,8.37,0.0,60
BEARDSELL,Beardsell Ltd.,,120.3,0,120.3,120.84,0.82,121.67,,70.67,10.02,0,0.21,12.97,4.3,4.85,18.18,121.21,0.46,0,0.46,,1.31,0,-0.95,0.33,0.69,-0.23,-0.23,-0.23,,,-0.08,-0.08,,0,0,,0.0,0.0,,0.05,0.0,5
BEDMUTHA,Bedmutha Industries Ltd.,,381.54,0,381.54,388.08,310.88,698.96,,317.11,0,48.05,-2.26,13.25,61.63,35.73,28.75,502.26,196.7,0,196.7,,0,0,0,0.93,0.93,195.77,195.77,195.77,,,60.68,60.68,,0.08,313.68,,0.0,0.0,,0,0.0,0
BEL,Bharat Electronics Ltd.,,"13,818.16",0,"13,818.16","14,063.83",126.1,"14,189.93",,"6,723.94","1,233.21",0,-129.33,"1,940.68",6.08,366.33,"1,114.21","11,255.12","2,934.81",0,"2,934.81",,824.93,0,69.38,-24.92,869.39,"2,065.42","2,065.42","2,065.42",,,8.48,8.48,,0,0,,0.0,0.0,,"1,023.38",0.0,400
BEPL,Bhansali Engineering Polymers Ltd.,,"1,524.34",232.40,"1,291.95","1,291.95",10.18,"1,302.13",,481.36,190.16,0.00,13.59,67.97,0.63,10.19,92.26,856.16,445.98,0.00,445.98,,111.78,0.00,0.79,0.0,112.56,333.41,333.41,333.41,,,20.10,20.1,,0.0,0.00,,0.0,0.0,,8.30,0.0,100.00
BERGEPAINT,Berger Paints India Ltd.,,"5,944.34",0,"5,944.34","6,021.41",55.77,"6,077.18",,"3,057.94",564.41,0,-183.77,352.71,33.22,186.12,"1,133.17","5,143.80",933.38,-14.8,918.58,,240.55,0,-2.75,0,237.8,680.78,680.78,680.78,,,7.01,7.01,,0,0,,0.0,0.0,,29.14,0.0,280
BGRENERGY,BGR Energy Systems Ltd.,,"1,113.08",0,"1,113.08","1,139.72",6.01,"1,145.73",,676.5,0,288.28,-0.17,135.21,264.25,30.45,226.48,"1,621.00",-475.27,0,-475.27,,0,0,-119.85,0,-119.85,-355.42,-355.42,-355.42,,,-49.25,-49.25,,0,0,,0.0,0.0,,0,0.0,0
BHAGERIA,Bhageria Industries Ltd.,,366.89,0,366.89,399.19,4.44,403.63,,189.54,21.39,38.4,7.38,18.87,1.01,25.86,20.37,322.83,80.8,0,80.8,,24.36,0,-6.02,0,18.34,62.46,62.46,62.46,,,14.31,14.31,,0,0,,0.0,0.0,,13.09,0.0,70
BHANDARI,Bhandari Hosiery Exports Ltd.,,225.79,0,225.79,225.79,0.27,226.06,,174.82,0,18.82,1.31,9.17,10.74,5.4,3.69,223.94,2.12,0,2.12,,0.37,0,0.08,0,0.45,1.67,1.67,1.67,,,0.11,0.11,,0,180.1,,0.24,1.25,,0.15,0.0,1
BHARATFORG,Bharat Forge Ltd.,,"3,454.93",0.00,"3,454.93","3,651.51",140.46,"3,791.97",,"1,495.87",0.00,0.00,-81.42,448.24,77.92,366.08,"1,061.20","3,367.88",424.09,-9.18,414.91,,88.22,0.00,14.59,0.0,102.81,312.09,312.09,312.09,,,6.70,6.7,,0.0,0.00,,0.0,0.0,,0.00,0.0,100.00
BHARATGEAR,Bharat Gears Ltd.,,503.03,0,503.03,503.03,1.37,504.4,,255.99,0,0,-7.03,82.47,22.67,24.15,135.8,514.04,-9.65,0,-9.65,,0,0,-2.27,0.32,-1.95,-7.7,-7.7,-7.7,,,-8.27,-8.27,,0,0,,0.0,0.0,,0,0.0,0
BHARATRAS,Bharat Rasayan Ltd.,,"1,080.36",0,"1,080.36","1,092.00",7.13,"1,099.13",,663.79,27.69,66.42,-7.5,79.97,3.68,25.76,22.1,881.92,217.21,-1.26,215.95,,54.29,0,-1.41,-1.39,51.48,164.47,164.47,164.47,,,387.09,387.09,,0,0,,0.0,0.0,,0.64,0.0,15
BHARATWIRE,Bharat Wire Ropes Ltd.,,227.14,0,227.14,250.17,0.51,250.69,,146.93,0,0,12.35,24.23,34.07,21.69,34.23,273.49,-22.8,0,-22.8,,0,0,-6.02,0,-6.02,-16.79,-16.79,-16.79,,,-3.73,-3.73,,0,0,,0.0,0.0,,0,0.0,0
BHARTIARTL,Bharti Airtel Ltd.,,"64,325.90",0,"64,325.90","64,325.90","2,387.90","66,713.80",,0,0,"21,910.40",0,"1,664.50","11,816.70","21,997.50","12,766.90","70,156.00","-3,442.20","-15,023.00","-18,465.20",,-131.2,0,"6,863.60",0,"6,732.40","-25,197.60","-25,197.60","-25,197.60",,,-46.18,-46.18,,0,0,,0.0,0.0,,"1,091.10",0.0,0
BHEL,Bharat Heavy Electricals Ltd.,,"16,295.55",0,"16,295.55","17,308.44",369.84,"17,678.28",,"8,447.30",0,"2,912.47",510.86,"5,372.26",373.09,473.05,"1,733.39","21,289.88","-3,611.60",0,"-3,611.60",,15.82,0,-910.28,0,-894.46,"-2,717.14","-2,717.14","-2,717.14",,,-7.8,-7.8,,"2,400.61","6,046.69",,0.0,0.0,,0,0.0,0
BIL,Bhartiya International Ltd.,,380.23,0,380.23,396.77,4.28,401.05,,209.9,1.15,83.75,0.86,36.51,23.18,8.36,34.96,398.67,2.38,0,2.38,,0,0,0.8,0,0.8,1.58,1.58,1.58,,,1.29,1.29,,0,0,,0.0,0.0,,0,0.0,0
BIOFILCHEM,Biofil Chemicals and Pharmaceuticals Ltd.,,33.95,0,33.95,35.75,0.8,36.55,,6.85,28.34,0,-2.77,0.75,0.07,0.41,0.97,34.63,1.92,0,1.92,,0.33,0,0.35,0,0.68,1.24,1.24,1.24,,,0.76,0.76,,0,0,,0.0,0.0,,0,0.0,0
BIRLAMONEY,Aditya Birla Money Ltd.,,190.61,0,190.61,190.61,2.78,193.39,,0,0,50.55,0,59.99,22.06,7.02,30.44,170.99,22.4,0,22.4,,7.64,0,-1.02,0,6.62,15.78,15.78,15.78,,,2.8,2.8,,0,0,,0.0,0.0,,0,0.0,0
BLBLIMITED,BLB Ltd.,,534.41,0,534.41,537.21,0.26,537.47,,0,0,531.69,-1.59,1.27,1.29,0.28,0.48,533.43,4.04,0,4.04,,0.01,0,2.9,0,2.91,1.13,1.13,1.13,,,0.21,0.21,,0,0,,0.0,0.0,,0,0.0,0
BLISSGVS,Bliss GVS Pharma Ltd.,,459.25,0,459.25,465.51,17.68,483.2,,215.65,46.5,0,-8.85,58.61,4.19,13.76,62.14,392.01,91.19,0,91.19,,21.52,0,1.17,0.99,23.69,67.5,67.5,67.5,,,6.54,6.4,,0,0,,0.0,0.0,,5.16,0.0,50
BLKASHYAP,BL Kashyap & Sons Ltd.,,748.97,0,748.97,748.97,27.88,776.85,,383.57,0,121.41,-4.14,126.01,47.01,9.06,44.88,739.57,37.28,0,37.28,,0,-6.32,28.49,0,34.81,2.48,2.48,2.48,,,0.11,0.11,,0,0,,0.0,0.0,,0,0.0,0
BLUECHIP,Blue Chip India Ltd.,,0,0,0,0,0,0,,0,0,0,0,0.12,0,0,0.18,0.3,-0.3,0,-0.3,,0,0,0,0,0,-0.3,-0.3,-0.3,,,-0.05,-0.05,,0,0,,0.0,0.0,,0,0.0,0
BLUECOAST,Blue Coast Hotels Ltd.,,0,0,0,0,0.08,0.08,,0,0,0,0,0.45,4.15,0.11,9.65,14.35,-14.27,0,-14.27,,0,0,0,0,0,-14.27,-14.27,-14.27,,,-11.2,-11.2,,0,0,,0.0,0.0,,0,0.0,0
BLUEDART,Blue Dart Express Ltd.,,"3,279.70",0,"3,279.70","3,279.70",12.66,"3,292.36",,0,0,"2,091.15",0,566.83,31.72,200.67,245.09,"3,135.46",156.9,-25.85,131.05,,35.98,0,-1.24,0,34.74,96.31,96.31,96.31,,,40.59,40.59,,0,0,,0.0,0.0,,0,0.0,150
BLUESTARCO,Blue Star Ltd.,,"3,819.11",0,"3,819.11","3,842.23",62.17,"3,904.40",,"2,216.38",733.18,0,25.49,325.23,67.89,88.34,349.54,"3,806.05",98.35,0,98.35,,18.01,0,14.41,0,32.42,65.93,65.93,65.93,,,6.85,6.85,,0,0,,0.0,0.0,,0,0.0,200
BODALCHEM,Bodal Chemicals Ltd.,,"1,124.41",0,"1,124.41","1,129.73",18,"1,147.73",,768.54,0.29,0,-29.35,70.63,9.22,27.99,219.43,"1,084.07",63.66,0,63.66,,11.09,0,19.74,-15.48,15.35,48.32,48.32,48.32,,,3.95,3.94,,0,0,,0.0,0.0,,0,0.0,40
BOMDYEING,The Bombay Dyeing Co. Ltd.,,"1,159.28",0,"1,159.28","1,193.42",32.29,"1,225.71",,545.12,1.96,125.66,307.13,60.33,588.39,33.72,127.72,"1,790.03",-564.32,57.78,-506.54,,0,0,-36.62,-0.82,-37.44,-469.1,-469.1,-469.1,,,-22.71,-22.71,,0,0,,0.0,0.0,,4.42,0.0,10
BORORENEW,Borosil Renewables Ltd.,,500.71,0,500.71,502.27,5.36,507.64,,98.26,0,117.58,9.37,34.64,7.96,42.08,45.06,354.95,152.68,0,152.68,,46.02,0,17.02,0,63.04,89.64,89.64,89.64,,,7.56,7.56,,0,0,,0.0,0.0,,0,0.0,0
BOSCHLTD,Bosch Ltd.,,"9,485.20",0,"9,485.20","9,718.00",504,"10,222.00",,"2,335.50","3,589.40",0,-152.3,931.6,14,341.4,"1,851.40","8,911.00","1,311.00",-743.9,567.1,,192.8,0,0,-29.8,84.6,482.5,482.5,482.5,,,164,164,,0,0,,0.0,0.0,,309.7,0.0,"1,150.00"
BPL,BPL Ltd.,,35.76,0,35.76,43.76,1.08,44.84,,22.21,4.9,0,2.24,6.53,2.03,1.68,5.79,45.39,-0.55,0,-0.55,,0,0,20.92,0,20.92,-21.46,-21.46,-21.46,,,-4.3,-4.3,,0,0,,0.0,0.0,,0,0.0,0
BRIGADE,Brigade Enterprises Ltd.,,"1,519.66",0,"1,519.66","1,523.98",112.95,"1,636.93",,28.32,0,969.91,-96.05,89.72,197.59,86.58,129.67,"1,405.74",231.19,-53.5,177.69,,46.09,0,-12.96,0,33.13,144.56,144.56,144.56,,,6.99,6.96,,0,0,,0.0,0.0,,0,0.0,12
BRITANNIA,Britannia Industries Ltd.,,"12,113.65",0,"12,113.65","12,378.83",292.7,"12,671.53",,"5,509.69","1,908.50",0,-43.22,402.85,97.81,166.77,"2,249.69","10,292.09","2,379.44",0,"2,379.44",,622.53,0,-3.12,0,619.41,"1,760.03","1,760.03","1,760.03",,,73.12,73.09,,0,0,,0.0,0.0,,"2,839.66",0.0,"15,750.00"
BRNL,Bharat Road Network Ltd.,,19.1,0,19.1,19.1,11.89,30.99,,0,0,0,0,2.5,22.02,0.04,43.63,68.2,-37.21,0,-37.21,,-0.34,0,-5.98,0,-6.32,-30.89,-30.89,-30.89,,,-3.68,-3.68,,0,0,,0.0,0.0,,0,0.0,0
BSL,BSL Ltd.,,318.40,0.00,318.40,321.42,1.26,322.69,,123.55,6.97,48.65,25.02,56.39,16.78,12.17,31.94,321.46,1.23,0.00,1.23,,1.22,0.00,-1.34,0.0,-0.13,1.36,1.36,1.36,,,1.32,1.32,,3.39,120.16,,1.63,5.3,,0.00,0.0,0.00
BSOFT,Birlasoft Ltd.,,"1,640.53",0,"1,640.53","1,640.53",11.95,"1,652.48",,0,0,0,0,"1,054.93",10.24,69.94,230.15,"1,365.26",287.22,0,287.22,,76.19,0,17.48,0,93.67,193.56,193.56,193.56,,,6.96,6.81,,0,0,,0.0,0.0,,55.42,0.0,175
BURNPUR,Burnpur Cement Ltd.,,123.73,0,123.73,123.73,2.24,125.97,,101.44,0,8.07,1.01,4.45,56.19,11.33,20.88,203.37,-77.4,0,-77.4,,0,0,1.77,0,1.77,-79.17,-79.21,-79.21,,,-9.2,-9.2,,0,0,,0.0,0.0,,0,0.0,0
BUTTERFLY,Butterfly Gandhimathi Appliances Ltd.,,869.64,0.00,869.64,869.64,1.58,871.22,,354.82,139.78,0.00,11.54,77.01,17.37,15.55,206.79,822.87,48.35,0.00,48.35,,8.97,0.00,3.22,0.0,12.19,36.16,36.16,36.16,,,20.22,20.22,,0.0,0.00,,0.0,0.0,,5.36,0.0,30.00
CAMLINFINE,Camlin Fine Sciences Ltd.,,586.75,0,586.75,600.05,5.47,605.52,,384.18,16.04,0,-21.83,38.7,32.54,19.28,121.08,590,15.52,-0.5,15.02,,2.78,0,3.96,0,6.74,8.28,8.28,8.28,,,0.67,0.6,,0,0,,0.0,0.0,,0,0.0,0
CANBK,Canara Bank,,"50,405.00","16,859.20","1,851.53",124.06,"69,239.78","15,285.29","84,525.08",,"45,177.62","12,689.96",820.17,"5,828.06","19,338.18","1,149.64",0,"16,302.05","17,451.69","81,967.50","2,557.58","2,557.58",0,"2,557.58",,639.39,"1,162.70",0,0,0,0.0,0,"2,557.58",,,16.91,16.91,,0.0,,,,,
CANFINHOME,Can Fin Homes Ltd.,,"2,018.14",0,"2,018.14","2,018.14",0.29,"2,018.43",,0,0,11.99,0,69.98,"1,208.33",9.57,32.45,"1,400.85",617.58,0,617.58,,171.64,0,-11.55,1.44,161.52,456.06,456.06,456.06,,,34.25,34.25,,0,0,,0.0,0.0,,26.63,0.0,100
CANTABIL,Cantabil Retail India Ltd.,,251.53,0,251.53,251.64,16.78,268.42,,49.82,33.68,0,4.28,41.58,24.8,39.09,62.92,256.17,12.26,0,12.26,,2.15,-4.71,-3.57,-0.69,2.59,9.66,9.66,9.66,,,5.92,5.92,,0,0,,0.0,0.0,,3.27,0.0,10
CAPACITE,Capacite Infraprojects Ltd.,,874.3,0,874.3,879.72,28.72,908.44,,356.91,0,245.24,0,78.81,70.25,90.16,62.24,903.62,4.82,0,4.82,,6.36,0,-4.46,1.12,3.03,1.79,1.79,1.79,,,0.26,0.26,,0,0,,0.0,0.0,,0,0.0,0
CAPTRUST,Capital Trust Ltd.,,96.2,0,96.2,109.04,3.83,112.87,,0,0,3.93,0,37.6,38.21,0.58,27.57,143.17,-30.3,0,-30.3,,0,0,-6.53,0,-6.53,-23.77,-23.77,-23.77,,,-14.66,-14.66,,0,0,,0.0,0.0,,0,0.0,0
CARBORUNIV,Carborundum Universal Ltd.,,"1,649.35",0,"1,649.35","1,672.28",42.37,"1,714.64",,599.94,53.04,0,55.89,196.17,0.27,61.43,492.24,"1,458.98",255.67,-11.22,244.45,,63.75,0,-3.26,0,60.49,183.96,183.96,183.96,,,9.71,9.7,,0,0,,0.0,0.0,,28.43,0.0,300
CARERATING,CARE Ratings Ltd.,,210.35,0,210.35,219.66,32.12,251.78,,0,0,0,0,103.24,0.57,7.09,28.15,139.05,112.73,0,112.73,,23.18,0,3.72,0,26.9,85.83,85.83,85.83,,,29.13,29.08,,0,0,,0.0,0.0,,39.77,0.0,170
CCHHL,Country Club Hospitality & Holidays Ltd.,,46.5,0,46.5,46.5,5.8,52.3,,0,0,3.55,0,19.69,26.35,15.9,25.04,90.53,-38.23,0,-38.23,,0,0,3.23,0,3.23,-41.46,-41.46,-41.46,,,-2.54,-2.54,,0,0,,0.0,0.0,,0,0.0,0
CEATLTD,Ceat Ltd.,,"7,541.69",0,"7,541.69","7,572.79",31.8,"7,604.59",,"4,173.76",10.09,0,67.43,667.13,173.05,339.58,"1,680.59","7,111.63",492.96,-34.06,458.9,,36.6,0,8.66,0,45.26,413.64,413.64,413.64,,,102.26,102.26,,0,0,,0.0,0.0,,0,0.0,180
CELEBRITY,Celebrity Fashions Ltd.,,226.87,0,226.87,232.77,0.88,233.65,,139.65,0,0,-1.87,54.91,5.8,6.73,34,239.22,-5.57,0,-5.57,,0,0,0,0,0,-5.57,-5.57,-5.57,,,-1.26,-1.26,,62.64,77.01,,0.0,0.0,,0,0.0,0
