Company_Name,Symbol,URL
Times Guaranty Limited,TIMESGTY,https://www.moneycontrol.com/india/stockpricequote/finance-leasinghire-purchase/timesguaranty/TG
Time Technoplast Limited,TIMETECHNO,https://www.moneycontrol.com/india/stockpricequote/plastic-products/timetechnoplast/TT03
Timken India Limited,TIMKEN,https://www.moneycontrol.com/india/stockpricequote/bearings/timkenindia/TI23
The Tinplate Company of India Limited,TINPLATE,https://www.moneycontrol.com/india/stockpricequote/ironsteel/thetinplatecoindia/TCI02
TIPS Industries Limited,TIPSINDLTD,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/tipsindustries/TI25
Thirumalai Chemicals Limited,TIRUMALCHM,https://www.moneycontrol.com/india/stockpricequote/chemicals/thirumalaichemicals/TC07
TITAGARH RAIL SYSTEMS LIMITED,TITAGARH,https://www.moneycontrol.com/india/stockpricequote/infrastructure-general/titagarhrailsystems/TW04
Titan Company Limited,TITAN,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/titancompany/TI01
Tamilnadu PetroProducts Limited,TNPETRO,https://www.moneycontrol.com/india/stockpricequote/detergents/tamilnadupetroproducts/TP13
Tamilnadu Telecommunication Limited,TNTELE,https://www.moneycontrol.com/india/stockpricequote/cables-telephone/tamilnadutelecommunications/TT01
Tokyo Plast International Limited,TOKYOPLAST,https://www.moneycontrol.com/india/stockpricequote/plastics/tokyoplastinternational/TPI01
Torrent Pharmaceuticals Limited,TORNTPHARM,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/torrentpharmaceuticals/TP06
Torrent Power Limited,TORNTPOWER,https://www.moneycontrol.com/india/stockpricequote/power-generationdistribution/torrentpower/TP14
TPL Plastech Limited,TPLPLASTEH,https://www.moneycontrol.com/india/stockpricequote/plastics/tplplastech/TPL02
Tree House Education & Accessories Limited,TREEHOUSE,https://www.moneycontrol.com/india/stockpricequote/computers-software-training/treehouseeducationaccessories/THE01
TREJHARA SOLUTIONS LIMITED,TREJHARA,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/trejharasolutionslimited/TREJH7605
TRF Limited,TRF,https://www.moneycontrol.com/india/stockpricequote/engineering-heavy/trf/TRF
Trident Limited,TRIDENT,https://www.moneycontrol.com/india/stockpricequote/textiles-spinning-cotton-blended/trident/AI01
Trigyn Technologies Limited,TRIGYN,https://www.moneycontrol.com/india/stockpricequote/computers-software-mediumsmall/trigyntechnologies/TT08
Transformers And Rectifiers (India) Limited,TRIL,https://www.moneycontrol.com/india/stockpricequote/power-transmissionequipment/transformersrectifiersindia/TRI
Triveni Turbine Limited,TRITURBINE,https://www.moneycontrol.com/india/stockpricequote/electric-equipment/triveniturbine/TT14
Triveni Engineering & Industries Limited,TRIVENI,https://www.moneycontrol.com/india/stockpricequote/sugar/triveniengineeringindustries/TE10
TTK Healthcare Limited,TTKHLTCARE,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/ttkhealthcare/TTK
TTK Prestige Limited,TTKPRESTIG,https://www.moneycontrol.com/india/stockpricequote/domestic-appliances/ttkprestige/TTK02
T T Limited,TTL,https://www.moneycontrol.com/india/stockpricequote/textiles-hosieryknitwear/tt/TT06
Tata Teleservices (Maharashtra) Limited,TTML,https://www.moneycontrol.com/india/stockpricequote/telecommunications-service/tatateleservicesmaharashtra/TTM01
TVS Electronics Limited,TVSELECT,https://www.moneycontrol.com/india/stockpricequote/computers-hardware/tvselectronics/TVS02
TVS Srichakra Limited,TVSSRICHAK,https://www.moneycontrol.com/india/stockpricequote/tyres/tvssrichakra/TVS03
TV Vision Limited,TVVISION,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/tvvision/TVV
United Breweries Limited,UBL,https://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/unitedbreweries/UB02
UCAL LIMITED,UCAL,https://www.moneycontrol.com/india/stockpricequote/auto-ancillaries/ucal/UFS
UCO Bank,UCOBANK,https://www.moneycontrol.com/india/stockpricequote/banks-public-sector/ucobank/UCO
UFLEX Limited,UFLEX,https://www.moneycontrol.com/india/stockpricequote/packaging/uflex/U01
The Ugar Sugar Works Limited,UGARSUGAR,https://www.moneycontrol.com/india/stockpricequote/sugar/ugarsugarworks/USW
Ujjivan FiNaNcial Services Limited,UJJIVAN,https://www.moneycontrol.com/india/stockpricequote/finance-general/ujjivanfinancialservices/UFS01
UltraTech Cement Limited,ULTRACEMCO,https://www.moneycontrol.com/india/stockpricequote/cement-major/ultratechcement/UTC01
Umang Dairies Limited,UMANGDAIRY,https://www.moneycontrol.com/india/stockpricequote/food-processing/umangdairies/UD01
Unichem Laboratories Limited,UNICHEMLAB,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/unichemlaboratories/UL02
Uniphos Enterprises Limited,UNIENTER,https://www.moneycontrol.com/india/stockpricequote/trading/uniphosenterprises/UE
Unitech Limited,UNITECH,https://www.moneycontrol.com/india/stockpricequote/constructioncontracting-civil/unitech/U
The United Nilgiri Tea Estates Company Limited,UNITEDTEA,https://www.moneycontrol.com/india/stockpricequote/plantations-teacoffee/unitednilgiriteaestatescompany/UNT
UPL Limited,UPL,https://www.moneycontrol.com/india/stockpricequote/chemicals/upl/UP04
Uttam Sugar Mills Limited,UTTAMSUGAR,https://www.moneycontrol.com/india/stockpricequote/sugar/uttamsugarmills/USM
V2 Retail Limited,V2RETAIL,https://www.moneycontrol.com/india/stockpricequote/retail/v2retail/VR02
Vadilal Industries Limited,VADILALIND,https://www.moneycontrol.com/india/stockpricequote/food-processing/vadilalindustries/VI01
Vaibhav Global Limited,VAIBHAVGBL,https://www.moneycontrol.com/india/stockpricequote/retail/vaibhavglobal/VG02
Vakrangee Limited,VAKRANGEE,https://www.moneycontrol.com/india/stockpricequote/computers-software-mediumsmall/vakrangee/VS
Valecha Engineering Limited,VALECHAENG,https://www.moneycontrol.com/india/stockpricequote/constructioncontracting-civil/valechaengineering/VE06
Vardhman Acrylics Limited,VARDHACRLC,https://www.moneycontrol.com/india/stockpricequote/textiles-manmade/vardhmanacrylics/VA08
Vardhman Polytex Limited,VARDMNPOLY,https://www.moneycontrol.com/india/stockpricequote/textiles-spinning-cotton-blended/vardhmanpolytex/VP09
Venky's (India) Limited,VENKEYS,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/venkys/V03
Venus Remedies Limited,VENUSREM,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/venusremedies/VR01
V-Guard Industries Limited,VGUARD,https://www.moneycontrol.com/india/stockpricequote/electric-equipment/v-guardindustries/VI02
Vardhman Holdings Limited,VHL,https://www.moneycontrol.com/india/stockpricequote/finance-investments/vardhmanholdings/VH05
Vidhi Specialty Food Ingredients Limited,VIDHIING,https://www.moneycontrol.com/india/stockpricequote/dyespigments/vidhispecialtyfoodingredients/VDM
Viji FiNaNce Limited,VIJIFIN,https://www.moneycontrol.com/india/stockpricequote/finance-general/vijifinance/VF08
Vikas EcoTech Limited,VIKASECO,https://www.moneycontrol.com/india/stockpricequote/chemicals/vikasecotech/VGO01
Vikas Lifecare Limited,VIKASLIFE,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/vikaslifecare/VIKAS54265
Vinati Organics Limited,VINATIORGA,https://www.moneycontrol.com/india/stockpricequote/chemicals/vinatiorganics/VO01
Vinyl Chemicals (India) Limited,VINYLINDIA,https://www.moneycontrol.com/india/stockpricequote/chemicals/vinylchemicalsindia/VCI02
VIP Clothing Limited,VIPCLOTHNG,https://www.moneycontrol.com/india/stockpricequote/textiles-readymade-apparels/vipclothing/MI53
VIP Industries Limited,VIPIND,https://www.moneycontrol.com/india/stockpricequote/householdpersonal-products/vipindustries/VIP
Vipul Limited,VIPULLTD,https://www.moneycontrol.com/india/stockpricequote/constructioncontracting-real-estate/vipul/V04
Visaka Industries Limited,VISAKAIND,https://www.moneycontrol.com/india/stockpricequote/cement-productsbuilding-materials/visakaindustries/VI11
Visagar Polytex Limited,VIVIDHA,https://www.moneycontrol.com/india/stockpricequote/textiles-readymade-apparels/visagarpolytex/VP10
V-Mart Retail Limited,VMART,https://www.moneycontrol.com/india/stockpricequote/retail/v-martretail/VR03
Voltamp Transformers Limited,VOLTAMP,https://www.moneycontrol.com/india/stockpricequote/power-transmissionequipment/voltamptransformers/VT9
Voltas Limited,VOLTAS,https://www.moneycontrol.com/india/stockpricequote/diversified/voltas/V
VRL Logistics Limited,VRLLOG,https://www.moneycontrol.com/india/stockpricequote/transportlogistics/vrllogistics/VL03
Vardhman Special Steels Limited,VSSL,https://www.moneycontrol.com/india/stockpricequote/steel-mediumsmall/vardhmanspecialsteels/VSS01
VST Industries Limited,VSTIND,https://www.moneycontrol.com/india/stockpricequote/cigarettes/vstindustries/VST
V.S.T Tillers Tractors Limited,VSTTILLERS,https://www.moneycontrol.com/india/stockpricequote/auto-tractors/vsttillerstractors/VST01
Vardhman Textiles Limited,VTL,https://www.moneycontrol.com/india/stockpricequote/textiles-spinning-cotton-blended/vardhmantextiles/VT10
VA Tech Wabag Limited,WABAG,https://www.moneycontrol.com/india/stockpricequote/infrastructure-general/vatechwabag/VTW
Walchandnagar Industries Limited,WALCHANNAG,https://www.moneycontrol.com/india/stockpricequote/engineering-heavy/walchandnagarindustries/WI01
Wanbury Limited,WANBURY,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/wanbury/W12
Weizmann Limited,WEIZMANIND,https://www.moneycontrol.com/india/stockpricequote/textiles-processing/weizmann/W02
Welspun Corp Limited,WELCORP,https://www.moneycontrol.com/india/stockpricequote/steel-tubespipes/welspuncorp/WGS
Welspun Enterprises Limited,WELENT,https://www.moneycontrol.com/india/stockpricequote/constructioncontracting-civil/welspunenterprises/MSK
Welspun Investments and Commercials Limited,WELINV,https://www.moneycontrol.com/india/stockpricequote/finance-investments/welspuninvestmentscommercials/WIC01
Williamson Magor & Company Limited,WILLAMAGOR,https://www.moneycontrol.com/india/stockpricequote/finance-investments/williamsonmagorcompany/WMC
Windsor Machines Limited,WINDMACHIN,https://www.moneycontrol.com/india/stockpricequote/engineering-heavy/windsormachines/WM01
The Western India Plywoods Limited,WIPL,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/thewesternindiaplywoods/TWI
Wipro Limited,WIPRO,https://www.moneycontrol.com/india/stockpricequote/computers-software/wipro/W
Wockhardt Limited,WOCKPHARMA,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/wockhardt/W05
Wonderla Holidays Limited,WONDERLA,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/wonderlaholidays/WH01
W S Industries (I) Limited,WSI,https://www.moneycontrol.com/india/stockpricequote/electric-equipment/wsindustries/WSI
West Coast Paper Mills Limited,WSTCSTPAPR,https://www.moneycontrol.com/india/stockpricequote/paper/westcoastpapermills/WCP
Xchanging Solutions Limited,XCHANGING,https://www.moneycontrol.com/india/stockpricequote/computers-software-mediumsmall/xchangingsolutions/CS20
Xelpmoc Design And Tech Limited,XELPMOC,https://www.moneycontrol.com/india/stockpricequote/computers-software/xelpmocdesigntech/XDT
Xpro India Limited,XPROINDIA,https://www.moneycontrol.com/india/stockpricequote/packaging/xproindia/XI
Yes Bank Limited,YESBANK,https://www.moneycontrol.com/india/stockpricequote/banks-private-sector/yesbank/YB
Zee Entertainment Enterprises Limited,ZEEL,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/zeeentertainmententerprises/ZEE
Zenith Exports Limited,ZENITHEXPO,https://www.moneycontrol.com/india/stockpricequote/textiles-syntheticsilk/zenithexports/ZE
Zenith Steel Pipes & Industries Limited,ZENITHSTL,https://www.moneycontrol.com/india/stockpricequote/steel-tubespipes/zenithsteelpipesindustries/ZBI
Zensar Technologies Limited,ZENSARTECH,https://www.moneycontrol.com/india/stockpricequote/computers-software/zensartechnologies/ZT02
ZF Commercial Vehicle Control Systems India Limited,ZFCVINDIA,https://www.moneycontrol.com/india/stockpricequote/auto-ancillaries-others/zfcommercialvehiclecontrolsystemsindia/WAB
Zodiac Clothing Company Limited,ZODIACLOTH,https://www.moneycontrol.com/india/stockpricequote/textiles-readymade-apparels/zodiacclothingcompany/ZCC
Zota Health Care LImited,ZOTA,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/zotahealthcare/ZHC
ZUARI INDUSTRIES LIMITED,ZUARIIND,https://www.moneycontrol.com/india/stockpricequote/fertilisers/zuariindustries/ZI01
